ID_2007,SN_2007,weekly_avg_hrs_cat_3901_07,weekly_avg_hrs_cat_3902_07,weekly_avg_hrs_cat_3903_07,weekly_avg_hrs_cat_3904_07,weekly_avg_hrs_cat_3905_07,weekly_avg_hrs_cat_3906_07,weekly_avg_hrs_cat_3907_07,weekly_avg_hrs_cat_3908_07,weekly_avg_hrs_cat_3909_07,weekly_avg_hrs_cat_3910_07,weekly_avg_hrs_cat_3911_07,weekly_avg_hrs_cat_3912_07,weekly_avg_hrs_cat_3913_07,weekly_avg_hrs_cat_3914_07,weekly_avg_hrs_cat_3915_07,weekly_avg_hrs_cat_3916_07,weekly_avg_hrs_cat_3917_07,weekly_avg_hrs_cat_3918_07,weekly_avg_hrs_cat_3919_07,weekly_avg_hrs_cat_3920_07,weekly_avg_hrs_cat_3921_07,weekly_avg_hrs_cat_3922_07,weekly_avg_hrs_cat_3923_07,weekly_avg_hrs_cat_3924_07,weekly_avg_hrs_cat_3925_07,weekly_avg_hrs_cat_3926_07,weekly_avg_hrs_cat_3927_07,weekly_avg_hrs_cat_3928_07,weekly_avg_hrs_cat_3929_07,weekly_avg_hrs_cat_3930_07,weekly_avg_hrs_cat_3931_07,weekly_avg_hrs_cat_3932_07,weekly_avg_hrs_cat_3933_07,weekly_avg_hrs_cat_3934_07,weekly_avg_hrs_cat_3935_07,weekly_avg_hrs_cat_3936_07,weekly_avg_hrs_cat_3937_07,weekly_avg_hrs_cat_3938_07,weekly_avg_hrs_cat_3939_07,parent_interactive_skill_hrs_wk_07
2229,4,0.0,0.0,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,78.58333333333333,0.0,1.6666666666666667,12.583333333333334,30.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,8.583333333333334,8.25,0.0,4.5
2813,4,0.0,0.5,2.0,0.8333333333333334,0.0,0.0,5.166666666666667,1.4166666666666667,75.83333333333333,0.0,0.5,1.6666666666666667,40.833333333333336,0.0,5.5,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,15.0,3.75,0.0,0.0,0.0,1.8333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,2.5,4.333333333333333,0.0,1.1666666666666667
4844,4,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,68.58333333333333,0.0,3.5,15.166666666666666,35.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.333333333333334,1.25,0.0
4375,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4,0.0,0.0,0.16666666666666666,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,17.25,40.766666666666666,0.0,0.0
1827,3,55.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.83333333333333,0.0,0.0,2.0,38.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.8666666666666667
4305,3,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,107.01666666666667,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.066666666666666,49.166666666666664,0.0,0.0
5204,5,0.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,83.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.833333333333333,0.0,5.833333333333333,0.0,0.0,0.0,0.0,17.5,29.916666666666668,0.0,0.0
6946,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,70.66666666666667,0.0,0.0,8.833333333333334,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0
6752,3,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,61.266666666666666,0.0,0.0,0.0,44.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.433333333333334,0.0,6.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10.466666666666667,21.633333333333333,0.0,7.666666666666667
6752,4,0.0,0.0,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,80.8,0.0,0.0,0.0,38.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.833333333333333,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,5.633333333333334,14.533333333333333,0.0,0.0
1915,3,0.0,17.416666666666668,0.0,0.0,0.0,0.0,3.3333333333333335,1.6666666666666667,83.81666666666666,0.0,0.0,11.166666666666666,26.583333333333332,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,17.85,0.0,0.5333333333333333
2222,2,0.0,0.0,4.5,0.0,0.0,0.0,2.0,4.666666666666667,105.45,0.0,1.5,1.25,33.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.633333333333334,0.5,0.0
3737,3,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,3.75,0.8333333333333334,66.91666666666667,0.0,0.0,49.733333333333334,5.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,32.68333333333333,0.0,0.0
3426,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.83333333333333,0.0,0.0,0.0,39.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.166666666666668,10.166666666666666,18.25,0.0,0.0
4062,3,50.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.83333333333333,0.0,0.0,3.1666666666666665,39.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,3.4166666666666665,0.0,0.0
5978,2,12.733333333333333,0.0,0.0,4.0,0.0,0.0,0.0,0.0,69.1,0.0,0.0,3.4166666666666665,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.25,3.75,0.0
5978,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2333333333333334,78.6,0.0,0.6666666666666666,4.333333333333333,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.416666666666664,1.0,0.0
3145,4,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,75.25,0.0,1.0,0.0,36.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,8.666666666666666,0.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.666666666666667,4.0,0.0
5613,3,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6,0.0,0.0,49.916666666666664,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0
5861,3,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,77.41666666666667,0.0,0.0,5.0,50.083333333333336,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.166666666666668,0.0,17.0
5861,4,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,81.83333333333333,0.0,0.0,0.0,48.833333333333336,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,25.666666666666668,0.0,16.0
1024,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25,0.0,0.0,0.0,0.0,0.0,19.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,10.0,54.25,0.0,0.0
2324,2,10.833333333333334,2.5,0.0,0.0,0.0,0.0,0.0,0.5,77.83333333333333,0.0,2.1666666666666665,3.75,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.266666666666667,17.483333333333334,0.0,3.0
4996,3,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.15,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.0,5.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.1,2.3333333333333335,20.5,0.0,0.0
4996,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,84.41666666666667,0.0,0.0,0.0,45.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,10.416666666666666,9.166666666666666,1.6666666666666667,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9166666666666667,2.0,0.0,31.333333333333332
1759,3,15.416666666666666,7.933333333333334,0.0,4.133333333333334,0.0,0.0,0.0,0.0,81.88333333333334,0.0,1.6666666666666667,4.366666666666666,39.583333333333336,0.0,2.2333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.716666666666667,0.0,4.333333333333333
2844,4,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,1.0,3.4166666666666665,70.08333333333333,0.0,0.0,13.583333333333334,44.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.416666666666667,10.416666666666666,10.0,10.333333333333334
2844,5,0.0,0.0,0.0,3.1666666666666665,0.0,0.0,0.0,3.25,74.5,0.0,0.0,6.333333333333333,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.0,0.0,13.5,0.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,7.666666666666667,8.25,0.0,0.0
4755,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.416666666666664,0.0,0.0,20.0,47.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,2.75,21.416666666666668,6.75,6.0
5855,3,0.0,11.666666666666666,0.0,0.0,4.4,0.0,1.6666666666666667,1.6666666666666667,92.91666666666667,0.0,0.0,2.5,13.75,0.0,4.183333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,4.75,0.0,10.0
5855,4,0.0,11.75,0.0,0.0,3.1666666666666665,0.0,1.6666666666666667,1.6666666666666667,95.5,0.0,0.0,0.0,12.916666666666666,0.0,4.183333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.233333333333334,6.416666666666667,0.0,1.0
2772,3,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.6666666666666666,64.75,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083333333333333,19.0,16.25,0.0,0.0
996,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.58333333333333,0.0,1.6666666666666667,5.5,27.5,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.416666666666667,2.0,6.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,16.5,0.0,0.0
3299,3,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.33333333333333,0.0,0.0,5.333333333333333,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,2.4166666666666665,0.0,14.166666666666666
3299,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.91666666666667,0.0,2.9166666666666665,0.0,48.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.2,11.883333333333333,0.0,30.0
6727,3,0.0,2.05,0.0,0.0,0.0,0.0,6.833333333333333,2.75,68.51666666666667,0.0,0.0,5.666666666666667,41.18333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.733333333333333,32.266666666666666,0.0,9.5
2346,3,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,1.8666666666666667,1.7,77.93333333333334,0.0,4.3,0.0,42.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,16.666666666666668,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,5.333333333333333,8.5,0.0,0.0
2714,2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.2666666666666666,77.13333333333334,0.0,0.0,3.3,0.0,0.0,30.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5833333333333335,0.0,24.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,10.933333333333334,11.0,0.0,0.0
2714,3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,72.5,0.0,0.6666666666666666,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,24.333333333333332,0.0,4.5
2360,2,0.0,9.166666666666666,0.0,0.0,14.416666666666666,0.0,0.3333333333333333,4.333333333333333,65.58333333333333,0.0,1.5,0.0,44.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,1.2333333333333334
745,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.66666666666667,0.0,0.0,0.0,37.5,0.0,2.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,5.333333333333333,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,25.666666666666668,0.0,0.0
745,4,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,81.18333333333334,0.0,0.0,3.066666666666667,47.416666666666664,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,11.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,12.333333333333334,0.0,12.5
8278,3,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,79.76666666666667,0.0,0.3333333333333333,9.75,47.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.983333333333334,0.0,1.5
8278,4,10.166666666666666,1.5,0.0,0.0,0.0,0.0,0.0,0.0,86.5,0.0,0.0,3.8333333333333335,43.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,10.25,0.0,5.0
4944,3,0.0,9.416666666666666,0.0,1.1666666666666667,0.0,0.0,0.0,1.3333333333333333,96.16666666666667,2.5,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,33.416666666666664,0.0,0.0
4944,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.66666666666667,0.0,0.0,5.5,38.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.416666666666666,0.0,0.0,0.0,0.0,5.666666666666667,0.0,0.0,0.0,2.5,17.166666666666668,0.0,3.0
8140,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.01666666666667,0.0,0.5,0.0,38.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,21.083333333333332,14.166666666666666,0.0
8140,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.75,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.833333333333334,29.916666666666668,0.0,4.0
2909,3,16.833333333333332,3.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,68.16666666666667,0.0,0.0,13.666666666666666,54.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.083333333333334,0.0,0.0
2864,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,74.41666666666667,0.5,0.0,6.833333333333333,37.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.666666666666668,4.0,0.0
2864,5,0.0,1.9666666666666666,0.0,0.26666666666666666,0.0,0.0,0.06666666666666667,2.466666666666667,106.46666666666667,0.0,0.0,6.533333333333333,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.7,18.033333333333335,7.416666666666667,0.0
4184,3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,73.98333333333333,0.0,0.0,29.683333333333334,36.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.833333333333333,0.0,12.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,3.966666666666667,0.0,10.366666666666667
7715,4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,83.83333333333333,0.0,4.416666666666667,2.0,27.5,0.0,3.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7333333333333334,10.0,2.5,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.5,0.0,10.0
2347,4,57.083333333333336,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,89.16666666666667,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,0.0,0.0
3099,3,0.0,4.216666666666667,0.0,1.0,0.0,0.0,6.0,2.5,73.68333333333334,0.0,0.5,6.366666666666666,43.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,20.816666666666666,0.0,5.0
893,2,0.0,6.083333333333333,0.03333333333333333,0.0,0.0,0.0,2.316666666666667,1.0,62.36666666666667,0.0,0.0,2.0,38.68333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,3.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.516666666666666,14.55,1.4166666666666667,0.4666666666666667
893,3,0.0,0.0,0.0,0.0,0.0,0.0,7.083333333333333,0.8333333333333334,72.91666666666667,0.0,0.0,3.3333333333333335,36.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.75,0.0,0.0
4953,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,76.25,0.0,3.0833333333333335,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833333333333333,43.333333333333336,0.0,0.0
4953,4,0.0,12.766666666666667,0.0,0.0,0.0,0.0,1.1333333333333333,1.8666666666666667,89.31666666666666,0.0,0.0,0.0,41.6,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,15.083333333333334,0.0,4.0
4215,3,0.0,1.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,74.15,0.0,7.166666666666667,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0
4215,5,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,79.35,0.0,7.833333333333333,5.0,41.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.316666666666666,0.0,1.5
1012,3,0.0,1.1,0.7333333333333333,0.0,0.0,0.0,0.0,3.1666666666666665,75.23333333333333,0.0,0.0,2.6666666666666665,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,14.433333333333334,3.3333333333333335,9.833333333333334
1012,4,0.0,0.26666666666666666,0.9333333333333333,0.5,0.0,0.0,2.1666666666666665,2.3,77.76666666666667,0.0,0.8,0.5333333333333333,55.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166666666666667,0.0,0.0,12.9,8.466666666666667,0.0,1.6
3465,3,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,85.03333333333333,0.0,1.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,32.0,5.466666666666667,0.0
3465,4,0.0,0.0,0.0,7.083333333333333,0.0,0.0,0.0,0.0,78.91666666666667,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.416666666666666,6.666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,15.0,27.75,4.0,0.0
2190,3,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,6.0,80.18333333333334,0.0,0.3333333333333333,17.25,34.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,10.916666666666666,0.0
5789,7,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.5,60.916666666666664,0.0,3.25,24.0,36.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.1,0.0,3.6666666666666665,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.066666666666666,21.666666666666668,0.0,0.0
6304,3,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.7333333333333334,82.2,0.0,0.8333333333333334,7.333333333333333,54.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.416666666666667,3.1,3.466666666666667,0.0,4.133333333333334
6686,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.81666666666666,0.0,0.0,25.5,42.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7666666666666666,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,27.5
7284,2,19.433333333333334,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,78.06666666666666,0.0,0.0,0.0,40.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,9.75,0.0,5.0
