TD07M01,TD07M02,TD07M03,TD07M04,TD07M05,TD07M06,TD07M07,TD07M08,TD07M09,TD07M10,TD07M12,TD07M13,TD07M14,TD07M15,TD07M16,TD07M17
1,7031,5,1,61200,65700,9190,4500,1,3,9,2,1,1,1,8
1,7247,3,0,30600,32400,9190,1800,1,3,9,2,1,1,1,8
1,3368,6,0,28860,36300,9190,7440,1,2,6,1,1,1,1,1
1,3368,6,0,39720,45720,9190,6000,1,2,6,1,1,1,1,1
1,4651,3,0,36000,39600,9190,3600,1,2,6,1,1,1,1,1
1,7981,4,0,56040,61620,9190,5580,1,2,6,1,1,1,1,1
1,7981,4,1,69000,70200,9190,1200,1,2,6,1,1,1,1,1
1,778,2,0,49800,52200,9190,2400,1,4,10,2,1,1,2,1
1,142,3,1,65220,66840,9190,1620,1,4,10,2,1,1,2,1
1,566,5,0,65280,70200,9190,4920,1,4,10,2,1,1,2,1
1,5403,4,0,32400,34200,9190,1800,1,4,10,2,1,1,2,1
1,5783,4,1,67140,72000,9190,4860,1,3,10,2,1,1,1,1
1,5978,2,0,52020,58440,9190,6420,3,3,17,2,1,5,5,1
1,893,2,1,73800,75600,9190,1800,1,3,12,2,1,1,2,1
1,893,2,1,75600,77400,9190,1800,1,3,12,2,1,1,2,1
1,3721,6,1,77400,79080,9190,1680,1,2,6,1,1,1,1,2
1,7118,3,0,57600,61200,9190,3600,1,2,6,1,1,1,1,2
1,7697,3,1,75300,77400,9190,2100,1,2,6,1,1,1,1,2
1,6907,3,0,41400,46800,9190,5400,1,2,6,1,1,1,1,2
1,7118,3,0,36000,37800,9190,1800,1,2,6,1,1,1,1,2
1,7118,3,0,82800,84600,9190,1800,1,2,6,1,1,1,1,2
1,4194,2,1,54960,55200,9190,240,1,4,10,2,1,1,1,1
1,515,3,0,66900,68400,9190,1500,1,3,10,2,1,1,2,1
1,5473,3,1,53400,54000,9190,600,1,3,10,2,1,1,2,1
1,5708,3,1,60600,60960,9190,360,1,3,10,2,1,1,2,1
1,5180,2,0,51000,53400,9190,2400,1,2,10,2,1,1,3,1
1,4128,4,0,57600,68400,9190,10800,1,3,12,1,1,1,5,1
1,2982,4,0,0,9000,9190,9000,1,2,5,1,1,6,1,1
1,5087,3,0,47400,49200,9190,1800,1,2,5,1,1,6,1,1
1,6212,3,0,76500,80100,9190,3600,1,2,5,1,1,6,1,1
1,7729,3,0,36000,39600,9190,3600,1,2,5,1,1,6,1,1
1,3850,4,0,75300,79200,9190,3900,8,8,98,8,8,8,8,8
1,1300,5,1,72000,73800,9190,1800,8,8,98,8,8,8,8,8
1,1300,5,1,73800,75600,9190,1800,8,8,98,8,8,8,8,8
1,1644,3,1,52800,54000,9190,1200,1,3,8,1,1,5,1,1
1,5121,5,0,42660,43260,9190,600,1,3,4,1,1,5,1,1
1,2067,3,0,0,2700,9190,2700,1,3,10,2,1,1,2,1
1,2606,3,1,75420,77700,9190,2280,1,3,10,2,1,1,2,1
1,3208,3,0,70800,74700,9190,3900,1,3,10,2,1,1,2,1
1,3926,4,0,73800,79200,9190,5400,1,3,10,2,1,1,2,1
1,3926,3,1,60300,61200,9190,900,1,3,10,2,1,1,2,1
1,3926,3,1,68400,72000,9190,3600,1,3,10,2,1,1,2,1
1,4031,3,0,82800,86400,9190,3600,1,3,10,2,1,1,2,1
1,5566,3,0,57600,59400,9190,1800,1,3,10,2,1,1,2,1
1,5731,4,0,75600,79200,9190,3600,1,3,10,2,1,1,2,1
1,5731,4,1,72000,75600,9190,3600,1,3,10,2,1,1,2,1
1,6112,8,0,82200,85380,9190,3180,1,3,10,2,1,1,2,1
1,7814,2,0,77700,79200,9190,1500,1,3,10,2,1,1,2,1
1,445,3,0,27900,30600,9190,2700,2,2,11,2,4,8,4,1
1,1646,3,0,34200,41400,9190,7200,2,2,11,2,4,8,4,1
1,516,4,1,58500,60780,9190,2280,1,4,10,2,3,2,1,8
1,1173,3,0,72000,79200,9190,7200,1,4,10,2,3,2,1,8
1,1709,2,1,79200,80100,9190,900,1,3,10,2,1,1,1,8
1,5978,2,1,56400,58620,9190,2220,1,3,10,2,1,1,1,8
1,3244,3,0,34200,39600,9190,5400,1,4,12,2,3,1,2,1
1,4424,4,0,60000,63300,9190,3300,1,4,10,1,4,1,1,1
1,1992,3,1,69000,70500,9190,1500,1,3,11,1,1,1,5,8
1,1992,3,1,73800,75300,9190,1500,1,3,11,1,1,1,5,8
1,2668,3,0,54000,58500,9190,4500,1,3,12,1,2,1,5,1
1,787,3,1,55440,55800,9190,360,1,3,8,1,1,1,1,1
1,1571,3,1,54000,57600,9190,3600,1,3,8,1,1,1,1,1
1,4562,3,1,59400,61200,9190,1800,1,3,8,1,1,1,1,1
1,2606,3,1,29280,30900,9190,1620,1,3,8,2,1,1,4,1
1,2916,2,1,55800,57600,9190,1800,1,3,8,2,1,1,4,1
1,3190,2,1,54000,54900,9190,900,1,3,8,2,1,1,4,1
1,4296,4,1,54000,54480,9190,480,1,3,8,2,1,1,4,1
1,4296,4,1,54900,57600,9190,2700,1,3,8,2,1,1,4,1
1,6946,2,1,55200,56700,9190,1500,1,3,8,2,1,1,4,1
1,7606,3,1,54900,56280,9190,1380,1,3,8,2,1,1,4,1
1,4137,3,1,54600,57900,9190,3300,1,4,12,2,1,1,2,1
1,4101,2,0,35700,36000,9190,300,2,1,10,1,3,1,1,1
1,909,4,0,59400,64800,9190,5400,1,2,10,2,1,1,2,1
1,7466,5,0,73800,81000,9190,7200,1,3,10,2,1,1,2,1
1,6194,3,0,11820,15900,9190,4080,1,2,10,2,1,1,1,1
1,7617,4,0,0,5400,9190,5400,1,2,10,2,1,1,1,1
1,8014,4,0,64800,67500,9190,2700,1,2,10,2,1,1,1,1
1,8014,4,0,67500,70200,9190,2700,1,2,10,2,1,1,1,1
1,5753,3,0,63600,64800,9190,1200,1,4,5,1,1,1,1,1
1,941,4,0,69000,73800,9190,4800,1,4,10,2,1,1,1,1
1,1351,3,0,43200,50400,9190,7200,2,1,12,2,2,1,2,1
1,6734,3,1,66600,72000,9190,5400,2,1,12,2,2,1,2,1
1,7870,2,0,60000,60600,9190,600,2,1,12,2,2,1,2,1
1,3839,3,0,74400,79200,9190,4800,1,4,12,2,2,1,5,1
1,1984,3,1,66600,73800,9190,7200,1,3,12,1,1,1,5,1
1,1984,4,1,67200,73800,9190,6600,1,3,12,1,1,1,5,1
1,6411,4,1,52800,58800,9190,6000,8,8,98,8,8,8,8,8
1,4070,3,0,72000,75600,9190,3600,1,3,10,1,1,1,6,1
1,7848,4,0,72840,80040,9190,7200,1,3,10,1,1,1,6,1
1,6998,4,0,70200,72000,9190,1800,8,8,98,8,8,8,8,8
1,6998,4,0,72000,73800,9190,1800,8,8,98,8,8,8,8,8
1,3936,3,1,68400,72000,9190,3600,1,3,14,8,1,1,8,1
1,1039,3,1,25200,26100,9190,900,2,1,18,2,3,2,1,1
1,2928,2,0,38700,41400,9190,2700,1,3,19,1,1,8,8,1
1,2928,2,0,70200,77400,9190,7200,1,3,19,1,1,8,8,1
1,2928,2,1,54900,58500,9190,3600,1,3,19,1,1,8,8,1
1,773,4,1,7200,14400,9190,7200,1,3,9,2,1,1,2,1
1,4635,4,0,79200,82800,9190,3600,1,3,9,2,1,1,2,1
1,6411,4,0,74100,75600,9190,1500,1,3,9,2,1,1,2,1
1,2112,3,0,68400,75600,9190,7200,1,4,9,1,1,1,1,2
1,5679,3,0,29100,30000,9190,900,2,1,18,1,3,2,1,1
1,3931,3,0,56940,58620,9190,1680,1,3,11,1,4,1,4,1
1,7571,5,0,58500,60600,9190,2100,1,3,12,1,1,1,5,1
1,5135,2,0,36000,43200,9190,7200,1,3,12,1,1,1,5,1
1,4242,3,0,75600,77820,9190,2220,1,8,9,8,1,1,1,2
1,1484,3,0,72000,79200,9190,7200,1,8,98,8,1,1,1,8
1,4333,3,1,63000,68400,9190,5400,1,4,17,1,1,6,5,1
1,6378,3,0,34200,36000,9190,1800,1,4,17,1,1,6,5,1
1,6616,4,1,72000,79200,9190,7200,1,4,17,1,1,6,5,1
1,6950,4,0,63900,65700,9190,1800,1,4,5,1,1,6,5,1
1,3911,3,1,63600,67800,9190,4200,1,2,10,2,1,1,1,8
1,3911,3,1,67800,72000,9190,4200,1,2,10,2,1,1,1,8
1,336,3,1,28200,30600,9190,2400,1,3,10,1,1,1,1,1
1,925,3,1,77400,82800,9190,5400,1,3,7,1,1,1,1,2
1,3208,3,1,75600,82800,9190,7200,1,3,16,1,1,1,3,2
1,3636,6,1,72000,79200,9190,7200,1,3,16,1,1,1,3,2
1,996,4,0,39600,41400,9190,1800,1,3,11,2,1,1,4,1
1,2061,4,0,46800,49800,9190,3000,1,3,11,2,1,1,4,1
1,4031,3,0,57900,61380,9190,3480,1,3,11,2,1,1,4,1
1,5473,3,0,28800,36000,9190,7200,1,3,11,2,1,1,4,1
1,5473,3,1,61200,64800,9190,3600,1,3,11,2,1,1,4,1
1,5789,7,1,58380,59400,9190,1020,1,3,11,2,1,1,4,1
1,3253,4,0,46800,55800,9190,9000,2,2,13,2,4,1,5,1
1,359,3,1,65580,68580,9190,3000,1,4,17,1,3,6,1,1
1,6551,3,1,66000,67980,9190,1980,1,3,16,1,1,1,1,2
1,6551,3,1,67980,69960,9190,1980,1,3,16,1,1,1,1,2
1,1351,3,1,63000,70200,9190,7200,2,1,12,2,3,1,2,1
1,1212,2,1,76500,78300,9190,1800,1,3,13,1,3,1,4,1
1,1465,3,1,79200,86400,9190,7200,1,3,13,1,3,1,4,1
1,6609,2,1,36000,38400,9190,2400,1,3,8,1,1,6,1,1
1,8104,4,1,25680,26100,9190,420,8,8,98,8,8,8,8,8
1,8000,2,1,59400,65700,9190,6300,1,3,6,2,1,1,4,1
1,7569,2,0,61500,62280,9190,780,1,3,13,1,1,1,4,1
1,117,4,0,59880,62280,9190,2400,8,8,98,8,8,8,8,8
1,393,2,1,68100,70080,9190,1980,8,8,98,8,8,8,8,8
1,485,3,0,38100,39600,9190,1500,8,8,98,8,8,8,8,8
1,515,3,0,0,1800,9190,1800,8,8,98,8,8,8,8,8
1,863,3,1,72000,75600,9190,3600,8,8,98,8,8,8,8,8
1,939,4,1,54600,59400,9190,4800,8,8,98,8,8,8,8,8
1,1024,3,0,54000,59400,9190,5400,8,8,98,8,8,8,8,8
1,1198,2,0,55080,61740,9190,6660,8,8,98,8,8,8,8,8
1,1233,3,0,55200,56400,9190,1200,8,8,98,8,8,8,8,8
1,1279,4,0,32100,32700,9190,600,8,8,98,8,8,8,8,8
1,2069,4,0,41400,49500,9190,8100,8,8,98,8,8,8,8,8
1,2069,4,0,49500,57600,9190,8100,8,8,98,8,8,8,8,8
1,2208,2,1,67500,72000,9190,4500,8,8,98,8,8,8,8,8
1,3379,3,0,72000,75600,9190,3600,8,8,98,8,8,8,8,8
1,3379,3,1,74700,79200,9190,4500,8,8,98,8,8,8,8,8
1,4422,3,0,30900,33600,9190,2700,8,8,98,8,8,8,8,8
1,4504,4,0,66600,75600,9190,9000,8,8,98,8,8,8,8,8
1,4508,2,0,56400,57600,9190,1200,8,8,98,8,8,8,8,8
1,5107,2,0,75600,76320,9190,720,8,8,98,8,8,8,8,8
1,5107,3,0,75600,76380,9190,780,8,8,98,8,8,8,8,8
1,5475,3,1,75600,81000,9190,5400,8,8,98,8,8,8,8,8
1,5836,5,0,41400,43200,9190,1800,8,8,98,8,8,8,8,8
1,6382,2,0,64800,72000,9190,7200,8,8,98,8,8,8,8,8
1,6838,3,0,81300,84600,9190,3300,8,8,98,8,8,8,8,8
1,7162,3,0,32400,72000,9190,39600,8,8,98,8,8,8,8,8
1,7324,4,0,46800,57600,9190,10800,8,8,98,8,8,8,8,8
1,7648,3,0,50400,72000,9190,21600,8,8,98,8,8,8,8,8
1,4635,4,1,64800,68400,9190,3600,8,8,98,8,8,8,8,8
1,778,2,0,72000,75600,9190,3600,8,8,19,8,8,8,8,8
1,8104,4,1,79200,86400,9190,7200,8,8,19,8,8,8,8,8
1,1124,3,0,42300,43200,9190,900,1,8,19,8,8,1,8,8
1,1300,3,1,36600,44100,9190,7500,1,8,19,8,8,1,8,8
1,3200,2,0,63000,72000,9190,9000,1,8,19,8,8,1,8,8
1,5147,2,1,58500,66600,9190,8100,1,8,19,8,8,1,8,8
1,5147,2,1,67500,72000,9190,4500,1,8,19,8,8,1,8,8
1,6469,3,0,55800,61200,9190,5400,1,8,19,8,8,1,8,8
1,2682,2,0,37800,68400,9190,30600,8,8,98,8,8,8,8,8
1,2738,4,0,39600,46800,9190,7200,8,8,98,8,8,8,8,8
1,3146,2,0,48780,50400,9190,1620,8,8,98,8,8,8,8,8
1,117,4,1,59460,63900,9190,4440,8,8,98,8,8,8,8,8
1,1883,4,0,44400,54000,9190,9600,8,8,98,8,8,8,8,8
1,3128,2,0,36000,43200,9190,7200,8,8,98,8,8,8,8,8
1,4852,6,0,66600,72000,9190,5400,8,8,98,8,8,8,8,8
1,6221,3,0,79200,81000,9190,1800,8,8,98,8,8,8,8,8
1,6641,3,0,75600,79200,9190,3600,8,8,98,8,8,8,8,8
1,6987,3,0,57600,81000,9190,23400,8,8,98,8,8,8,8,8
1,7314,3,0,50400,56400,9190,6000,8,8,98,8,8,8,8,8
1,7810,3,0,64200,71700,9190,7500,8,8,98,8,8,8,8,8
1,7810,3,0,71700,79200,9190,7500,8,8,98,8,8,8,8,8
1,6838,3,0,45600,52800,9190,7200,1,3,13,1,1,1,6,1
1,1024,3,0,59400,66600,9190,7200,1,3,10,2,1,1,2,1
1,2909,3,0,41400,43800,9190,2400,1,3,10,2,1,1,2,1
1,94,3,0,20820,22380,9190,1560,2,2,12,2,3,1,1,1
1,4353,3,0,78900,86400,9190,7500,1,3,10,2,1,1,3,1
1,5473,4,0,71100,75600,9190,4500,1,3,10,2,1,1,3,1
1,5473,3,0,71640,73620,9190,1980,1,3,10,2,1,1,3,1
1,3605,2,0,54000,60300,9190,6300,1,3,10,2,1,1,1,1
1,7731,3,0,72000,79200,9190,7200,1,4,10,2,1,1,1,8
1,4690,4,0,68400,75600,9190,7200,1,3,12,1,1,1,4,1
1,2792,4,0,54000,57600,9190,3600,1,3,16,1,1,1,3,2
1,113,2,0,61800,82800,9190,21000,8,2,19,8,8,8,8,8
1,195,3,1,82260,84600,9190,2340,8,2,19,8,8,8,8,8
1,344,3,1,49800,54480,9190,4680,8,2,19,8,8,8,8,8
1,613,3,0,38280,38400,9190,120,8,2,19,8,8,8,8,8
1,613,4,1,73800,75600,9190,1800,8,2,19,8,8,8,8,8
1,653,4,0,64800,66600,9190,1800,8,2,19,8,8,8,8,8
1,676,3,1,23220,23400,9190,180,8,2,19,8,8,8,8,8
1,676,3,1,24300,25200,9190,900,8,2,19,8,8,8,8,8
1,676,3,1,25800,26400,9190,600,8,2,19,8,8,8,8,8
1,778,3,0,67980,68400,9190,420,8,2,19,8,8,8,8,8
1,827,3,0,46800,50400,9190,3600,8,2,19,8,8,8,8,8
1,1052,3,1,24300,25200,9190,900,8,2,19,8,8,8,8,8
1,1273,2,0,40200,40800,9190,600,8,2,19,8,8,8,8,8
1,1654,3,0,77460,79200,9190,1740,8,2,19,8,8,8,8,8
1,1676,3,1,23220,24480,9190,1260,8,2,19,8,8,8,8,8
1,1676,3,1,26700,27180,9190,480,8,2,19,8,8,8,8,8
1,1676,3,1,67020,71400,9190,4380,8,2,19,8,8,8,8,8
1,1867,2,0,66600,69300,9190,2700,8,2,19,8,8,8,8,8
1,2044,3,0,71160,75600,9190,4440,8,2,19,8,8,8,8,8
1,2116,2,1,54000,57600,9190,3600,8,2,19,8,8,8,8,8
1,2229,4,0,77400,78000,9190,600,8,2,19,8,8,8,8,8
1,2229,4,1,53100,54000,9190,900,8,2,19,8,8,8,8,8
1,2844,5,1,63000,67500,9190,4500,8,2,19,8,8,8,8,8
1,3113,2,0,56700,59400,9190,2700,8,2,19,8,8,8,8,8
1,3130,3,1,75600,77400,9190,1800,8,2,19,8,8,8,8,8
1,3130,3,1,77400,79200,9190,1800,8,2,19,8,8,8,8,8
1,3260,4,0,69900,76380,9190,6480,8,2,19,8,8,8,8,8
1,3276,4,1,26700,27000,9190,300,8,2,19,8,8,8,8,8
1,3454,3,0,67500,79200,9190,11700,8,2,19,8,8,8,8,8
1,3472,3,1,26100,27000,9190,900,8,2,19,8,8,8,8,8
1,3576,4,1,76200,79200,9190,3000,8,2,19,8,8,8,8,8
1,3628,3,0,72300,73800,9190,1500,8,2,19,8,8,8,8,8
1,3923,4,0,38400,46800,9190,8400,8,2,19,8,8,8,8,8
1,3923,4,1,73800,79200,9190,5400,8,2,19,8,8,8,8,8
1,4037,5,1,24300,24900,9190,600,8,2,19,8,8,8,8,8
1,4209,4,0,63900,67500,9190,3600,8,2,19,8,8,8,8,8
1,4246,4,1,22200,23100,9190,900,8,2,19,8,8,8,8,8
1,4305,3,1,45300,50400,9190,5100,8,2,19,8,8,8,8,8
1,4312,2,1,70200,75600,9190,5400,8,2,19,8,8,8,8,8
1,4397,3,0,55200,64800,9190,9600,8,2,19,8,8,8,8,8
1,4397,3,1,55200,63000,9190,7800,8,2,19,8,8,8,8,8
1,4397,4,1,59400,62100,9190,2700,8,2,19,8,8,8,8,8
1,4509,3,0,78600,79680,9190,1080,8,2,19,8,8,8,8,8
1,4559,2,1,59700,61200,9190,1500,8,2,19,8,8,8,8,8
1,4559,2,1,72900,75600,9190,2700,8,2,19,8,8,8,8,8
1,4635,3,0,53100,54000,9190,900,8,2,19,8,8,8,8,8
1,4635,3,0,65640,66120,9190,480,8,2,19,8,8,8,8,8
1,4635,3,0,69840,71820,9190,1980,8,2,19,8,8,8,8,8
1,4635,3,1,60000,61500,9190,1500,8,2,19,8,8,8,8,8
1,4635,3,1,72480,74040,9190,1560,8,2,19,8,8,8,8,8
1,4637,2,0,32520,38220,9190,5700,8,2,19,8,8,8,8,8
1,4637,2,0,39960,49560,9190,9600,8,2,19,8,8,8,8,8
1,4637,2,0,69420,86400,9190,16980,8,2,19,8,8,8,8,8
1,4637,2,1,36000,45060,9190,9060,8,2,19,8,8,8,8,8
1,4637,2,1,45060,60180,9190,15120,8,2,19,8,8,8,8,8
1,4637,2,1,67740,67920,9190,180,8,2,19,8,8,8,8,8
1,4685,4,0,72900,77400,9190,4500,8,2,19,8,8,8,8,8
1,4685,4,1,64800,66720,9190,1920,8,2,19,8,8,8,8,8
1,4685,4,1,66720,68640,9190,1920,8,2,19,8,8,8,8,8
1,4695,2,0,41400,45000,9190,3600,8,2,19,8,8,8,8,8
1,4711,2,0,56100,61200,9190,5100,8,2,19,8,8,8,8,8
1,4816,3,1,60300,61200,9190,900,8,2,19,8,8,8,8,8
1,4888,3,1,78600,80700,9190,2100,8,2,19,8,8,8,8,8
1,4905,3,0,67200,77400,9190,10200,8,2,19,8,8,8,8,8
1,4944,4,0,48900,50400,9190,1500,8,2,19,8,8,8,8,8
1,5040,4,0,71400,84600,9190,13200,8,2,19,8,8,8,8,8
1,5040,4,0,84600,86400,9190,1800,8,2,19,8,8,8,8,8
1,5040,4,1,57000,57900,9190,900,8,2,19,8,8,8,8,8
1,5040,4,1,57900,64800,9190,6900,8,2,19,8,8,8,8,8
1,5172,4,1,67680,73800,9190,6120,8,2,19,8,8,8,8,8
1,5182,2,0,27900,29700,9190,1800,8,2,19,8,8,8,8,8
1,5182,2,1,55200,63000,9190,7800,8,2,19,8,8,8,8,8
1,5182,2,1,66600,72000,9190,5400,8,2,19,8,8,8,8,8
1,5329,3,1,73200,75600,9190,2400,8,2,19,8,8,8,8,8
1,5424,3,1,21600,25200,9190,3600,8,2,19,8,8,8,8,8
1,5516,4,0,49200,51900,9190,2700,8,2,19,8,8,8,8,8
1,5516,4,0,72000,72600,9190,600,8,2,19,8,8,8,8,8
1,5516,4,0,72600,73200,9190,600,8,2,19,8,8,8,8,8
1,5516,4,0,78300,79080,9190,780,8,2,19,8,8,8,8,8
1,5516,4,0,79080,79860,9190,780,8,2,19,8,8,8,8,8
1,5516,4,1,75600,76800,9190,1200,8,2,19,8,8,8,8,8
1,5516,4,1,76800,78000,9190,1200,8,2,19,8,8,8,8,8
1,5572,2,0,72000,75540,9190,3540,8,2,19,8,8,8,8,8
1,5572,2,1,22440,22620,9190,180,8,2,19,8,8,8,8,8
1,5587,4,0,62580,64800,9190,2220,8,2,19,8,8,8,8,8
1,5587,3,0,65700,70200,9190,4500,8,2,19,8,8,8,8,8
1,5614,4,1,57900,58980,9190,1080,8,2,19,8,8,8,8,8
1,5775,3,0,65280,67560,9190,2280,8,2,19,8,8,8,8,8
1,5789,7,0,73800,75600,9190,1800,8,2,19,8,8,8,8,8
1,5793,4,0,77400,82800,9190,5400,8,2,19,8,8,8,8,8
1,5836,5,0,39600,41400,9190,1800,8,2,19,8,8,8,8,8
1,5836,3,1,67200,72000,9190,4800,8,2,19,8,8,8,8,8
1,5973,4,0,41700,45000,9190,3300,8,2,19,8,8,8,8,8
1,5973,3,0,43200,48600,9190,5400,8,2,19,8,8,8,8,8
1,5978,3,0,66600,70200,9190,3600,8,2,19,8,8,8,8,8
1,6069,3,0,75600,77400,9190,1800,8,2,19,8,8,8,8,8
1,6092,4,1,37800,43200,9190,5400,8,2,19,8,8,8,8,8
1,6168,5,1,70200,71100,9190,900,8,2,19,8,8,8,8,8
1,6408,4,0,46800,54000,9190,7200,8,2,19,8,8,8,8,8
1,6448,3,0,33900,34500,9190,600,8,2,19,8,8,8,8,8
1,6448,3,1,32400,34200,9190,1800,8,2,19,8,8,8,8,8
1,6448,4,1,32400,37200,9190,4800,8,2,19,8,8,8,8,8
1,6448,4,1,37800,41400,9190,3600,8,2,19,8,8,8,8,8
1,6464,4,0,36000,40500,9190,4500,8,2,19,8,8,8,8,8
1,6557,2,0,75600,79200,9190,3600,8,2,19,8,8,8,8,8
1,6733,2,0,49200,49800,9190,600,8,2,19,8,8,8,8,8
1,6735,2,0,46500,53700,9190,7200,8,2,19,8,8,8,8,8
1,6863,5,0,54900,64200,9190,9300,8,2,19,8,8,8,8,8
1,6946,2,0,55800,72000,9190,16200,8,2,19,8,8,8,8,8
1,6987,3,1,72120,82500,9190,10380,8,2,19,8,8,8,8,8
1,7033,2,0,61200,66600,9190,5400,8,2,19,8,8,8,8,8
1,7071,3,1,72360,73980,9190,1620,8,2,19,8,8,8,8,8
1,7115,2,0,48900,52980,9190,4080,8,2,19,8,8,8,8,8
1,7303,3,0,63600,64800,9190,1200,8,2,19,8,8,8,8,8
1,7324,4,1,72300,75780,9190,3480,8,2,19,8,8,8,8,8
1,7407,3,0,43200,46800,9190,3600,8,2,19,8,8,8,8,8
1,7407,3,0,46800,50400,9190,3600,8,2,19,8,8,8,8,8
1,7407,3,0,65100,68640,9190,3540,8,2,19,8,8,8,8,8
1,7407,3,0,68640,72180,9190,3540,8,2,19,8,8,8,8,8
1,7407,3,1,67200,68400,9190,1200,8,2,19,8,8,8,8,8
1,7407,3,1,68400,69600,9190,1200,8,2,19,8,8,8,8,8
1,7518,3,0,37800,39600,9190,1800,8,2,19,8,8,8,8,8
1,7518,3,0,76800,77700,9190,900,8,2,19,8,8,8,8,8
1,7518,3,0,77700,79200,9190,1500,8,2,19,8,8,8,8,8
1,7518,3,1,55200,57000,9190,1800,8,2,19,8,8,8,8,8
1,7715,4,0,75600,79200,9190,3600,8,2,19,8,8,8,8,8
1,7729,3,0,80100,81000,9190,900,8,2,19,8,8,8,8,8
1,7870,2,1,73800,77400,9190,3600,8,2,19,8,8,8,8,8
1,8104,4,0,77400,81000,9190,3600,8,2,19,8,8,8,8,8
1,8227,3,0,3000,6000,9190,3000,8,2,19,8,8,8,8,8
1,8278,4,0,54000,57600,9190,3600,8,2,19,8,8,8,8,8
1,8278,3,0,83100,86400,9190,3300,8,2,19,8,8,8,8,8
1,2995,3,0,45900,50400,9190,4500,1,8,19,8,8,1,8,8
1,2995,3,0,64200,66300,9190,2100,1,8,19,8,8,1,8,8
1,4635,3,0,54000,54900,9190,900,1,8,19,8,8,1,8,8
1,4635,3,0,66120,66600,9190,480,1,8,19,8,8,1,8,8
1,4635,3,0,71820,73800,9190,1980,1,8,19,8,8,1,8,8
1,4635,3,1,61500,63000,9190,1500,1,8,19,8,8,1,8,8
1,4635,3,1,74040,75600,9190,1560,1,8,19,8,8,1,8,8
1,2450,3,0,34500,36000,9190,1500,8,2,19,8,8,1,8,8
1,4972,3,1,57600,59400,9190,1800,8,2,19,8,8,1,8,8
1,5651,2,0,62100,65700,9190,3600,1,2,6,1,1,1,1,1
1,5053,4,1,61200,64800,9190,3600,1,3,15,8,8,1,8,8
1,5053,4,1,66000,66600,9190,600,1,3,15,8,8,1,8,8
1,5053,4,1,76800,79200,9190,2400,1,3,15,8,8,1,8,8
1,5788,3,0,81600,82800,9190,1200,1,3,15,1,1,1,1,1
1,778,3,0,77400,79200,9190,1800,1,2,6,1,1,1,1,1
1,2682,3,1,79200,82800,9190,3600,1,2,6,1,1,1,1,1
1,2688,4,0,42000,44400,9190,2400,1,2,6,1,1,1,1,1
1,3678,3,0,36000,37200,9190,1200,1,2,6,1,1,1,1,1
1,3761,2,0,50700,57600,9190,6900,1,2,6,1,1,1,1,1
1,7631,2,0,73800,81000,9190,7200,1,2,6,1,1,1,1,1
1,5195,3,0,68400,77460,9190,9060,1,4,15,1,1,1,1,1
1,5685,4,0,30060,31440,9190,1380,1,4,15,1,1,1,1,1
1,5685,4,0,48000,50580,9190,2580,1,4,15,1,1,1,1,1
1,5685,4,0,63600,64800,9190,1200,1,4,15,1,1,1,1,1
1,5775,3,0,67560,69780,9190,2220,1,4,15,1,1,1,1,1
1,653,4,0,54000,57600,9190,3600,1,3,15,1,1,1,1,8
1,1117,3,1,22800,25200,9190,2400,1,3,15,1,1,1,1,8
1,1117,3,1,26100,27000,9190,900,1,3,15,1,1,1,1,8
1,2065,2,1,23880,24000,9190,120,1,3,15,1,1,1,1,8
1,2266,4,1,25800,26700,9190,900,1,3,15,1,1,1,1,8
1,3132,3,1,62040,63000,9190,960,1,3,15,1,1,1,1,8
1,3678,3,0,30600,34200,9190,3600,1,3,15,1,1,1,1,8
1,6442,2,1,22500,23700,9190,1200,1,3,15,1,1,1,1,8
1,7115,2,1,66480,74220,9190,7740,1,3,15,1,1,1,1,8
1,7197,3,0,34200,35100,9190,900,1,3,15,1,1,1,1,8
1,7729,3,0,29700,32400,9190,2700,1,3,15,1,1,1,1,8
1,3960,4,1,25200,27600,9190,2400,1,2,9,1,1,1,1,2
1,2864,5,0,42600,45000,9190,2400,1,2,6,2,1,1,1,1
1,276,2,0,56580,60720,9190,4140,1,2,6,1,1,1,1,1
1,1358,3,1,72000,79200,9190,7200,1,3,6,1,1,1,1,1
1,318,2,1,73800,79200,9190,5400,1,3,15,1,1,1,1,8
1,4711,2,1,22200,25200,9190,3000,1,3,15,1,1,1,1,8
1,4711,2,1,59400,64800,9190,5400,1,3,15,1,1,1,1,8
1,5288,2,1,60900,64860,9190,3960,1,3,15,1,1,1,1,8
1,7071,4,1,64800,77400,9190,12600,1,3,9,2,1,1,1,2
1,3689,5,1,78600,81000,9190,2400,8,2,19,8,8,1,8,8
1,344,3,1,26940,27600,9190,660,8,2,19,8,8,8,8,8
1,3576,4,1,25800,26280,9190,480,8,2,19,8,8,1,8,8
1,6863,5,0,64200,72600,9190,8400,8,2,19,8,8,1,8,8
1,8061,4,0,69300,72000,9190,2700,8,2,19,8,8,1,8,8
1,4395,3,0,52680,59400,9190,6720,2,4,12,2,3,1,2,1
1,1405,3,0,46980,50400,9190,3420,8,8,19,8,8,8,8,8
1,1405,3,1,57420,57900,9190,480,8,8,19,8,8,8,8,8
1,1405,3,1,64800,72000,9190,7200,8,8,19,8,8,8,8,8
