DEMREL97,DEMID97,DEMSN97,CHRACE,CHIWMON,CHIWDAY,CHIWYR,AGEATCH,AGEATPCG,PCGIWMON,PCGIWDAY,PCGIWYR,HOMESCHL,NEWIMMI,PCG,OCG,RELPCG97,RELOCG97,CH97PRWT,CH97HHWT,PCGHHBWT,OCGCHBWT,OCGHHBWT,SUBSELWT,SBLNUM97,BIOPR97,BIOGPR97
6,3852,3,1,0,0,0,0,32.099998,6,11,1997,5,5,1,1,1,4,18.104,18.104,24.337999,29.511,29.443001,1,0,1,2
6,2546,2,1,0,0,0,0,106.6,9,8,1997,5,5,1,0,1,0,24.667999,24.667999,0,0,0,1,0,2,2
6,5993,3,1,0,0,0,0,66.900002,11,6,1997,5,5,1,1,1,0,15.131,15.131,0,0,0,1,1,1,2
6,5993,4,1,0,0,0,0,45.400002,11,6,1997,5,5,1,1,1,0,15.131,15.131,0,0,0,1,1,1,2
6,4762,4,1,0,0,0,0,148.10001,10,1,1997,5,5,1,1,1,0,52.140999,52.140999,0,0,0,1,1,2,0
6,1423,3,1,4,4,1997,103.2,103.2,4,4,1997,5,5,1,1,1,4,8.5839996,8.5839996,13.201,14.818,14.891,1,96,1,0
6,235,2,2,0,0,0,0,130.89999,9,6,1997,5,5,1,0,1,0,26.604,26.604,0,0,0,1,1,2,2
6,235,3,2,0,0,0,0,94.300003,9,10,1997,5,5,1,0,1,0,26.604,26.604,0,0,0,1,1,2,2
6,1697,3,1,3,26,1997,70.5,70.5,3,24,1997,5,5,1,1,1,4,21.959,21.959,30.077999,40.063,40.792,1,0,1,2
6,1598,4,1,0,0,0,0,12.5,3,27,1997,5,5,1,1,1,4,11.564,11.564,16.296,18.733,19.341999,1,1,1,2
6,3568,3,1,5,3,1997,107.3,107.3,5,3,1997,5,5,1,1,1,0,10.203,10.203,14.378,0,0,1,1,1,2
6,3568,4,1,5,3,1997,94,94,5,3,1997,5,5,1,1,1,0,10.203,10.203,14.378,0,0,1,1,1,2
6,2745,3,1,4,14,1997,40.299999,40.299999,4,14,1997,5,5,1,1,1,4,6.5229998,6.5229998,9.1920004,10.566,10.91,1,0,1,2
6,1498,3,1,3,16,1997,131.8,131.8,3,16,1997,5,5,1,1,1,4,19.593,19.593,27.899,35.91,34.592999,1,1,1,2
6,1210,3,1,3,22,1997,85.199997,85.199997,3,22,1997,5,5,1,1,1,0,17.188,17.188,0,0,0,1,1,1,2
6,1498,4,1,3,16,1997,62.5,62.5,3,16,1997,5,5,1,1,1,4,19.593,19.593,27.899,35.91,34.592999,1,1,1,2
6,1210,4,1,0,0,0,0,35.400002,3,22,1997,5,5,1,1,1,0,17.188,17.188,0,0,0,1,1,1,2
6,4396,4,1,0,0,0,0,9.1999998,10,20,1997,5,5,1,1,1,0,10.077,10.077,0,0,0,1,1,1,2
6,323,3,1,0,0,0,0,85.400002,5,8,1997,5,5,1,1,1,4,13.42,13.42,25.535999,24.187,24.187,1,1,1,2
6,1067,3,1,3,17,1997,65.199997,65.199997,3,17,1997,5,5,1,1,1,4,9.2550001,9.2550001,13.043,14.992,15.48,1,0,1,2
6,323,4,1,0,0,0,0,58.299999,5,8,1997,5,5,1,1,1,4,13.42,13.42,25.535999,24.187,24.187,1,1,1,2
6,3958,3,1,10,23,1997,101.7,101.3,10,13,1997,5,5,1,1,1,0,32.709999,21.806999,0,0,0,1.5,2,1,0
6,3958,4,1,10,23,1997,72,72,10,23,1997,5,5,1,1,1,0,32.709999,21.806999,0,0,0,1.5,2,1,0
6,3661,4,1,9,22,1997,131.10001,130.60001,9,8,1997,5,5,1,1,1,4,18.177,18.177,29.851,36.374001,32.696999,1,1,1,2
6,2871,3,1,9,26,1997,123.3,123.3,9,26,1997,5,5,1,1,1,0,18.653,18.653,0,0,0,1,1,1,2
6,2871,4,1,9,26,1997,99.400002,99.400002,9,26,1997,5,5,1,1,1,0,18.653,18.653,0,0,0,1,1,1,2
6,2132,3,1,3,28,1997,41.299999,41.299999,3,27,1997,5,5,1,1,7,8,15.532,15.532,25.507,31.082001,27.940001,1,96,4,1
6,3660,2,1,0,0,0,0,10.9,6,8,1997,5,5,1,2,1,99,19.704,19.704,29.465,33.799,34.168999,1,96,2,2
6,1630,3,1,0,0,0,0,13.1,10,2,1997,5,5,1,1,1,0,12.808,12.808,0,0,0,1,0,1,2
6,3228,2,1,4,28,1997,148.39999,148.3,4,25,1997,5,5,1,0,1,0,7.9780002,7.9780002,11.36,0,0,1,0,2,2
6,5285,3,1,9,17,1997,136.89999,136.7,9,11,1997,5,5,1,1,1,0,15.534,15.534,22.120001,0,0,1,1,1,2
6,5285,4,1,9,17,1997,81.400002,81.199997,9,11,1997,5,5,1,1,1,0,15.534,15.534,22.120001,0,0,1,1,1,2
6,3534,3,1,4,26,1997,148.5,148.5,4,26,1997,5,5,1,1,1,4,13.311,13.311,18.955,24.396999,23.503,1,0,1,2
6,1950,3,1,0,0,0,0,124,4,21,1997,5,5,1,0,1,0,24.17,24.17,36.710999,0,0,1,1,2,2
6,1272,3,1,4,30,1997,116.8,116.4,4,18,1997,5,5,1,1,1,4,27.549999,18.367001,41.844002,50.157001,54.915001,1.5,2,1,2
6,1272,5,1,4,30,1997,40.299999,39.900002,4,18,1997,5,5,1,1,1,4,27.549999,18.367001,41.844002,50.157001,54.915001,1.5,2,1,2
6,2360,4,1,9,29,1997,147.89999,147.89999,9,29,1997,5,5,1,1,1,4,14.397,14.397,22.295,22.954,24.493,1,1,1,2
6,972,4,1,3,25,1997,120.1,120.5,4,7,1997,5,5,1,1,1,4,9.5089998,9.5089998,16.087999,16.212999,18.837,1,2,1,2
6,972,5,1,3,25,1997,98.099998,98.099998,3,25,1997,5,5,1,1,1,4,9.5089998,9.5089998,16.087999,16.212999,18.837,1,2,1,2
6,4510,3,1,0,0,0,0,36.900002,6,2,1997,5,5,1,1,1,4,14.399,14.399,0,22.958,0,1,1,1,2
6,4510,4,1,0,0,0,0,9.6000004,6,2,1997,5,5,1,1,1,4,14.399,14.399,0,22.958,0,1,1,1,2
6,619,2,2,0,0,0,0,35.700001,6,17,1997,5,5,1,0,1,0,1.349,1.349,2.9100001,0,0,1,0,2,2
6,5064,4,2,4,30,1997,154.7,154.7,4,30,1997,5,5,1,3,1,0,20.224001,20.224001,33.370998,0,0,1,2,2,0
6,2099,2,2,4,3,1997,83.400002,83.400002,4,3,1997,5,5,3,0,7,0,22.871,22.871,37.737999,0,0,1,1,4,1
6,2099,3,2,4,3,1997,67,67,4,3,1997,5,5,3,0,7,0,22.871,22.871,37.737999,0,0,1,1,4,1
6,1790,3,2,10,24,1997,44.900002,44.900002,10,24,1997,5,5,1,0,1,0,12.376,8.2510004,20.421,0,0,1.5,2,2,2
6,2951,4,2,4,24,1997,42.599998,42.299999,4,12,1997,5,5,1,0,1,0,2.214,2.214,3.6530001,0,0,1,1,2,1
6,2324,4,2,0,0,0,0,29.700001,5,1,1997,5,5,1,1,1,0,16.549999,16.549999,27.787001,0,0,1,1,1,2
6,2951,5,2,0,0,0,0,13.7,4,12,1997,5,5,1,0,1,0,2.214,2.214,3.6530001,0,0,1,1,2,1
6,1790,4,2,0,0,0,0,14,10,24,1997,5,5,1,0,1,0,12.376,8.2510004,20.421,0,0,1.5,2,2,2
6,2324,3,2,5,1,1997,68.400002,68.400002,5,1,1997,5,5,1,1,1,0,16.549999,16.549999,27.787001,0,0,1,1,1,2
6,759,3,1,5,11,1997,117.7,118.7,6,9,1997,5,5,1,1,1,0,18.070999,18.070999,0,0,0,1,1,2,2
6,759,4,1,5,12,1997,77.599998,77.900002,5,19,1997,5,5,1,1,1,0,18.070999,18.070999,0,0,0,1,1,1,2
6,430,2,7,7,23,1997,160,162.10001,9,23,1997,1,5,1,0,7,0,34.509998,34.509998,59.191002,0,0,1,0,4,0
6,748,4,5,0,0,0,0,156.8,9,22,1997,5,5,1,0,1,0,13.396,13.396,21.400999,0,0,1,2,2,2
6,2256,4,3,0,0,0,0,124.9,5,19,1997,5,5,1,0,1,0,47.740002,47.740002,81.880997,0,0,1,2,2,2
6,4337,4,3,0,0,0,0,109.5,10,6,1997,5,5,1,1,1,0,56.779999,28.389999,0,0,0,2,3,1,2
6,4337,5,3,0,0,0,0,91.900002,10,6,1997,5,5,1,1,1,0,56.779999,28.389999,0,0,0,2,3,1,2
6,285,3,3,9,24,1997,75.699997,75.800003,9,29,1997,5,5,1,1,1,0,22.097,22.097,0,0,0,1,1,1,2
6,285,4,3,9,24,1997,57.700001,57.599998,9,23,1997,5,5,1,1,1,0,22.097,22.097,0,0,0,1,1,1,2
6,748,5,5,9,22,1997,96.400002,96.400002,9,22,1997,5,5,1,0,3,0,13.396,13.396,21.400999,0,0,1,0,4,0
6,6219,3,1,0,0,0,0,21,11,13,1997,5,5,1,1,1,0,29.715,29.715,0,0,0,1,0,1,2
6,2882,3,1,6,5,1997,53.099998,53,6,2,1997,5,5,1,1,1,4,21.268999,21.268999,31.805,36.483002,36.882999,1,0,1,2
6,5302,3,1,0,0,0,0,28.200001,9,17,1997,5,5,1,1,1,4,33.431,33.431,49.992001,57.345001,57.973999,1,0,1,0
6,1099,3,1,6,26,1997,150.2,149.7,6,10,1997,5,5,1,1,3,4,14.342,14.342,21.447001,24.601,24.871,1,0,3,2
6,3872,4,1,4,14,1997,146,146.10001,4,17,1997,5,5,1,1,1,4,12.673,12.673,17.037001,20.658001,20.610001,1,2,1,2
6,3872,5,1,4,14,1997,92.400002,92.400002,4,14,1997,5,5,1,1,1,4,12.673,12.673,17.037001,20.658001,20.610001,1,2,1,2
6,3443,5,1,5,5,1997,153,153,5,5,1997,5,5,1,1,1,5,14.104,14.104,20.084,25.851,24.903,1,2,2,2
6,2001,3,1,3,18,1997,135.39999,135.39999,3,18,1997,5,5,1,1,1,4,15.235,15.235,21.469,24.679001,25.482,1,1,1,2
6,2001,4,1,3,18,1997,97.099998,97.099998,3,18,1997,5,5,1,1,1,4,15.235,15.235,21.469,24.679001,25.482,1,1,1,2
6,2470,3,1,0,0,0,0,27,9,17,1997,5,5,1,1,1,4,16.149,16.149,22.757999,26.160999,27.011999,1,0,1,2
6,2891,3,2,4,19,1997,92.599998,92.599998,4,19,1997,5,5,1,1,1,4,2.5929999,2.5929999,5.1040001,5.3800001,7.0469999,1,0,1,2
6,5569,3,7,6,25,1997,50.200001,50.200001,6,25,1997,5,5,1,1,1,0,15.676,15.676,24.275999,0,0,1,1,1,2
6,5569,4,7,0,0,0,0,24.799999,6,11,1997,5,5,1,1,1,0,15.676,15.676,24.275999,0,0,1,1,1,2
6,5522,3,1,6,1,1997,107.1,107.1,6,1,1997,5,5,1,1,1,0,17.044001,17.044001,26.393999,0,0,1,1,1,0
6,5522,4,1,6,1,1997,76.599998,76.599998,6,1,1997,5,5,1,1,1,0,17.044001,17.044001,26.393999,0,0,1,1,1,0
6,6302,4,1,10,2,1997,47.900002,47.900002,10,2,1997,5,5,1,1,1,4,34.335999,22.891001,47.032001,62.644001,63.784,1.5,2,1,2
6,6302,5,1,0,0,0,0,33.099998,10,2,1997,5,5,1,1,1,4,34.335999,22.891001,47.032001,62.644001,63.784,1.5,2,1,2
6,5298,3,2,0,0,0,0,135.8,4,20,1998,5,5,2,2,4,0,13.139,13.139,0,0,0,1,1,3,2
6,2432,2,2,3,24,1997,89.800003,89.800003,3,24,1997,5,5,1,0,1,0,24.629999,24.629999,0,0,0,1,1,2,2
6,5430,4,2,10,11,1997,89.300003,89.099998,10,6,1997,5,5,1,1,1,0,17.478001,17.478001,0,0,0,1,1,1,2
6,2432,3,2,0,0,0,0,9.6999998,3,24,1997,5,5,1,0,1,0,24.629999,24.629999,0,0,0,1,1,2,2
6,5298,2,2,0,0,0,0,154.10001,4,21,1998,5,5,2,2,4,0,13.139,13.139,0,0,0,1,1,3,2
6,3033,3,1,0,0,0,0,52.5,5,7,1997,5,5,1,0,1,0,9.8100004,9.8100004,0,0,0,1,0,1,2
6,677,4,1,3,23,1997,88.800003,88.800003,3,23,1997,5,5,1,1,1,4,12.154,12.154,17.306999,22.277,21.459999,1,2,1,2
6,677,5,1,3,23,1997,88.800003,88.800003,3,23,1997,5,5,1,1,1,4,12.154,12.154,17.306999,22.277,21.459999,1,2,1,2
6,838,5,1,4,5,1997,154,155,5,7,1997,5,5,1,1,1,4,20.240999,20.240999,30.743,36.849998,40.346001,1,2,1,2
6,120,3,1,0,0,0,0,35.900002,4,5,1997,5,5,1,1,3,6,18.672001,18.672001,28.361,33.994999,37.219002,1,0,4,0
6,146,4,1,0,0,0,0,123.6,4,26,1997,5,5,1,0,1,5,16.521999,16.521999,22.212,26.933001,26.871,1,1,1,2
6,148,5,1,0,0,0,0,49.799999,5,1,1997,5,5,1,1,1,4,17.948999,17.948999,29.562,39.787998,36.487999,1,2,1,2
6,148,4,1,0,0,0,0,155.8,5,1,1997,5,5,1,1,1,0,17.948999,17.948999,29.562,0,0,1,2,2,2
6,578,4,1,3,12,1997,48.400002,48.400002,3,12,1997,5,5,1,1,1,4,11.755,11.755,20.41,20.177,21.792,1,1,1,2
6,578,3,1,3,12,1997,83.099998,83.099998,3,12,1997,5,5,1,1,1,4,11.755,11.755,20.41,20.177,21.792,1,1,1,2
6,3757,4,1,5,21,1997,87,87.099998,5,22,1997,5,5,1,1,1,0,36.484001,24.322001,49.048,0,0,1.5,2,1,2
6,3757,5,1,5,21,1997,55.700001,55.700001,5,22,1997,5,5,1,1,1,0,36.484001,24.322001,49.048,0,0,1.5,2,1,2
6,4727,4,1,5,3,1997,114.9,115.1,5,8,1997,5,5,2,2,4,7,35.073002,35.073002,57.596001,70.182999,63.088001,1,0,3,1
6,1000,3,1,0,0,0,0,76.900002,11,6,1997,5,5,1,1,1,4,18.27,18.27,30.136,33.117001,33.818001,1,1,1,2
6,1000,4,1,0,0,0,0,50.200001,11,6,1997,5,5,1,1,1,4,18.27,18.27,30.136,33.117001,33.818001,1,1,1,2
6,3586,4,1,0,0,0,0,17.4,5,3,1997,5,5,1,1,1,4,16.052999,16.052999,21.989,29.288,29.820999,1,1,1,2
6,5131,3,1,10,10,1997,137.89999,138.10001,10,16,1997,5,5,1,1,1,0,21.868,21.868,33.214001,0,0,1,0,2,0
6,1800,4,1,4,6,1997,126.2,126.1,4,3,1997,5,5,1,1,1,4,16.351999,16.351999,23.284,29.969999,28.871,1,1,1,2
6,742,3,3,3,23,1997,145.5,145.5,3,23,1997,5,5,1,0,1,0,22.593,22.593,34.743999,0,0,1,2,2,2
6,1495,3,1,3,20,1997,41.700001,41.799999,3,21,1997,5,5,1,1,1,0,21.047001,21.047001,32.366001,0,0,1,0,1,2
6,742,4,3,0,0,0,0,18.700001,3,23,1997,5,5,1,0,1,0,22.593,22.593,34.743999,0,0,1,2,2,2
6,2928,3,1,6,12,1997,57.700001,57.700001,6,12,1997,5,5,2,1,4,1,15.154,15.154,23.466999,24.160999,25.780001,1,1,1,2
6,2928,4,1,0,0,0,0,15,6,12,1997,5,5,2,1,4,1,15.154,15.154,23.466999,24.160999,25.780001,1,1,1,2
6,2071,4,1,4,3,1997,146.7,146.60001,4,1,1997,5,5,1,1,1,4,16.087,16.087,26.535,29.16,29.777,1,1,1,0
6,839,5,1,0,0,0,0,126.7,4,29,1997,5,5,1,1,1,4,15.192,15.192,23.525999,24.221001,25.844,1,2,1,2
6,2070,6,1,4,4,1997,148.3,148.2,4,1,1997,5,5,1,1,1,0,7.1550002,4.77,0,0,0,1.5,4,2,2
6,2070,7,1,4,4,1997,125,125,4,4,1997,5,5,1,1,1,0,7.1550002,4.77,0,0,0,1.5,4,2,2
6,5661,4,1,10,10,1997,157.7,157.7,10,10,1997,5,5,1,1,1,4,16.556,16.556,27.308001,30.009001,30.643999,1,1,1,2
6,6030,3,1,10,9,1997,135.2,135.2,10,9,1997,5,5,1,1,1,0,16.349001,16.349001,0,0,0,1,1,1,2
6,6030,4,1,10,9,1997,98.699997,98.699997,10,9,1997,5,5,1,1,1,0,16.349001,16.349001,0,0,0,1,1,1,2
6,471,3,1,10,3,1997,122.4,122.4,10,3,1997,5,5,1,1,1,4,29.061001,29.061001,41.046001,44.52,44.52,1,0,1,2
6,2367,3,1,0,0,0,0,9.5,10,23,1997,5,5,1,1,1,4,8.7989998,8.7989998,15.091,15.378,15.553,1,0,1,2
6,1440,3,1,4,20,1997,121.3,121.3,4,20,1997,5,5,1,1,1,0,26.841,26.841,0,0,0,1,1,1,0
6,1440,4,1,4,20,1997,71.800003,71.800003,4,20,1997,5,5,1,1,1,0,26.841,26.841,0,0,0,1,1,1,0
6,1915,3,1,4,12,1997,47.099998,47.099998,4,12,1997,5,5,1,1,1,4,15.285,15.285,23.67,24.370001,26.003,1,1,1,2
6,1915,4,1,0,0,0,0,20.700001,4,12,1997,5,5,1,1,1,4,15.285,15.285,23.67,24.370001,26.003,1,1,1,2
6,4863,2,1,5,14,1997,141.2,141.8,6,1,1997,5,5,1,0,1,0,50.307999,33.539001,82.615997,0,0,1.5,2,2,0
6,4863,4,1,5,14,1997,76.900002,77.5,6,1,1997,5,5,1,0,1,0,50.307999,33.539001,82.615997,0,0,1.5,2,2,0
6,3686,3,1,0,0,0,0,77.300003,5,6,1997,5,5,1,1,1,0,19.738001,19.738001,0,0,0,1,1,1,2
6,3686,4,1,0,0,0,0,44.299999,5,6,1997,5,5,1,1,1,0,19.738001,19.738001,0,0,0,1,1,1,2
6,3294,2,2,4,15,1997,72.800003,72.699997,4,12,1997,5,5,1,0,1,0,.61799997,.61799997,0,0,0,1,0,2,2
6,4178,2,2,10,30,1997,131.10001,130.8,10,21,1997,5,5,1,1,1,0,.384,.384,0,0,0,1,2,2,2
6,4025,2,2,6,4,1997,122.6,122,5,17,1997,5,5,1,0,1,0,.40200001,.40200001,0,0,0,1,2,2,2
6,3807,3,2,4,17,1997,116.4,116.4,4,17,1997,5,5,1,0,1,99,1.451,1.451,3.132,4.5960002,4.9829998,1,1,2,2
6,459,3,2,4,10,1997,85.900002,85.900002,4,10,1997,5,5,1,0,1,0,2.1830001,1.456,0,0,0,1.5,2,2,2
6,459,4,2,4,10,1997,49.200001,49.200001,4,10,1997,5,5,1,0,1,0,2.1830001,1.456,0,0,0,1.5,2,2,2
6,461,3,2,3,17,1997,39,39,3,17,1997,5,5,1,1,1,0,.68599999,.68599999,1.131,0,0,1,1,1,2
6,461,4,2,0,0,0,0,18.6,3,17,1997,5,5,1,1,1,0,.68599999,.68599999,1.131,0,0,1,1,1,2
6,3807,4,2,0,0,0,0,4.9000001,4,17,1997,5,5,1,2,1,7,1.451,1.451,3.132,4.5960002,4.9829998,1,0,2,1
6,4178,3,2,99,99,9999,999.90002,156.3,10,21,1997,5,5,1,1,1,0,.384,.384,0,0,0,1,2,2,2
6,4025,4,2,6,4,1997,135,134.39999,5,17,1997,5,5,1,0,1,0,.40200001,.40200001,0,0,0,1,2,2,2
6,3425,4,1,0,0,0,0,141.60001,11,2,1997,5,5,1,1,1,0,21.729,21.729,0,0,0,1,2,1,2
6,3425,5,1,0,0,0,0,71.400002,11,2,1997,5,5,1,1,1,0,21.729,21.729,0,0,0,1,2,1,2
6,1397,4,1,4,24,1997,157.5,157.39999,4,22,1997,5,5,1,1,1,4,15.882,15.882,26.195999,28.787001,29.396,1,1,1,2
6,1400,4,1,5,1,1997,138.7,138.7,5,1,1997,5,5,1,1,1,4,13.825,13.825,0,24.162001,24.437,1,2,1,2
6,1400,5,1,5,1,1997,110.2,110.9,5,21,1997,5,5,1,1,1,4,13.825,13.825,0,24.162001,24.437,1,2,1,2
6,1399,3,1,0,0,0,0,36.099998,4,7,1997,5,5,1,1,1,4,16.733999,16.733999,28.702,29.247,29.579,1,1,1,2
6,1399,4,1,0,0,0,0,12.6,4,7,1997,5,5,1,1,1,4,16.733999,16.733999,28.702,29.247,29.579,1,1,1,2
6,2525,4,1,4,6,1997,135.2,135.2,4,6,1997,5,5,1,0,1,0,14.83,9.8870001,22.965,0,0,1.5,4,2,2
6,715,4,1,4,16,1997,63.200001,63.200001,4,16,1997,5,5,1,1,1,4,27.075001,13.537,41.928001,43.167,46.060001,2,3,1,2
6,1701,2,1,3,30,1997,40,40,3,30,1997,5,5,1,2,1,99,16.834,16.834,29.23,28.895,31.208,1,1,2,2
6,2525,6,1,4,6,1997,41,41,4,6,1997,5,5,1,0,1,0,14.83,9.8870001,22.965,0,0,1.5,4,2,2
6,3794,3,1,0,0,0,0,28.700001,5,18,1997,5,5,1,1,1,4,7.6960001,7.6960001,12.695,13.95,14.245,1,0,1,2
6,1701,3,1,0,0,0,0,20.6,3,30,1997,5,5,1,2,1,99,16.834,16.834,29.23,28.895,31.208,1,1,2,2
6,709,3,1,0,0,0,0,21.6,6,6,1997,5,5,1,1,1,0,20.454,20.454,0,0,0,1,1,1,2
6,715,6,1,0,0,0,0,12.7,4,16,1997,5,5,1,1,1,4,27.075001,13.537,41.928001,43.167,46.060001,2,3,1,2
6,709,4,1,0,0,0,0,5.5,6,6,1997,5,5,1,1,1,0,20.454,20.454,0,0,0,1,1,1,2
6,1184,3,1,5,2,1997,71.300003,71.300003,5,2,1997,5,5,1,1,1,4,28.870001,28.870001,47.548,63.995998,58.688999,1,1,1,2
6,1184,4,1,0,0,0,0,26.200001,5,2,1997,5,5,1,1,1,4,28.870001,28.870001,47.548,63.995998,58.688999,1,1,1,2
6,3417,4,1,9,30,1997,83.300003,83.300003,9,30,1997,5,5,4,2,7,0,44.360001,44.360001,0,0,0,1,96,4,1
6,1633,3,1,0,0,0,0,34.400002,4,18,1997,5,5,1,1,1,4,16.445,16.445,22.108,26.806999,26.745001,1,0,1,2
6,5931,4,1,0,0,0,0,142,10,17,1997,5,5,1,1,1,4,20.426001,20.426001,27.979,37.266998,37.945,1,2,1,2
6,5931,5,1,0,0,0,0,67.199997,10,17,1997,5,5,1,1,1,4,20.426001,20.426001,27.979,37.266998,37.945,1,2,1,2
6,3260,2,2,4,12,1997,67.900002,67.900002,4,12,1997,5,5,1,0,1,0,6.217,6.217,9.5509996,0,0,1,1,2,0
6,3260,3,2,4,12,1997,53,53,4,12,1997,5,5,1,0,1,0,6.217,6.217,9.5509996,0,0,1,1,2,0
6,4052,4,2,5,3,1997,73.599998,73.599998,5,3,1997,5,5,1,0,1,0,56.269001,56.269001,86.449997,0,0,1,2,2,0
6,4536,3,1,5,12,1997,45.299999,45.299999,5,12,1997,5,5,1,1,1,4,16.252001,16.252001,22.261,29.65,30.190001,1,1,1,2
6,4536,4,1,0,0,0,0,24.4,5,12,1997,5,5,1,1,1,4,16.252001,16.252001,22.261,29.65,30.190001,1,1,1,2
6,5940,2,2,0,0,0,0,140.7,11,3,1997,5,5,1,0,1,0,2.5539999,2.5539999,0,0,0,1,1,2,2
6,5940,3,2,0,0,0,0,33,11,22,1997,5,5,1,0,1,0,2.5539999,2.5539999,0,0,0,1,1,2,2
6,4299,3,2,0,0,0,0,21.5,10,11,1997,5,5,1,1,1,0,1.881,1.881,0,0,0,1,0,1,2
6,4711,5,1,5,2,1997,112.8,112.8,5,2,1997,5,5,1,1,1,4,20.426001,20.426001,27.979,37.266998,37.945,1,2,1,2
6,4710,3,1,5,1,1997,69.300003,69.300003,5,1,1997,5,5,1,1,1,4,19.981001,19.981001,27.368999,36.453999,37.117001,1,1,1,2
6,4710,4,1,5,1,1997,46.5,46.599998,5,3,1997,5,5,1,1,1,4,19.981001,19.981001,27.368999,36.453999,37.117001,1,1,1,2
6,693,3,2,3,24,1997,130.10001,130.10001,3,24,1997,5,5,1,0,1,0,12.305,12.305,20.659,0,0,1,1,2,0
6,297,3,1,5,6,1997,46.5,45.400002,4,4,1997,5,5,1,1,1,4,16.455999,16.455999,23.190001,26.657,27.525,1,0,1,2
6,3930,4,7,4,20,1997,131.2,131.2,4,20,1997,5,5,1,1,1,4,25.658001,25.658001,34.494999,41.826,41.73,1,1,1,2
6,3409,4,1,4,17,1997,69,69,4,17,1997,5,5,1,1,1,4,4.2509999,4.2509999,5.7150002,6.9289999,6.9130001,1,1,1,2
6,3409,3,1,4,18,1997,116.1,116.1,4,17,1997,5,5,1,1,1,4,4.2509999,4.2509999,5.7150002,6.9289999,6.9130001,1,1,1,2
6,2561,2,7,5,22,1997,95.900002,96.300003,6,1,1997,5,5,1,1,1,0,33.724998,33.724998,51.223,0,0,1,96,2,0
6,4267,4,7,5,22,1997,77.699997,77.900002,5,28,1997,5,5,1,1,1,4,10.591,10.591,16.92,32.476002,32.476002,1,2,1,2
6,4267,5,7,0,0,0,0,14.9,5,28,1997,5,5,1,1,1,4,10.591,10.591,16.92,32.476002,32.476002,1,2,1,2
6,2294,3,1,4,4,1997,156.3,156.39999,4,8,1997,5,5,1,1,1,4,18.072001,18.072001,27.448999,32.902,36.022999,1,1,1,2
6,1258,3,1,5,22,1997,111.5,112,6,7,1997,5,5,1,1,1,4,23.452,15.635,0,37.391998,39.896999,1.5,2,1,2
6,2294,4,1,4,4,1997,119.1,119.2,4,8,1997,5,5,1,1,1,4,18.072001,18.072001,27.448999,32.902,36.022999,1,1,1,2
6,1258,4,1,5,22,1997,80.5,81,6,7,1997,5,5,1,1,1,4,23.452,15.635,0,37.391998,39.896999,1.5,2,1,2
6,2929,4,1,10,6,1997,45.700001,45.299999,9,24,1997,5,5,1,1,1,4,12.331,12.331,19.094999,19.66,20.978001,1,1,1,2
6,3318,3,1,4,12,1997,96.400002,96.400002,4,12,1997,5,5,1,0,1,0,12.993,12.993,21.982,0,0,1,2,1,2
6,3318,5,1,0,0,0,0,29.700001,4,4,1997,5,5,1,0,1,0,12.993,12.993,21.982,0,0,1,2,2,0
6,1278,3,1,4,19,1997,157.5,157.5,4,19,1997,5,5,3,4,7,8,26.051001,26.051001,35.021999,42.465,42.367001,1,0,4,1
6,2630,3,1,5,3,1997,114.6,113.8,4,9,1997,5,5,1,0,1,0,23.483999,23.483999,0,0,0,1,1,2,2
6,5127,3,1,5,18,1997,125.4,125.4,5,18,1997,5,5,1,1,1,4,25.514,17.009001,34.299999,41.59,41.493999,1.5,2,1,2
6,5142,3,1,0,0,0,0,29.299999,10,28,1997,5,5,1,1,1,4,16.309999,16.309999,25.257,26.004,27.747,1,0,1,2
6,5127,5,1,0,0,0,0,4.5,5,16,1997,5,5,1,1,1,4,25.514,17.009001,34.299999,41.59,41.493999,1.5,2,1,2
6,5383,4,2,5,17,1997,149.10001,149.10001,5,17,1997,5,5,1,1,1,0,6.927,6.927,14.949,0,0,1,2,1,2
6,5383,5,2,5,17,1997,131.10001,131.10001,5,17,1997,5,5,1,1,1,0,6.927,6.927,14.949,0,0,1,2,1,2
6,250,2,2,3,10,1997,152.39999,152.39999,3,11,1997,5,5,3,0,7,0,25.375999,10.151,41.873001,0,0,2.5,3,0,1
6,250,6,2,3,28,1997,140.60001,140.10001,3,11,1997,5,5,3,0,7,0,25.375999,10.151,41.873001,0,0,2.5,3,0,1
6,4418,3,2,5,13,1997,110.9,111,5,17,1997,5,5,1,0,1,0,10.322,6.881,17.032,0,0,1.5,2,2,2
6,4418,4,2,0,0,0,0,36.700001,5,17,1997,5,5,1,0,1,0,10.322,6.881,17.032,0,0,1.5,2,2,2
6,2220,4,2,5,20,1997,95.800003,94.599998,4,13,1997,5,5,1,1,1,4,23.940001,23.940001,47.120998,49.662998,0,1,2,1,2
6,2220,5,2,0,0,0,0,25.4,4,13,1997,5,5,1,1,1,4,23.940001,23.940001,47.120998,49.662998,0,1,2,1,2
6,3258,3,1,11,9,1997,37.700001,37.700001,11,9,1997,5,5,1,1,1,4,27.263,27.263,42.220001,43.467999,46.381001,1,1,1,2
6,3258,4,1,0,0,0,0,20,11,9,1997,5,5,1,1,1,4,27.263,27.263,42.220001,43.467999,46.381001,1,1,1,2
