EMSAREL97,EMSAID97,EMSASN97,Q12A1,Q12A2A,Q12A2B,Q12A2C,Q12A2D,Q12A2E,Q12A2F,Q12A2G,Q12A2H,Q12A2I,Q12A2J,Q12A2K,Q12A2L,Q12A2M,Q12A2N,Q12A2O,Q12A2P,Q12A3,Q12A4,Q12A5,Q12A6A,Q12A6B,Q12A6C,Q12A6D,Q12A6E,Q12A6F,Q12A7A,Q12A7B,Q12A7C,Q12A7D,Q12A7E,Q12A8,Q12A9,Q12A10,Q12A11,Q12A12,Q12A13,Q12A14,Q12A15,Q12A16,Q12A17,Q12A18,Q12A19T,Q12A19S,Q12A20AN,Q12A20AP,Q12A20BN,Q12A20BP,Q12A20CN,Q12A20CP,Q12A20DN,Q12A20DP,Q12A20EN,Q12A20EP,Q12A20FN,Q12A20FP,Q12A21AN,Q12A21AP,Q12A21BN,Q12A21BP,Q12A21CN,Q12A21CP,Q12A21DN,Q12A21DP,Q12A21EN,Q12A21EP,Q12A21FN,Q12A21FP,Q12A21GN,Q12A21GP,Q12A21HN,Q12A21HP,Q12A22A,Q12A22B,Q12A22C,Q12A23,Q12A24,Q12A25,Q12A26,Q12A27,Q12A28,Q12A28A,Q12A28B,Q12A28C,Q12A28D,Q12A29A,Q12A29B,Q12A29C,Q12A29D,Q12A29E,Q12A29F,Q12A29G,Q12A30A,Q12A30B,Q12A30C,Q12A30D,Q12A30E,Q12A31A,Q12A31B,Q12A31C,Q12A31D,Q12A31E,Q12A31F,Q12A31G,Q12A31H,Q12A32,PRESCHL
3,2126,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,1,2,490,15,470,10,5,5,0,0,0,0,5,9999,999,98,.0099999998,1,1,5,1,60,50,7,0,0,1,23,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0,0,0,0,4,99,99,4,0,28000,43000,6000,5,0,0,0,0,2,2,1,9,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,4537,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,931,28,596,28,60,210,0,34,9999,70,127,55,19,10,.5,5,5,1,1,43,42,11,0,0,1,21.700001,39,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,98,998,98,8,0,0,3,43,99,13,2,30000,51400,4250,5,0,0,0,0,2,1,1,1,1,2,3,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,4405,3,1,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,410,15,9999,9999,9999,999,999,999,9999,9999,999,9999,999,5,1,5,1,5,5,19,19,7,7,1,1,25,998,998,98,998,98,98,98,98,98,98,8,8,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,17,99,99,1,1,29000,38000,4000,5,0,0,0,0,2,1,1,1,1,1,3,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,4405,4,1,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,410,15,9999,9999,9999,999,999,999,9999,9999,999,9999,999,5,1,5,1,5,5,19,19,7,7,1,1,25,998,998,98,998,98,98,98,98,98,98,8,8,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,17,99,99,1,1,29000,38000,4000,5,0,0,0,0,2,1,1,1,1,1,3,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,191,4,2,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,478,14,468,1,7,5,0,0,478,0,3,0,0,99,0,5,5,1,1,19,15,0,0,0,1,28,15,0,0,0,0,0,0,0,98,98,9,9,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,4,99,99,1,1,18000,21186,1985,1,1675,6,5,9,2,1,2,2,2,2,3,1,5,5,5,1,2,1,1,1,1,1,1,1,181,0
3,3478,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,600,25,540,0,60,0,0,0,9999,42,999,120,120,5,2,1,1,1,1,33,33,15,6,0,1,20,0,98,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,13,0,0,0,0,99,99,50,5,1,23000,35000,5000,5,0,0,0,0,9,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,2657,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,1,445,19,423,4,9,4,9,999,3,3,999,227,71,12,9,1,1,1,1,24,24,4,3,0,1,18.5,23,0,0,0,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,20,0,80,0,0,0,0,2,0,0,1,1,27000,99998,99998,5,0,0,0,0,1,1,1,2,2,1,1,1,5,5,5,5,2,1,2,1,1,1,1,1,180,0
3,4285,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,462,23,435,11,3,8,5,0,10,4,4,96,43,5,9,1,1,1,1,24,19,2,1,0,1,27.200001,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,1,0,0,99,99,9,1,3,29900,39700,6207,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,2,2,2,1,1,1,1,1,181,0
3,3956,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,669,17,614,2,51,2,0,0,0,2,4,64,44,9,.5,1,1,1,1,36,36,13,13,0,1,18.6,35,0,0,0,1,0,0,0,98,98,0,0,0,0,0,0,0,0,0,0,21,0,15,0,0,0,0,0,0,0,99,5,2,25786,42962,5819,5,0,0,0,0,1,2,1,2,3,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,3956,4,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,669,17,614,2,51,2,0,0,0,2,4,64,44,9,.5,1,1,1,1,36,36,13,13,0,1,18.6,35,0,0,0,1,0,0,0,98,98,0,0,0,0,0,0,0,0,0,0,21,0,15,0,0,0,0,0,0,0,99,5,2,25786,42962,5819,5,0,0,0,0,1,2,1,2,3,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,3489,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,600,25,587,1,12,0,0,0,12,9,0,390,30,18,3,1,1,5,5,37,37,5,5,0,1,15,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,8,0,0,0,2,0,2,35,99,2,1,22999,29000,3300,5,0,0,0,0,2,2,2,2,1,2,2,1,5,5,5,5,1,1,1,1,1,1,1,1,278,0
3,3489,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,600,25,587,1,12,0,0,0,12,9,0,390,30,18,3,1,1,5,5,37,37,5,5,0,1,15,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,8,0,0,0,2,0,2,35,99,2,1,22999,29000,3300,5,0,0,0,0,2,2,2,2,1,2,2,1,5,5,5,5,1,1,1,1,1,1,1,1,278,0
3,5517,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,450,10,446,2,1,0,0,0,5,0,0,90,2,1,1,1,1,5,5,30,30,4,4,0,1,15,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,30,0,0,0,0,99,30,99,0,0,24000,99998,99999,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,178,0
3,2809,3,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,175,999,64,0,97,4,0,0,18,18,0,0,0,99,0,5,5,1,1,8,8,10,10,0,1,11,5,0,0,0,13,0,0,0,0,0,0,0,4,0,5,0,0,0,2,0,6,0,1,0,0,0,0,0,4,0,14,0,1,17000,22000,3500,1,3100,6,5,5,2,1,1,1,2,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,170,0
3,4748,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,1,340,7,326,4,0,0,0,0,0,0,0,58,58,3,1,1,1,5,5,24,20,2,2,0,1,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,0,0,1,24,99,2,2,24000,99999,99999,5,0,0,0,0,2,3,2,3,3,2,1,1,5,5,5,5,2,1,2,1,2,2,1,2,185,0
3,4748,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,1,340,7,326,4,0,0,0,0,0,0,0,58,58,3,1,1,1,5,5,24,20,2,2,0,1,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,20,0,0,0,0,1,24,99,2,2,24000,99999,99999,5,0,0,0,0,2,3,2,3,3,2,1,1,5,5,5,5,2,1,2,1,2,2,1,2,185,0
3,3456,3,1,5,5,5,5,5,1,1,1,1,1,5,5,5,5,1,5,2,491,23,489,2,0,0,0,0,0,0,0,9999,999,3,1,5,1,5,1,21.1,18,3,2,0,1,23.299999,20.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0,10,0,0,0,0,0,0,0,98,1,2,21127,99998,99998,5,0,0,0,0,2,2,2,2,2,2,1,1,5,5,5,5,2,2,1,1,1,2,1,1,178,0
3,3456,5,1,5,1,1,1,1,5,5,5,5,5,5,5,5,5,1,5,1,346,11,346,0,2,0,0,0,0,0,0,9999,69,5,0,5,1,5,1,19,18,3,2,0,1,18.700001,0,100,0,0,0,0,0,0,0,0,0,0,99,9,99,99,99,999,9,99,51,0,27,0,99,9,99,99,0,0,8,1,0,21550,34577,3550,5,0,0,0,0,2,2,2,3,2,2,2,1,5,5,5,5,1,1,1,1,1,1,1,1,178,0
3,3836,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,504,20,443,36,1,24,0,0,0,0,27,72,27,25,.89999998,1,5,5,9,26.5,26.5,4.1999998,1,0,1,25,30.700001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,0,16.6,0,0,0,0,0,2,99,10,0,0,25323,42000,4986,5,0,0,0,0,2,1,1,1,1,2,2,1,5,5,5,5,2,2,1,1,1,1,1,1,178,0
3,3836,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,504,20,443,36,1,24,0,0,0,0,27,72,27,25,.89999998,1,5,5,9,26.5,26.5,4.1999998,1,0,1,25,30.700001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,0,16.6,0,0,0,0,0,2,99,10,0,0,25323,42000,4986,5,0,0,0,0,2,1,1,1,1,2,2,1,5,5,5,5,2,2,1,1,1,1,1,1,178,0
3,3778,4,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,264,10,259,3,0,3,0,0,0,0,0,13,4,3,1,5,1,5,1,10,10,1,0,1,1,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,99,99,1,0,0,15000,22000,1700,1,1250,6,5,5,2,4,2,2,1,1,3,1,5,5,5,5,2,1,2,1,1,1,1,1,180,0
3,137,2,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,474,16,398,47,19,5,5,0,0,0,0,213,0,2,.02,1,1,1,1,35,35,8,0,98,1,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,79,0,1,0,0,6,99,99,1,99,27520,35000,3399,5,0,0,0,0,2,1,1,1,2,2,1,1,5,5,5,1,2,2,1,1,1,2,1,2,182,0
3,137,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,474,16,398,47,19,5,5,0,0,0,0,213,0,2,.02,1,1,1,1,35,35,8,0,98,1,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,79,0,1,0,0,6,99,99,1,99,27520,35000,3399,5,0,0,0,0,2,1,1,1,2,2,1,1,5,5,5,1,2,2,1,1,1,2,1,2,182,0
3,1496,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,1,1,460,25,184,230,41,5,0,0,9999,9999,9,391,0,65,.5,1,1,1,1,999,40,12,12,1,1,22,31,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,9,0,0,0,0,0,5,99,40,7,2,25000,30000,99999,5,0,0,0,0,1,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,2,180,0
3,2783,3,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,316,10,306,0,5,5,0,0,0,0,0,0,0,3,1,5,5,1,1,10,10,2,2,0,1,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,11,99,99,3,3,18500,23600,2300,1,1700,6,5,1,2,1,2,2,2,2,1,1,5,5,5,5,1,1,1,1,1,1,1,2,180,0
3,2475,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,2,1094,26,1071,2,14,7,0,0,0,0,0,22,36,98,0,5,5,5,5,45,36,12,0,4,9,99,100,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0,2,99,99,11,8,21921,99998,99998,5,0,0,0,0,2,1,1,2,1,2,1,1,5,5,5,5,2,1,2,1,1,1,1,2,174,0
3,5153,4,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,1547,68,727,371,449,0,0,0,232,232,232,480,999,14,11,1,5,1,5,89,89,18,18,0,1,30,0,85,0,10,0,34,0,1,0,0,9,9,0,0,0,0,0,0,0,0,0,83,0,15,0,2,0,0,7,99,99,33,33,26000,37500,1750,5,0,0,0,0,3,2,2,2,1,2,1,1,5,5,5,5,2,2,2,1,2,1,1,2,185,0
3,5152,3,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,626,35,438,50,41,85,10,0,40,20,15,215,60,50,71,1,1,1,5,38,35,19,15,38,9,99,35,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,20,0,0,0,0,0,99,38,99,1,1,22950,42182,90,5,0,0,0,0,2,2,3,2,1,9,1,5,5,5,5,5,2,2,2,1,1,2,1,9,183,0
3,2804,4,1,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,1,400,16,336,4,60,0,0,0,0,0,0,9999,999,99,0,5,1,5,1,25,25,1,0,0,1,16,0,96,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,98,998,98,8,0,0,99,99,99,1,1,21589,99999,99999,5,0,0,0,0,2,1,2,2,2,2,1,1,5,5,5,5,2,3,2,2,1,1,1,2,179,0
3,2804,5,1,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,1,400,16,336,4,60,0,0,0,0,0,0,9999,999,99,0,5,1,5,1,25,25,1,0,0,1,16,0,96,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,98,998,98,8,0,0,99,99,99,1,1,21589,99999,99999,5,0,0,0,0,2,1,2,2,2,2,1,1,5,5,5,5,2,3,2,2,1,1,1,2,179,0
3,5463,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,354,8,295,7,45,7,0,0,0,0,0,67,11,99,.80000001,5,1,5,5,22,16,1,1,0,1,22.1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,0,0,0,99,10,99,2,2,21131,34820,5198,5,0,0,0,0,2,1,1,1,2,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,178,0
3,5463,4,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,354,8,295,7,45,7,0,0,0,0,0,67,11,99,.80000001,5,1,5,5,22,16,1,1,0,1,22.1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,0,0,0,99,10,99,2,2,21131,34820,5198,5,0,0,0,0,2,1,1,1,2,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,178,0
3,1107,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,2,551,20,259,17,253,6,0,999,9999,82,80,83,83,1,0,1,5,1,1,29,28,7,1,1,1,30,0,26,0,26,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,11,0,0,0,2,0,4,0,20,2,2,28000,36981,4903,5,0,0,0,0,2,2,2,2,1,2,2,1,5,5,5,5,1,1,2,1,1,1,1,1,180,0
3,1106,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,889,40,527,116,190,31,7,10,9999,80,0,207,45,20,1,1,5,1,1,53,53,20,20,6,1,17,60,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,8,0,53,5,5,28300,49500,3894,5,0,0,0,0,2,2,3,3,2,2,2,1,5,5,5,5,2,2,2,1,1,1,1,2,180,0
3,1993,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,2,298,9,295,0,3,0,0,0,0,0,0,60,999,2,1,1,1,5,5,15,15,5,2,0,1,20,17,0,0,0,0,0,0,0,0,0,0,0,1,0,99,99,99,999,9,99,3,0,13,0,99,9,99,99,3,99,99,1,2,26667,34000,4950,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,905,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,2,148,5,140,1,7,0,0,0,0,0,0,9999,999,23,.1,1,1,5,5,12,8,5,0,0,1,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,3,0,12,1,1,26400,36000,4199,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,2,1,2,1,1,1,1,1,180,0
3,2319,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,460,11,458,0,2,0,0,0,0,0,0,65,85,7,.029999999,1,1,5,5,28,25,10,10,0,1,18.4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,0,0,0,0,0,5,99,99,0,0,22000,99999,99999,5,0,0,0,0,1,1,1,2,2,1,1,1,5,5,5,5,2,1,1,1,1,1,1,2,180,0
3,2752,2,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,1550,115,1148,160,20,220,2,0,0,0,20,12,5,.039999999,0,1,5,5,5,92,92,4,4,7,1,15,77,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,48,0,0,0,0,98,0,99,13,9,29500,34500,7000,5,0,0,0,0,2,2,3,1,1,1,1,1,5,5,5,1,2,1,2,1,1,1,1,2,180,0
3,3826,3,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,730,41,672,58,4,0,0,0,3,3,0,0,0,14,5,1,5,5,1,41,41,2,2,4,1,28,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,14,0,1,0,0,0,2,99,99,1,2,24800,34000,4300,5,0,0,0,0,2,2,2,3,1,1,1,1,5,1,5,5,2,1,1,1,1,1,1,1,190,0
3,5055,4,1,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1150,50,1095,6,35,9,6,0,58,17,35,311,0,20,0,1,1,5,5,49,45,15,0,0,1,25.6,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,30,0,0,0,0,99,99,49,3,3,25000,99998,2300,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,177,0
3,6053,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,1,830,999,100,50,224,108,25,324,250,125,125,612,200,62,0,1,1,1,1,36,36,29,0,4,1,.60000002,999,999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,6,0,0,0,0,0,14,99,99,7,5,99999,99999,99999,5,0,0,0,0,2,2,1,1,2,1,1,1,5,5,5,1,2,1,1,1,1,1,1,1,188,0
3,5558,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,375,10,233,2,13,125,2,0,139,124,124,109,58,10,1,1,1,5,1,31,31,13,10,0,1,17.9,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,11,0,0,0,0,0,98,98,98,1,3,27400,34000,6842,5,0,0,0,0,2,2,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,180,0
3,1305,4,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,454,26,439,12,2,1,0,0,9999,9999,6,30,12,99,0,5,5,5,1,36,27,28,19,0,9,99,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,75,0,0,0,0,99,99,36,1,0,24553,38000,6000,5,0,0,0,0,2,2,3,2,1,2,1,9,9,9,9,9,1,1,1,1,1,1,1,1,180,0
3,1997,5,1,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,1,225,9,223,2,0,0,0,0,0,0,0,72,0,1,1,5,1,5,5,20,20,2,0,0,1,25,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,0,0,0,99,99,99,1,0,28531,99998,3661,5,0,0,0,0,2,1,1,1,1,1,2,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,2867,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,1,785,30,471,196,173,16,8,0,0,0,0,628,0,30,6,1,5,5,5,999,36,1,1,2,1,25,0,85,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,30,0,0,2,0,27000,40000,99999,5,0,0,0,0,2,3,1,4,1,2,1,1,5,5,5,5,2,2,3,1,1,2,1,3,180,0
3,1830,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,126,7,123,0,0,0,3,0,0,0,0,38,21,4,2,1,1,5,5,10,10,3,3,0,1,12.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,99,99,99,1,1,18850,99999,99999,5,0,0,0,0,2,1,1,1,2,2,1,5,5,5,5,5,2,1,2,1,1,1,1,2,185,0
3,740,2,1,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,1,574,35,287,270,17,0,0,0,9999,9999,5,413,999,99,99,1,1,5,5,33,33,11,11,0,1,17.4,24,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,10,0,0,0,0,0,99,99,99,5,0,21000,99999,99999,5,0,0,0,0,2,3,2,2,1,2,1,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,866,5,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,624,15,610,5,4,3,0,0,0,0,0,150,40,3,.30000001,1,1,5,9,41,40,3,2,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,64,0,0,0,4,0,99,3,2,28000,42000,4490,5,0,0,0,0,2,2,2,2,2,2,2,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,4901,5,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,1070,67,750,220,93,6,1,0,17,17,17,579,99,56,15,1,5,5,5,58,58,17,17,0,1,18.4,63,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,21,0,0,0,0,0,4,0,58,7,7,22800,99999,4876,5,0,0,0,0,2,2,2,2,2,2,1,1,5,5,5,5,2,2,2,1,2,2,1,2,180,0
3,5154,4,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,1,641,26,622,8,4,7,0,0,0,0,0,200,127,11,2,1,1,5,5,47.5,47,6,0,0,1,24,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,30,0,0,0,0,0,10,99,99,1,1,30900,43000,99999,5,0,0,0,0,2,1,1,2,1,1,1,1,5,5,5,1,2,1,2,1,1,1,1,2,180,0
3,3054,4,1,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,1,700,67,610,8,17,60,5,0,0,0,2,15,10,3,1,5,5,1,1,33,31,9,8,3,1,24.700001,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,17,3,0,3,2,22000,38000,4200,5,0,0,0,0,2,2,3,3,2,2,1,1,5,5,5,1,2,2,2,2,2,1,1,1,180,0
3,2089,8,1,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,378,12,329,0,8,9,32,0,9999,9999,999,9999,999,99,1,1,5,5,1,18,18,6,3,0,1,21,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,10,2,0,0,1.5,26000,36000,3500,5,0,0,0,0,2,1,3,1,2,1,1,1,5,5,5,5,2,1,1,1,1,1,1,1,180,0
3,4704,3,2,5,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,5,111,3,109,0,0,2,0,0,0,0,0,0,0,1,1,5,5,5,5,8,5,0,98,0,1,13.9,8,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,5,99,1,1,19250,99998,99998,1,3000,6,5,5,2,1,2,1,1,1,3,1,5,5,5,5,9,1,1,1,1,1,1,1,169,0
3,394,6,2,5,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,135,6,120,8,4,1,999,999,9999,9999,1,9999,999,15,0,5,1,5,1,12,10,2,99,99,1,15,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,2,0,0,0,0,0,1,99,9,3,2,17300,20000,2381,1,1540,6,5,1,1,3,2,1,2,1,3,1,5,5,5,1,1,1,1,1,1,1,1,1,180,0
3,1423,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,778,46,764,8,4,2,0,0,0,0,0,28,0,8,0,1,5,5,5,37,37,5,4,0,1,25,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,60,0,0,0,0,7,0,37,11,4,24000,35000,5000,5,0,0,0,0,2,1,2,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,1,1,999,0
3,1697,3,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,417,20,46,17,354,0,0,0,9999,167,42,359,999,40,0,1,1,5,5,18,18,11,0,0,1,26,7,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,8,0,0,2,0,31592,43000,4420,5,0,0,0,0,2,1,1,1,1,1,1,1,5,5,5,1,2,1,2,1,1,1,1,1,180,0
3,3568,3,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,167,4,98,65,2,2,0,0,0,0,0,0,0,4,1,5,5,5,5,13,8,2,0,0,1,12.8,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,3,0,99,2,0,13000,12000,350,1,1850,6,5,5,1,2,1,3,1,1,2,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
3,3568,4,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,167,4,98,65,2,2,0,0,0,0,0,0,0,4,1,5,5,5,5,13,8,2,0,0,1,12.8,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,3,0,99,2,0,13000,12000,350,1,1850,6,5,5,1,2,1,3,1,1,2,1,5,5,5,5,1,1,1,1,1,1,1,1,180,0
