FOHCRL97,FOHCID97,FOHCSN97,Q7A0,Q7A1,Q7A2,Q7A3M,Q7A3Y,Q7A4M,Q7A4Y,Q7A5,Q7A6,Q7A7,Q7A8,Q7A9A,Q7A9B,Q7A9C,Q7A9D,Q7A9E,Q7A9F,Q7A9G,Q7A9H,Q7A9I,Q7A9J,Q7A10A,Q7A10B,Q7A10C,Q7A10D,Q7A10E,Q7A10F,Q7A11A,Q7A11B,Q7A11C,Q7A11D,Q7A11E,Q7A12,Q7B0,Q7B0T,Q7B1A,Q7B1B,Q7B1C,Q7B1D,Q7B1E,Q7B2A,Q7B2B,Q7B2C,Q7B2D,Q7B2E,Q7B2F,Q7B2G,Q7B2H,Q7B2I,Q7B2J,Q7B3A,Q7B3B,Q7B3C,Q7B3D,Q7B4,Q7B5A,Q7B5B,Q7B5C,Q7B5D,Q7B5E,Q7B5F,Q7B6A,Q7B6B,Q7B6C,Q7B6D,Q7B6E,Q7B6F,Q7B6G,Q7B6H,Q7B6I,Q7B6J,Q7B6K,Q7B6L,Q7B6M,Q7B7,Q7B7T,Q7B8A,Q7B8B,Q7B8C,Q7B8D,Q7B8E,Q7B8F,Q7B8G,Q7B8H,Q7B8I,Q7B8J,Q7B8K,Q7B8L,Q7B8M,Q7B8N,Q7B8O,Q7B8P,Q7B8Q,Q7B8R,Q7B8S,Q7B8T,Q7B8U,Q7B8V,Q7B8W,Q7B8X,Q7B8Y,Q7B8Z,Q7B8AA,Q7B8BB,Q7B8CC,Q7B8DD,Q7B9A,Q7B9B,Q7B9C,Q7B9D,Q7B9E,Q7B9F,Q7B9G,Q7B9H,Q7B9I,Q7B9J,Q7B10,Q7B11A,Q7B11B,Q7B11C,Q7B11D,Q7B12A,Q7B12B,Q7B12C,Q7B12D,Q7B12E,Q7B12F,Q7B12G,Q7B12H,Q7B12I,Q7B12J,Q7B12K,Q7B13A,Q7B13B,Q7B13C,Q7B13D,Q7B13E,Q7B13F,Q7B13G,Q7B13H,Q7B13I,Q7B14A,Q7B14B,Q7B14C,Q7B15A,Q7B15B,Q7B16A,Q7B16B,Q7B16C,Q7B16D,Q7B16E,Q7B16F,Q7B16G,Q7B16H,Q7B17,Q7B18,Q7B19,Q7B20
3,313,3,34500,8,1,10,1995,10,1997,1,156,2,2,4,2,2,4,4,4,4,4,4,4,1,5,1,1,1,5,1,1,1,1,1,6,2,99999,5,5,5,1,5,1,5,1,5,5,1,5,5,1,5,4,2,6,4,1,4,4,4,4,3,3,1,2,3,3,2,3,2,4,3,2,2,4,2,1,99999,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,4,4,3,3,3,1,1,1,1,5,1,2,1,2,1,1,1,1,1,2,1,3,3,3,1,1,1,1,1,1,3,4,3,3,3,2,2,1,1,2,1,2,1,5,2,1,35400
3,4112,2,60360,0,1,5,1997,5,1997,1,365,2,3,3,4,4,4,4,3,4,4,4,4,1,5,1,5,1,5,1,2,1,1,1,6,2,99999,1,5,5,5,5,1,1,1,1,1,1,1,5,1,5,6,4,6,6,1,5,5,5,4,4,5,2,1,5,5,4,4,2,4,4,1,1,1,2,1,99999,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,2,1,3,3,3,3,3,5,4,3,5,5,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,1,1,4,1,1,61560
3,2165,2,46620,1,4,98,1990,12,1997,1,100,2,3,4,4,2,4,4,4,4,2,3,4,1,1,5,5,1,9,1,5,4,1,1,4,2,99999,5,5,5,1,5,1,1,1,1,5,5,5,5,1,9,6,4,6,3,1,3,2,3,3,3,1,1,1,4,3,4,3,3,3,1,1,1,2,2,1,99999,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,5,3,5,5,5,1,5,5,1,5,1,3,2,2,1,1,2,3,1,1,2,3,2,1,1,1,1,1,2,1,3,3,3,2,2,3,2,2,2,3,1,3,3,7,4,3,48240
3,2165,3,48300,1,4,98,1990,12,1997,1,100,2,3,4,4,2,4,4,4,4,2,3,4,1,1,5,5,1,5,1,1,5,1,1,6,2,99999,5,5,5,1,5,1,1,1,1,5,5,5,5,1,5,6,4,6,3,1,3,2,3,3,3,1,1,1,4,3,4,3,3,3,1,1,1,2,2,1,99999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,5,1,5,5,5,5,5,1,5,5,1,5,5,1,5,1,1,1,1,1,1,1,3,1,1,1,3,2,1,1,1,1,1,2,1,4,4,4,3,3,2,2,1,1,1,1,1,1,7,2,2,49200
3,1415,5,62400,2,1,9,1995,9,1997,1,120,2,2,2,3,3,3,4,3,4,4,3,3,1,1,1,5,5,1,1,3,1,2,1,8,2,99999,5,5,5,1,5,1,1,5,1,1,1,5,1,1,5,5,3,5,5,1,4,5,3,5,5,4,1,1,4,1,3,1,1,3,2,1,1,3,2,1,99999,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,2,3,2,3,3,3,2,3,5,3,3,4,2,5,3,5,5,5,1,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,4,3,4,2,3,1,2,1,1,1,1,2,2,4,3,1,64500
3,3979,5,58500,1,1,0,0,6,1997,2,104,2,3,4,4,4,3,4,4,4,4,4,4,1,5,5,5,5,5,1,1,1,1,1,6,2,99999,5,5,5,1,5,1,1,5,5,5,1,5,5,5,1,6,1,6,6,1,4,4,4,4,4,4,2,1,4,4,4,1,4,4,4,4,4,1,4,2,59400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4565,4,41400,1,2,11,1992,5,1997,2,0,2,1,4,4,4,1,4,1,4,4,4,4,1,5,5,5,5,5,1,3,2,5,1,2,1,41700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4565,5,41100,1,2,11,1992,5,1997,2,0,2,1,4,4,4,1,4,1,4,4,4,4,1,5,5,5,5,5,3,3,2,5,1,2,1,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5663,2,76800,35,3,4,1990,11,1997,3,24,2,2,2,3,3,2,2,3,3,3,2,3,1,1,5,1,5,5,1,1,1,1,1,5,2,99999,5,5,5,1,5,1,1,5,1,5,5,5,5,1,5,4,2,4,3,1,2,3,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,1,99999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,5,5,4,4,4,5,5,5,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,3,3,0,1,1,1,1,1,1,4,4,4,3,3,2,2,2,1,2,2,2,1,4,3,1,78600
3,5663,3,80100,25,3,4,1990,11,1997,3,24,2,2,2,3,3,2,2,3,3,3,2,3,1,1,5,1,5,5,1,1,1,1,1,5,2,99999,5,5,5,1,5,1,1,5,1,5,5,5,5,1,5,4,2,4,3,1,2,3,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,1,99999,2,3,3,3,3,2,2,2,3,2,3,3,2,3,2,2,2,2,2,3,3,3,3,3,2,3,3,3,2,3,4,3,3,5,3,3,4,5,4,4,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,3,3,0,1,1,1,1,1,1,4,4,4,2,2,1,2,2,2,2,2,2,1,4,3,1,81600
3,6060,2,58200,1.5,1,6,1996,11,1997,1,250,2,3,2,3,3,3,3,3,1,2,4,4,1,1,1,5,5,1,1,3,5,2,1,8,2,99999,5,5,5,1,5,1,5,1,5,5,5,5,5,1,9,5,5,5,5,1,4,4,4,4,4,4,1,1,4,3,4,4,4,1,1,2,4,3,4,1,99999,1,2,3,1,1,1,1,1,1,3,3,3,1,3,3,1,1,1,1,1,1,3,1,1,1,2,3,2,2,3,4,4,5,5,3,4,5,4,2,5,1,5,5,5,5,1,2,1,1,1,1,2,2,1,1,1,3,3,0,1,1,1,1,1,2,4,4,4,3,3,1,2,1,3,1,2,2,1,1,1,2,59700
3,5754,3,30840,900,3,12,1996,12,1996,3,185,2,2,3,1,1,1,1,1,4,4,1,4,1,5,1,1,1,1,3,3,1,2,1,6,2,99999,5,5,1,5,5,1,1,1,1,1,1,1,1,1,1,3,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99999,1,1,3,1,3,3,1,1,3,1,1,3,1,1,3,1,3,1,3,2,2,3,2,3,1,1,3,3,2,2,3,5,4,4,3,5,3,3,5,5,1,5,5,9,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,4,4,3,3,3,2,3,2,3,0,1,2,99,1,1,31860
3,4616,2,61080,1000,3,0,0,8,1996,3,999,2,1,4,4,4,4,4,4,4,4,4,4,1,5,5,5,5,5,4,1,5,1,1,6,1,61380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4616,3,68100,3,4,0,0,3,1997,9,999,2,1,4,4,4,2,4,4,4,4,4,4,1,5,5,5,5,5,1,1,1,1,1,6,1,68400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3762,4,32700,2.5,1,5,1994,6,1997,1,156,2,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,5,1,1,1,1,1,2,2,99999,5,5,5,1,5,1,5,5,5,5,5,5,5,1,5,5,5,5,3,1,5,5,4,5,4,5,1,1,4,4,4,4,1,2,1,1,4,4,1,1,99999,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,1,3,1,2,1,3,2,2,1,2,1,3,1,1,1,1,1,1,1,1,4,4,4,3,3,1,1,1,1,1,1,1,1,2,1,1,33600
3,3762,5,33600,2.5,1,5,1994,6,1997,1,156,2,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,5,1,2,1,2,1,2,2,99999,5,5,5,1,5,1,5,5,5,5,5,5,5,1,5,5,5,5,3,1,5,5,4,5,4,5,1,1,4,4,4,1,1,4,1,2,4,4,1,1,99999,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,3,3,3,1,2,2,2,3,3,2,5,2,4,5,4,2,4,4,2,5,1,1,1,5,5,1,3,2,3,1,3,2,2,1,2,2,3,1,1,1,1,1,1,1,1,4,4,4,2,3,1,1,1,1,1,2,2,1,2,1,1,34500
3,4140,7,46800,3,1,7,1993,5,1997,2,0,2,1,3,1,2,4,4,4,4,4,4,4,1,5,5,5,1,9,1,2,2,2,1,4,1,47400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4140,8,47400,3,1,12,1994,5,1997,2,60,2,3,2,2,4,4,4,4,4,4,4,4,1,5,5,5,1,5,5,5,5,1,1,2,2,99999,5,5,5,1,5,1,1,5,5,5,5,5,5,5,5,4,1,6,9,1,3,4,3,4,4,3,3,1,4,3,4,3,1,3,1,2,1,9,3,1,99999,2,2,3,2,2,2,2,3,3,3,3,2,3,3,3,2,2,3,3,3,3,2,1,3,1,3,3,3,2,3,5,5,2,5,5,4,5,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,9,1,4,3,3,48300
3,800,2,69840,90,1,4,1997,4,1997,1,30,2,3,3,2,1,2,1,3,4,4,4,4,1,1,1,5,5,1,4,3,1,1,1,6,2,99999,5,5,5,1,5,1,5,1,1,5,1,5,5,1,5,3,1,4,5,1,2,4,2,4,4,4,1,1,4,4,2,1,1,4,1,1,1,2,1,1,99999,1,2,2,3,1,2,2,2,3,3,1,3,2,3,3,2,2,2,1,3,3,3,2,2,2,2,2,3,3,2,5,3,2,4,3,5,5,4,4,4,1,1,1,1,5,1,2,1,2,1,1,2,2,1,1,1,2,3,2,1,1,1,1,1,1,1,2,3,3,2,1,1,1,2,1,1,2,1,4,3,1,71220
3,1508,3,48120,3.5,1,11,1996,4,1997,1,330,2,3,4,4,4,4,4,4,4,4,4,4,1,5,5,5,5,5,1,3,5,1,1,6,2,99999,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,4,5,6,6,1,4,4,4,4,4,4,3,1,4,4,4,1,3,4,1,3,4,4,4,1,99999,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,2,3,2,3,3,3,2,3,5,5,5,5,3,5,5,5,5,5,1,1,1,1,5,3,3,1,3,1,3,3,3,1,3,1,3,3,3,3,3,3,3,3,1,4,4,4,3,3,1,1,1,1,1,1,3,1,10,4,1,49080
3,1508,2,46980,3.5,1,11,1996,4,1997,1,330,2,3,4,4,4,4,4,4,4,4,2,4,1,5,5,5,5,5,1,2,5,1,1,6,2,99999,5,5,5,1,5,1,1,1,5,5,5,5,5,5,5,4,5,4,4,1,3,4,3,3,4,3,2,2,4,4,4,3,4,4,3,3,3,4,3,1,99999,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3,3,2,3,5,5,2,5,5,5,5,5,5,5,1,1,1,1,1,3,3,1,3,1,1,3,3,1,3,1,3,3,3,3,1,3,1,3,0,4,4,4,3,3,1,1,1,1,3,1,1,1,5,3,1,48060
3,801,2,74940,2500,1,11,1996,3,1997,1,120,2,2,2,1,1,4,1,4,4,4,1,4,1,5,5,5,5,5,1,1,1,1,1,6,2,99999,5,5,5,1,5,1,5,5,5,5,1,5,5,1,1,3,1,3,1,1,5,5,5,5,5,5,4,1,3,4,3,5,1,1,3,3,4,1,1,2,75600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1281,3,39060,20,1,99,1992,10,1997,2,48,2,3,4,4,3,4,4,4,4,4,4,4,1,5,1,5,5,1,1,1,1,1,1,99,2,99999,5,5,5,1,5,1,5,5,5,5,1,5,5,5,9,4,4,5,1,1,4,4,1,1,3,4,2,1,1,1,1,2,1,2,2,1,1,1,1,1,99999,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,4,4,5,5,5,5,5,3,5,5,1,5,5,9,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,0,4,4,1,3,3,1,1,1,1,1,3,1,1,4,5,1,40800
3,3728,2,78900,30,2,99,9999,10,1997,1,183,2,3,2,4,4,4,4,2,2,2,2,1,1,1,1,5,1,5,1,3,5,1,1,6,2,99999,1,5,5,5,5,1,5,1,1,1,1,1,5,1,5,6,6,6,6,1,5,5,4,5,5,4,2,1,4,5,4,4,2,3,4,2,2,4,4,1,99999,2,2,3,3,2,3,1,2,3,2,3,3,2,2,3,2,1,2,3,3,3,3,2,3,1,2,3,3,3,2,5,3,2,5,3,5,5,5,5,5,1,1,1,1,5,3,3,3,3,3,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,4,4,4,3,3,1,1,1,1,1,2,1,1,4,1,1,80460
3,6267,3,32280,50,3,10,1994,11,1997,2,35,2,3,4,1,1,2,4,2,2,2,4,9,1,5,1,5,5,5,1,3,3,3,1,6,2,99999,5,5,5,1,5,1,1,1,1,1,1,5,1,5,5,3,2,6,1,1,4,4,2,4,4,4,1,1,2,1,1,1,1,1,1,1,2,1,1,1,99999,3,3,3,1,3,3,8,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,5,3,4,4,2,4,4,5,5,4,1,5,5,8,5,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,8,8,1,9,4,3,1,2,3,1,1,1,1,1,4,8,3,3,4,1,33720
3,6267,2,33720,50,3,10,1994,11,1997,2,35,2,3,4,1,1,2,4,2,2,2,4,9,1,5,1,5,5,1,4,4,4,2,1,2,2,99999,5,5,5,1,5,1,1,1,1,1,1,5,1,5,5,3,2,6,1,1,3,3,3,4,3,3,1,1,2,1,3,3,1,3,2,2,2,1,1,1,99999,1,2,3,1,2,1,2,3,1,2,2,1,2,3,2,2,1,1,2,2,2,2,2,3,2,3,3,2,1,3,2,4,3,3,3,3,3,3,3,4,1,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,8,8,1,1,3,3,3,1,2,3,3,3,3,3,4,8,3,6,4,1,34680
3,3396,4,61320,1,1,98,1993,5,1997,1,90,2,3,4,4,4,4,4,4,4,4,4,4,1,5,1,5,5,5,1,1,1,1,1,6,2,99999,5,5,5,1,5,5,5,1,5,5,1,5,5,5,5,4,4,4,3,1,4,5,2,4,4,4,2,2,2,4,4,2,2,4,2,2,2,2,2,1,99999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,5,5,5,5,5,5,1,1,1,1,1,3,3,1,3,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,4,4,4,3,3,1,1,1,1,1,1,1,1,10,2,1,62400
