FUPREL97,FUPID97,FUPSN97,WEEKDAY,WDTDMON,WDTDDAY,WDTDYR,WDIWMON,WDIWDAY,WDIWYR,WD_DAY,WD_A1,WD_A2,WD_SAQ,WD_FTF,WD_PHONE,WEEKEND,WETDMON,WETDDAY,WETDYR,WEIWMON,WEIWDAY,WEIWYR,WE_DAY,WE_A1,WE_A2,WE_SAQ,WE_FTF,WE_PHONE
3,4576,5,1,11,10,1997,11,13,1997,1,1,2,5,5,1,1,11,16,1997,11,13,1997,7,1,1,5,1,5
3,4576,6,1,11,10,1997,11,13,1997,1,1,2,5,5,1,1,11,16,1997,11,13,1997,7,1,1,5,1,5
3,3168,5,1,5,2,1997,5,4,1997,5,1,1,1,5,5,1,5,3,1997,5,4,1997,6,1,4,1,5,5
3,3168,4,1,5,3,1997,5,4,1997,5,1,2,9,9,9,1,5,4,1997,5,4,1997,6,1,5,9,9,9
3,3538,5,1,99,99,9999,99,99,9999,1,9,9,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3538,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,99,9999,99,99,9999,6,9,9,9,9,9
3,4301,4,1,5,22,1997,5,24,1997,4,3,1,1,5,5,1,5,18,1997,5,24,1997,7,3,1,1,5,5
3,3196,4,1,5,7,1997,5,7,1997,2,1,5,5,1,5,1,5,7,1997,5,7,1997,6,1,9,5,1,5
3,3662,5,1,5,8,1997,99,99,9999,4,1,2,9,9,9,1,5,10,1997,99,99,9999,6,1,2,9,9,9
3,3196,5,1,4,8,1997,5,7,1997,2,1,5,5,1,5,1,5,7,1997,99,99,9999,6,1,3,9,9,9
3,4871,5,1,5,2,1997,5,2,1997,3,1,5,5,5,1,1,5,2,1997,5,2,1997,6,1,5,5,5,1
3,303,3,1,3,20,1997,3,21,1997,4,1,1,1,5,5,1,3,15,1997,99,99,9999,6,1,3,5,1,5
3,2945,3,1,4,3,1997,4,6,1997,4,1,5,1,5,1,1,4,5,1997,4,6,1997,6,1,2,1,5,1
3,2945,4,1,4,3,1997,4,6,1997,4,1,1,1,5,1,1,4,5,1997,4,6,1997,6,1,2,1,5,1
3,4098,2,1,10,1,1997,10,5,1997,4,1,1,1,5,1,1,10,4,1997,10,6,1997,6,1,2,1,5,1
3,1241,3,1,11,14,1997,11,14,1997,3,1,1,5,1,5,1,11,14,1997,11,14,1997,6,4,1,5,1,5
3,1241,5,1,5,7,1997,5,8,1997,3,1,1,5,5,1,1,5,3,1997,5,8,1997,6,1,1,5,5,1
3,4047,5,1,5,15,1997,5,18,1997,4,4,1,5,1,5,1,5,17,1997,5,18,1997,6,4,9,5,1,5
3,3925,3,1,4,22,1997,4,25,1997,2,3,1,1,5,5,1,4,12,1997,4,19,1997,6,3,2,1,5,5
3,3925,4,1,4,15,1997,4,25,1997,2,3,3,1,5,5,1,4,12,1997,4,25,1997,6,9,3,1,5,5
3,1904,2,1,4,4,1997,4,7,1997,5,4,3,1,5,5,1,4,5,1997,4,7,1997,6,4,3,9,9,9
3,5125,3,1,6,17,1997,6,17,1997,2,1,2,5,5,1,1,6,17,1997,6,17,1997,6,9,2,5,5,1
3,1906,3,1,4,21,1997,4,23,1997,1,1,2,5,5,1,1,4,20,1997,4,23,1997,7,1,2,5,5,1
3,5125,4,1,6,17,1997,6,17,1997,2,9,2,5,5,1,1,6,17,1997,6,17,1997,6,9,2,5,5,1
3,4219,2,1,99,99,9999,4,14,1997,5,1,3,1,1,5,1,4,14,1997,4,14,1997,6,1,1,1,1,5
3,5476,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,18,1997,10,19,1997,6,1,1,1,5,1
3,4183,2,1,6,16,1997,6,16,1997,1,1,1,5,1,5,1,6,15,1997,6,16,1997,7,1,1,5,1,5
3,2448,3,1,9,17,1997,9,18,1997,3,1,1,1,1,5,1,9,14,1997,9,18,1997,7,1,2,1,1,5
3,4219,4,1,4,13,1997,4,14,1997,5,1,3,1,1,5,1,4,14,1997,4,14,1997,6,1,1,1,1,5
3,4183,3,1,6,9,1997,6,11,1997,1,1,1,1,5,5,1,6,8,1997,6,11,1997,7,1,1,5,1,5
3,1906,4,1,4,21,1997,4,23,1997,1,1,2,5,5,1,1,4,20,1997,4,23,1997,7,1,2,5,5,1
3,1907,3,1,4,15,1997,4,16,1997,2,3,1,1,5,5,1,4,12,1997,4,16,1997,6,3,3,1,5,5
3,1907,4,1,4,15,1997,4,16,1997,2,3,1,1,5,5,1,4,12,1997,4,16,1997,6,3,3,1,5,5
3,6064,2,1,9,19,1997,9,19,1997,2,1,1,5,1,5,1,9,14,1997,9,19,1997,7,1,2,5,1,5
3,2955,2,1,4,11,1997,4,7,1997,5,1,1,5,5,1,1,4,12,1997,4,7,1997,6,1,1,5,5,1
3,4587,4,1,5,7,1997,5,8,1997,3,1,4,1,5,5,1,5,4,1997,5,8,1997,7,1,2,1,5,5
3,4587,5,1,5,7,1997,5,8,1997,3,1,3,1,5,5,1,5,4,1997,5,8,1997,7,1,2,1,5,5
3,6064,4,1,9,19,1997,9,19,1997,2,1,1,5,1,5,1,9,14,1997,9,19,1997,7,1,2,5,1,5
3,2862,3,1,5,22,1997,5,22,1997,3,1,1,1,5,5,1,5,18,1997,5,22,1997,7,1,5,1,5,5
3,499,2,1,3,17,1997,3,17,1997,5,1,1,1,1,1,1,3,18,1997,3,18,1997,7,1,1,1,1,1
3,499,4,1,3,17,1997,3,17,1997,5,1,1,1,1,1,1,3,18,1997,3,18,1997,7,1,1,1,1,1
3,3152,2,1,5,16,1997,5,19,1997,5,1,1,5,1,5,1,5,18,1997,5,19,1997,7,1,1,5,1,5
3,3152,3,1,5,16,1997,5,19,1997,5,1,1,5,1,5,1,5,18,1997,5,19,1997,7,1,1,5,1,5
3,2178,5,1,4,16,1997,4,18,1997,2,1,1,1,1,5,1,4,13,1997,4,18,1997,7,1,1,1,1,5
3,2178,6,1,4,16,1997,4,18,1997,2,9,1,1,1,5,1,4,13,1997,4,18,1997,7,1,1,1,1,5
3,5335,4,1,10,1,1997,10,3,1997,3,1,1,5,5,1,1,10,4,1997,10,7,1997,6,1,1,5,1,5
3,5783,2,1,10,21,1997,10,28,1997,1,1,2,5,5,1,1,10,25,1997,10,28,1997,6,1,3,9,9,9
3,6074,2,1,6,17,1997,6,19,1997,2,1,1,5,5,1,1,6,15,1997,6,19,1997,7,4,1,5,5,1
3,5226,2,1,9,18,1997,9,19,1997,4,1,1,5,5,1,1,9,14,1997,9,19,1997,7,1,2,5,5,1
3,1726,4,1,3,31,1997,4,2,1997,1,1,2,5,1,5,1,3,29,1997,4,2,1997,6,1,2,5,1,5
3,1726,5,1,3,31,1997,4,2,1997,1,1,2,5,1,5,1,3,29,1997,4,2,1997,6,1,2,5,1,5
3,4236,3,1,5,5,1997,5,8,1997,1,1,2,5,1,5,1,5,4,1997,5,8,1997,7,1,2,5,1,5
3,5038,5,1,6,23,1997,6,25,1997,5,1,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5978,4,1,10,24,1997,10,25,1997,5,1,1,5,1,5,1,10,18,1997,10,20,1997,6,1,2,5,5,1
3,5426,4,1,10,24,1997,10,25,1997,5,1,1,5,1,5,1,10,18,1997,10,20,1997,6,1,2,5,5,1
3,5978,5,1,10,24,1997,10,25,1997,5,1,1,5,1,5,1,99,99,1997,10,20,1997,6,1,2,9,9,9
3,5426,3,1,10,24,1997,10,25,1997,5,1,1,5,1,5,1,10,18,1997,10,20,1997,6,1,2,5,5,1
3,4744,4,1,5,12,1997,5,15,1997,1,1,1,5,5,1,1,5,11,1997,5,15,1997,7,1,1,9,9,9
3,4744,5,1,5,12,1997,5,15,1997,1,1,1,5,5,1,1,5,11,1997,5,15,1997,7,1,1,9,9,9
3,3099,4,1,10,1,1997,10,4,1997,3,4,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3099,5,1,10,1,1997,10,4,1997,3,4,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3418,3,1,4,21,1997,4,24,1997,1,4,1,5,1,1,1,4,19,1997,4,24,1997,6,4,1,5,1,1
3,3418,4,1,4,21,1997,4,24,1997,1,1,1,5,1,1,1,4,19,1997,4,24,1997,6,1,1,5,1,1
3,1638,3,1,4,30,1997,5,3,1997,3,4,1,1,1,5,1,4,27,1997,5,3,1997,7,4,3,1,1,5
3,2106,3,1,5,1,1997,5,3,1997,4,1,1,1,1,5,1,4,27,1997,5,3,1997,7,1,3,1,1,5
3,2542,3,1,10,15,1997,10,15,1997,1,1,1,5,5,1,1,9,29,1997,9,29,1997,6,1,1,5,5,1
3,3275,3,1,5,27,1997,99,99,9999,2,9,9,9,9,9,1,5,24,1997,5,24,1997,6,9,9,9,9,9
3,3275,4,1,5,27,1997,99,99,9999,2,9,9,9,9,9,1,5,24,1997,99,99,9999,6,9,9,9,9,9
3,3882,2,1,10,9,1997,10,9,1997,3,1,2,5,1,5,1,10,4,1997,10,9,1997,6,1,1,5,1,5
3,3462,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,17,1997,4,21,1997,6,2,1,1,5,5
3,3030,2,1,9,29,1997,9,29,1997,3,1,1,5,5,1,1,9,29,1997,9,29,1997,7,1,1,5,5,1
3,2953,3,1,5,8,1997,5,23,1997,4,1,1,5,5,1,1,5,11,1997,5,23,1997,7,1,1,5,5,1
3,2953,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,1997,5,23,1997,7,1,1,5,5,1
3,5350,3,1,10,17,1997,10,17,1997,4,1,1,5,1,5,1,10,17,1997,10,17,1997,7,1,1,5,1,5
3,2918,3,1,4,10,1997,4,10,1997,4,1,3,5,5,1,1,4,12,1997,4,12,1997,6,1,3,5,5,1
3,2918,4,1,4,10,1997,4,10,1997,4,1,3,5,5,1,1,4,12,1997,4,12,1997,6,1,3,5,5,1
3,2597,3,1,4,17,1997,4,17,1997,4,1,5,5,5,1,1,4,20,1997,4,20,1997,7,1,3,5,1,5
3,2597,4,1,4,17,1997,4,17,1997,4,1,3,5,5,1,1,4,20,1997,4,20,1997,7,1,3,5,1,5
3,832,4,1,9,29,1997,9,30,1997,1,1,2,1,5,1,1,9,27,1997,9,30,1997,6,1,1,1,5,1
3,832,3,1,9,29,1997,9,30,1997,1,1,1,1,5,1,1,9,27,1997,9,30,1997,6,1,4,1,5,1
3,5180,3,1,11,13,1997,11,15,1997,4,2,3,1,1,5,1,11,14,1997,11,15,1997,6,1,3,1,1,5
3,1492,2,1,5,12,1997,5,18,1997,1,1,3,5,5,1,1,5,10,1997,5,18,1997,6,1,2,5,5,1
3,6254,6,1,10,30,1997,11,2,1997,4,1,1,5,5,1,1,11,2,1997,11,2,1997,7,1,1,5,5,1
3,6254,7,1,10,30,1997,11,2,1997,4,1,1,5,5,1,1,11,2,1997,11,2,1997,7,1,1,5,5,1
3,1492,3,1,5,12,1997,5,18,1997,1,1,3,5,5,1,1,5,10,1997,5,18,1997,6,1,2,5,5,1
3,5934,4,1,11,13,1997,11,13,1997,1,1,1,9,9,9,1,11,13,1997,11,13,1997,7,1,1,5,1,5
3,4983,4,1,11,12,1997,11,13,1997,3,2,1,1,5,5,1,11,8,1997,11,13,1997,6,1,3,1,1,5
3,4983,5,1,11,13,1997,11,13,1997,3,1,1,1,1,5,1,11,13,1997,11,13,1997,6,1,4,1,1,5
3,1935,3,1,6,24,1997,6,26,1997,2,1,1,5,5,1,1,6,22,1997,6,26,1997,7,1,2,5,5,1
3,3380,4,1,4,11,1997,4,13,1997,5,1,1,5,1,1,1,4,6,1997,4,13,1997,7,1,1,5,1,1
3,1014,3,1,4,14,1997,4,12,1997,1,1,1,5,1,5,1,99,99,9999,4,12,1997,7,9,9,5,1,5
3,3380,5,1,4,11,1997,4,13,1997,5,1,1,5,1,1,1,4,6,1997,4,13,1997,7,1,1,5,1,1
3,2793,3,1,6,10,1997,6,11,1997,2,1,1,5,5,1,1,6,8,1997,6,15,1997,7,1,1,5,1,5
3,5649,4,1,9,11,1997,9,14,1997,4,4,2,1,5,1,1,9,13,1997,9,14,1997,6,4,1,1,5,1
3,5479,2,1,9,26,1997,9,29,1997,5,2,1,5,1,5,1,9,14,1997,9,15,1997,7,4,3,5,5,1
3,6130,5,1,10,28,1997,11,1,1997,3,1,5,1,1,5,1,99,99,9999,11,1,1997,6,9,3,1,1,5
3,2374,2,1,4,12,1997,4,12,1997,5,1,1,5,1,5,1,4,6,1997,4,12,1997,7,1,1,5,1,5
3,2374,3,1,4,12,1997,4,12,1997,5,1,1,5,1,5,1,4,6,1997,4,12,1997,7,1,1,5,1,5
3,2129,3,1,4,9,1997,4,12,1997,3,1,1,9,9,9,1,4,5,1997,4,12,1997,6,1,1,1,5,5
3,6130,3,1,10,28,1997,11,1,1997,3,1,5,1,1,5,1,99,99,9999,11,1,1997,6,9,3,5,1,5
3,4816,5,1,5,10,1997,5,10,1997,4,4,1,5,1,5,1,99,99,9999,5,10,1997,7,9,9,5,1,5
3,4816,6,1,99,99,9999,5,10,1997,4,9,9,5,1,5,1,99,99,9999,5,10,1997,7,9,9,5,1,5
3,4361,2,1,5,22,1997,5,24,1997,4,1,4,1,5,5,1,5,17,1997,5,24,1997,6,1,4,1,5,5
3,3361,4,1,9,24,1997,9,26,1997,3,1,1,5,1,5,1,9,20,1997,9,22,1997,6,1,1,5,5,1
3,3361,5,1,9,24,1997,9,26,1997,3,1,1,5,1,5,1,9,20,1997,9,22,1997,6,1,1,5,5,1
3,4968,5,1,9,22,1997,9,24,1997,1,1,1,5,5,1,1,9,21,1997,9,24,1997,7,1,1,5,5,1
3,4968,3,1,9,22,1997,9,24,1997,1,1,1,5,5,1,1,9,21,1997,9,24,1997,7,1,1,5,5,1
3,5774,2,1,10,1,1997,10,2,1997,3,1,1,5,5,5,1,10,5,1997,10,5,1997,7,1,4,9,9,9
3,5774,3,1,10,1,1997,10,2,1997,3,1,1,5,5,5,1,10,5,1997,10,5,1997,7,1,4,9,9,9
3,1678,3,1,5,7,1997,5,7,1997,3,1,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5999,3,1,11,17,1997,11,20,1997,1,4,3,5,1,5,1,11,15,1997,11,20,1997,6,1,2,5,1,5
3,5749,2,1,10,2,1997,10,9,1997,4,3,9,5,1,5,1,10,1,1997,10,9,1997,6,3,1,5,1,5
3,4593,3,1,4,25,1997,4,28,1997,5,1,4,5,1,5,1,4,27,1997,4,28,1997,7,1,1,5,1,5
3,5399,3,1,10,10,1997,10,15,1997,5,1,1,5,1,5,1,10,11,1997,10,15,1997,6,1,3,5,1,5
3,2687,2,1,4,17,1997,4,20,1997,4,1,1,1,1,5,1,4,13,1997,4,20,1997,7,1,2,1,1,5
3,4593,4,1,4,25,1997,99,99,9999,5,1,4,5,1,5,1,4,27,1997,4,28,1997,7,1,1,5,1,5
3,5399,5,1,10,10,1997,10,15,1997,5,1,1,5,1,5,1,10,11,1997,10,13,1997,6,1,3,5,1,5
3,5398,5,1,10,2,1997,10,4,1997,4,4,3,1,5,5,1,9,28,1997,10,4,1997,7,1,3,1,5,5
3,2761,3,1,4,9,1997,4,10,1997,2,3,2,1,5,5,1,4,4,1997,4,10,1997,7,3,2,1,5,5
3,2761,4,1,4,8,1997,4,10,1997,2,1,2,1,5,5,1,4,6,1997,4,10,1997,7,1,4,1,5,5
3,1144,7,1,3,17,1997,3,18,1997,1,1,1,5,5,1,1,3,16,1997,3,18,1997,6,1,2,5,5,1
3,1144,6,1,3,17,1997,3,18,1997,1,1,1,5,5,1,1,3,16,1997,3,18,1997,6,1,1,5,5,1
3,5590,3,1,10,28,1997,10,29,1997,2,1,1,5,1,5,1,10,25,1997,10,29,1997,6,1,3,5,1,5
3,5590,4,1,10,28,1997,10,29,1997,2,1,1,5,1,5,1,10,25,1997,10,29,1997,6,1,1,5,1,5
3,5840,3,1,9,18,1997,9,21,1997,4,1,1,5,1,5,1,9,21,1997,9,22,1997,7,1,3,5,1,5
3,31,3,1,3,11,1997,4,5,1997,2,1,1,5,1,1,1,3,15,1997,4,5,1997,6,1,1,5,1,5
3,31,4,1,3,11,1997,4,5,1997,2,1,1,5,1,1,1,3,15,1997,4,5,1997,6,1,1,5,1,5
3,2675,3,1,5,2,1997,5,4,1997,3,1,4,1,5,5,1,4,30,1997,5,4,1997,7,1,1,1,5,5
3,2675,4,1,5,2,1997,5,4,1997,3,1,1,1,5,5,1,4,30,1997,5,4,1997,7,1,1,1,5,5
3,2676,3,1,4,24,1997,5,6,1997,4,1,1,1,5,5,1,4,26,1997,5,6,1997,6,1,2,1,5,5
3,4926,5,1,5,5,1997,5,6,1997,5,2,2,1,5,5,1,5,5,1997,5,6,1997,7,2,3,1,5,5
3,4926,7,1,5,5,1997,5,6,1997,5,2,2,9,9,9,1,5,5,1997,99,99,9999,7,2,3,9,9,9
3,5165,3,1,5,12,1997,5,6,1997,1,2,3,1,5,1,1,5,13,1997,5,6,1997,6,2,1,1,5,1
3,5348,2,1,9,16,1997,9,20,1997,2,1,4,1,5,5,1,9,14,1997,9,20,1997,7,1,1,1,5,5
3,4849,2,1,5,7,1997,5,7,1997,3,1,1,1,5,1,1,5,12,1997,5,12,1997,7,1,2,5,5,1
3,4849,3,1,5,7,1997,5,7,1997,3,1,1,1,5,1,1,5,12,1997,5,12,1997,7,1,2,5,5,1
3,4612,3,1,5,21,1997,5,21,1997,3,1,2,5,5,1,1,5,18,1997,5,21,1997,7,1,2,5,5,1
3,4612,4,1,5,21,1997,5,21,1997,3,1,2,5,5,1,1,5,18,1997,5,21,1997,7,1,2,5,5,1
3,3983,5,1,5,8,1997,99,99,9999,4,1,2,9,9,9,1,5,11,1997,6,1,1997,7,1,1,1,5,1
3,3780,2,1,5,9,1997,5,10,1997,5,9,3,5,1,5,1,5,11,1997,5,12,1997,7,1,3,5,5,1
3,4443,2,1,11,12,1997,11,13,1997,3,2,2,1,5,5,1,11,15,1997,11,16,1997,6,3,1,1,5,5
3,5458,3,1,10,7,1997,10,10,1997,2,1,1,1,5,5,1,10,5,1997,10,10,1997,7,1,1,1,5,5
3,3780,5,1,5,9,1997,5,10,1997,5,9,5,5,1,5,1,5,11,1997,5,12,1997,7,1,3,5,5,1
3,4443,4,1,11,12,1997,11,13,1997,3,2,2,9,9,9,1,11,15,1997,11,16,1997,6,2,2,1,5,5
3,5458,2,1,10,7,1997,10,10,1997,2,1,1,1,5,5,1,10,5,1997,10,10,1997,7,1,1,1,5,5
3,3800,4,1,11,28,1997,11,28,1997,3,1,4,5,5,1,1,11,28,1997,11,28,1997,7,9,2,5,5,1
3,3202,3,1,3,28,1997,4,1,1997,5,1,2,5,1,1,1,3,30,1997,4,1,1997,7,9,3,5,1,5
3,3566,4,1,4,16,1997,4,18,1997,3,3,2,5,1,5,1,4,20,1997,4,18,1997,7,3,2,5,5,1
3,3566,5,1,4,16,1997,4,18,1997,3,1,2,5,5,5,1,4,20,1997,4,18,1997,7,1,2,5,5,1
3,5147,3,1,5,22,1997,5,23,1997,4,2,3,1,1,5,1,5,23,1997,5,23,1997,6,2,2,1,1,5
3,4530,3,1,5,10,1997,5,13,1997,5,1,1,1,1,1,1,5,11,1997,5,13,1997,6,1,3,5,1,5
3,4530,4,1,5,13,1997,5,13,1997,5,1,1,5,1,5,1,5,11,1997,5,13,1997,6,1,3,5,1,5
3,3367,2,1,5,2,1997,5,3,1997,5,1,2,5,1,5,1,5,10,1997,5,10,1997,6,1,2,1,5,1
3,5936,2,1,10,28,1997,10,30,1997,2,1,2,5,1,1,1,10,25,1997,10,30,1997,6,1,3,5,1,1
3,4745,3,1,10,21,1997,10,23,1997,2,1,3,1,5,1,1,10,18,1997,10,23,1997,6,1,3,1,5,1
3,4745,4,1,10,21,1997,10,23,1997,2,1,3,1,5,1,1,10,18,1997,10,23,1997,6,1,3,1,5,1
3,4859,5,1,5,12,1997,5,14,1997,1,1,1,5,1,5,1,5,11,1997,5,14,1997,7,1,3,5,1,5
3,4067,4,1,5,14,1997,5,17,1997,3,1,1,5,5,1,1,5,11,1997,5,17,1997,7,1,1,5,5,1
3,4859,6,1,5,12,1997,5,14,1997,1,1,1,5,1,5,1,5,11,1997,5,14,1997,7,1,3,5,1,5
3,5316,2,1,10,21,1997,10,21,1997,1,1,1,5,1,5,1,99,99,9999,99,99,9999,7,9,9,9,9,9
3,5316,3,1,10,21,1997,99,99,9999,1,1,1,9,9,9,1,10,21,1997,10,21,1997,7,1,9,5,1,5
3,3715,2,1,4,9,1997,99,99,9999,3,1,3,1,1,5,1,4,6,1997,99,99,9999,7,1,1,1,1,5
3,4915,2,1,5,12,1997,5,15,1997,1,2,1,1,5,1,1,5,11,1997,5,15,1997,7,1,1,1,5,1
3,5967,3,1,9,23,1997,9,26,1997,2,1,2,5,1,5,1,9,21,1997,9,26,1997,7,1,2,5,1,5
3,3560,5,1,4,10,1997,4,12,1997,3,4,4,1,1,5,1,4,8,1997,4,12,1997,6,1,2,1,1,5
3,3560,6,1,99,99,1997,4,12,1997,3,1,4,1,1,5,1,4,5,1997,4,12,1997,6,1,4,1,1,5
3,15,4,1,5,5,1997,5,15,1997,1,1,1,5,5,1,1,5,3,1997,5,15,1997,6,1,1,5,5,1
3,15,5,1,5,5,1997,5,15,1997,1,1,1,5,5,1,1,5,3,1997,5,15,1997,6,1,1,5,5,1
3,9,3,1,3,20,1997,3,22,1997,4,1,3,1,1,5,1,3,15,1997,3,22,1997,6,1,3,1,1,5
3,9,4,1,3,20,1997,3,22,1997,4,1,3,1,1,5,1,3,15,1997,3,22,1997,6,1,3,1,1,5
3,4952,2,1,11,17,1997,11,19,1997,1,3,3,5,5,1,1,11,16,1997,11,19,1997,7,3,5,5,5,1
3,6280,3,1,9,9,1997,9,10,1997,2,1,1,5,5,1,1,10,4,1997,10,5,1997,6,2,1,5,5,1
3,6280,4,1,9,9,1997,9,10,1997,2,1,1,5,5,1,1,10,4,1997,10,5,1997,6,2,1,5,5,1
3,4119,2,1,4,22,1997,4,23,1997,2,1,2,1,5,5,1,4,19,1997,4,22,1997,6,2,1,1,5,5
3,1340,3,1,3,14,1997,3,17,1997,5,1,2,5,5,1,1,3,15,1997,3,17,1997,6,1,2,5,5,1
3,2578,2,1,5,13,1997,5,13,1997,2,1,3,5,1,5,1,5,17,1997,5,17,1997,6,9,2,5,1,1
3,293,2,1,4,11,1997,4,12,1997,4,1,2,5,1,5,1,4,7,1997,4,12,1997,7,1,3,1,5,5
3,3170,3,1,4,7,1997,4,3,1997,2,2,1,5,1,5,1,4,7,1997,4,3,1997,6,2,1,5,1,1
3,1287,4,1,99,99,9999,4,3,1997,5,9,9,5,1,5,1,99,99,9999,4,3,1997,6,1,1,5,1,5
3,1287,6,1,99,99,9999,4,3,1997,5,1,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3,145,5,1,3,23,1997,3,29,1997,5,1,3,5,1,5,1,3,23,1997,3,29,1997,7,1,2,5,1,5
3,1900,3,1,5,14,1997,5,17,1997,3,3,2,5,1,5,1,5,11,1997,5,17,1997,6,2,4,5,1,5
3,1902,4,1,4,17,1997,4,19,1997,4,2,2,1,1,5,1,4,13,1997,4,19,1997,7,2,3,1,1,5
3,2447,5,1,5,8,1997,5,8,1997,2,1,1,5,1,5,1,5,8,1997,5,8,1997,6,1,1,5,1,5
3,1902,5,1,4,17,1997,4,19,1997,4,2,1,1,1,5,1,4,13,1997,4,19,1997,7,2,1,1,1,5
3,2447,6,1,5,8,1997,5,8,1997,2,1,1,5,1,5,1,99,99,9999,5,8,1997,6,1,1,5,1,5
3,1900,5,1,5,14,1997,5,17,1997,3,1,4,5,1,5,1,5,10,1997,5,17,1997,6,1,5,5,1,5
3,6240,3,1,10,21,1997,10,28,1997,2,1,4,5,1,5,1,10,25,1997,10,28,1997,6,1,5,5,1,5
3,3100,3,1,5,22,1997,5,24,1997,4,2,1,1,5,1,1,5,18,1997,5,24,1997,7,2,3,1,5,1
3,3415,4,1,4,3,1997,4,6,1997,4,1,2,5,5,1,1,4,19,1997,4,20,1997,6,1,2,5,5,1
3,5531,3,1,6,16,1997,6,17,1997,1,1,3,1,1,5,1,6,14,1997,6,17,1997,6,1,2,1,1,5
3,3558,2,1,5,19,1997,5,19,1997,1,1,1,5,5,1,1,5,10,1997,5,10,1997,6,1,4,5,1,5
3,1094,4,1,4,10,1997,4,11,1997,4,3,1,5,1,5,1,4,5,1997,4,6,1997,6,2,2,5,5,1
3,2879,3,1,5,15,1997,5,17,1997,4,4,1,1,5,1,1,5,11,1997,5,17,1997,7,4,2,1,5,1
3,2879,4,1,5,15,1997,5,17,1997,4,4,4,1,5,1,1,5,11,1997,5,17,1997,7,4,4,1,5,1
3,4885,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,99,9999,9,13,1997,6,9,9,9,9,9
3,4885,6,1,99,99,9999,9,17,1997,2,9,9,9,9,9,1,99,99,9999,9,13,1997,6,9,9,9,9,9
3,1554,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,22,1997,4,22,1997,6,1,1,5,1,5
3,1554,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,22,1997,4,22,1997,6,1,2,5,1,5
3,6169,2,1,11,7,1997,11,10,1997,5,1,3,5,5,1,1,11,8,1997,11,11,1997,6,1,1,5,5,1
3,1312,2,1,3,19,1997,3,22,1997,3,1,1,5,5,1,1,3,23,1997,3,24,1997,7,1,2,5,1,5
3,2338,4,1,3,27,1997,3,30,1997,4,1,2,5,5,1,1,3,29,1997,3,31,1997,6,1,3,5,5,1
3,2338,5,1,3,27,1997,3,30,1997,4,1,2,5,5,1,1,3,29,1997,3,31,1997,6,1,3,5,5,1
3,1792,9,1,3,21,1997,3,24,1997,5,1,1,5,5,1,1,3,22,1997,3,25,1997,6,1,3,5,1,5
3,1792,7,1,3,21,1997,3,25,1997,5,2,1,5,5,1,1,3,22,1997,3,25,1997,6,2,3,5,1,5
3,1313,2,1,3,27,1997,3,30,1997,4,1,1,5,5,1,1,3,29,1997,3,30,1997,6,1,1,5,5,1
3,521,2,1,3,12,1997,3,15,1997,3,1,9,1,1,5,1,3,8,1997,3,15,1997,6,1,9,1,1,5
3,6263,5,1,10,24,1997,10,24,1997,2,1,1,5,5,1,1,10,27,1997,10,27,1997,6,1,2,5,5,1
3,521,3,1,3,12,1997,3,15,1997,3,1,4,1,1,5,1,3,8,1997,3,15,1997,6,1,9,1,1,5
3,6263,6,1,10,15,1997,10,15,1997,2,1,2,9,9,9,1,10,15,1997,10,15,1997,6,1,4,9,9,9
3,6046,3,1,10,13,1997,99,99,9999,1,1,1,1,5,5,1,10,12,1997,99,99,9999,7,1,1,1,5,5
3,4933,3,1,11,13,1997,11,15,1997,4,1,1,5,1,5,1,11,9,1997,11,15,1997,7,1,3,5,1,5
3,5879,3,1,10,24,1997,10,30,1997,5,1,2,5,1,1,1,10,25,1997,10,30,1997,6,1,1,5,1,1
3,5879,4,1,10,24,1997,10,30,1997,5,1,1,5,1,1,1,10,25,1997,10,30,1997,6,1,1,5,1,1
3,6144,4,1,11,12,1997,11,15,1997,3,1,1,5,1,5,1,11,9,1997,11,15,1997,7,1,2,5,1,5
3,4933,4,1,11,13,1997,11,15,1997,4,1,2,5,1,5,1,11,9,1997,11,15,1997,7,1,3,5,1,5
3,5636,3,1,6,19,1997,6,20,1997,4,1,3,9,9,9,1,6,15,1997,6,20,1997,7,1,4,9,9,9
3,6144,5,1,11,12,1997,11,15,1997,3,1,1,5,1,5,1,11,9,1997,11,15,1997,7,1,2,5,1,5
3,4105,5,1,4,20,1997,4,21,1997,5,2,1,5,1,5,1,4,20,1997,4,21,1997,7,2,1,5,1,5
