HCDREL97,HCDID97,HCDSN97,Q11T1,Q11COLA,Q11COLB,Q11COLC,Q11COLD,Q11COLF,Q11COLGA,Q11COLGB,Q11COLGC,Q11COLGD,Q11COLGE,Q11COLGF,Q11COLGG,Q11COLGH,Q11COLGI,Q11COLGJ,Q11COLGK,Q11COLHA,Q11COLHB,Q11COLHC,Q11COLHD,Q11COLHE,Q11COLHF,Q11COLHG,Q11COLHH,Q11COLHI,Q11COLHJ,Q11COLHK,Q11COLJ
2,4339,5,2,509,34200,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4339,5,2,876,38700,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4339,5,2,449,41400,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4339,5,2,876,43200,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,873
2,4339,5,2,469,46800,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4339,5,2,876,54000,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4339,5,2,804,55800,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4339,5,2,823,59400,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4339,5,2,801,62100,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,859,3,1,889,34200,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,859,3,1,919,36000,28800,2,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,877
2,859,3,1,449,37800,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,929
2,859,3,1,981,39600,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,929
2,859,3,1,469,41400,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,859,3,1,449,46800,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,859,3,1,877,48600,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,859,3,1,488,54000,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,859,3,1,876,55800,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,989
2,2849,7,2,509,32400,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,2849,7,2,509,33300,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,2849,7,2,509,33600,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,2849,7,2,509,33900,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,2849,7,2,509,34200,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,2849,7,2,448,36000,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2849,7,2,876,36900,28800,0,70,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,2849,7,2,509,37800,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,2849,7,2,943,39600,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,2849,7,2,129,40500,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,2849,7,2,299,41400,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,3858,3,3,919,26400,28800,1,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3858,3,3,875,28800,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3858,3,3,449,30600,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,875
2,3858,3,3,875,31380,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3858,3,3,919,32400,28800,2,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,3858,3,3,877,33600,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,3858,3,3,851,34800,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3858,3,3,864,36000,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3858,3,3,197,36600,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3858,3,3,876,37200,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448
2,3858,3,3,449,37800,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,876
2,3858,3,3,876,38700,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3858,3,3,877,43200,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,3858,3,3,939,44100,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,3858,3,3,449,45000,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3858,3,3,877,45900,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3858,3,3,469,46800,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3858,3,3,919,55800,28800,1,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,484
2,3858,3,3,449,57000,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3858,3,3,939,58200,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3858,3,3,129,59400,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,877
2,2186,5,5,449,37800,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,989
2,2186,5,5,875,38100,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,919
2,2186,5,5,875,39600,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,2186,5,5,129,40500,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,2186,5,5,469,42300,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2186,5,5,875,51300,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,2186,5,5,449,52200,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,2186,5,5,919,53100,28800,1,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,2186,5,5,877,54480,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,3996,5,4,449,28800,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3996,5,4,851,30600,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,929
2,3996,5,4,129,31800,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,3996,5,4,962,32400,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,3996,5,4,851,34200,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,929
2,3996,5,4,801,36000,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2,3996,5,4,823,37800,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2,3996,5,4,449,39600,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,929
2,3996,5,4,119,41400,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,929
2,3996,5,4,488,43200,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,3996,5,4,939,43380,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,3996,5,4,469,48720,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3996,5,4,488,54000,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,962
2,3996,5,4,919,54180,28800,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,962
2,3996,5,4,919,55920,28800,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,962
2,3996,5,4,449,57600,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,962
2,3996,5,4,875,58500,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,962
2,3996,5,4,129,61200,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,3996,5,4,488,62100,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,3996,5,4,943,63000,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,2066,3,4,448,26100,28800,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2066,3,4,877,27900,28800,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,919
2,2066,3,4,399,29700,28800,0,20,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2066,3,4,302,31080,28800,0,82,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2066,3,4,399,34680,28800,0,20,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2066,3,4,919,36000,28800,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,2066,3,4,877,37800,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,2066,3,4,851,39600,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,2066,3,4,448,41400,28800,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2066,3,4,939,43200,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,2066,3,4,875,45000,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,2066,3,4,108,46800,28800,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2066,3,4,875,50400,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,2066,3,4,876,52200,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,2066,3,4,939,54000,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,2066,3,4,129,55800,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,2066,3,4,919,57600,28800,2,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,2066,3,4,919,59400,28800,2,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,4090,3,1,919,28800,28800,2,10,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,439
2,4090,3,1,499,32400,28800,0,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,4090,3,1,449,33780,28800,0,50,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,4090,3,1,899,37800,28800,0,20,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,4090,3,1,874,38700,28800,0,83,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,4090,3,1,899,40500,28800,0,20,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,4090,3,1,108,41400,28800,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,4090,3,1,439,43200,28800,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4090,3,1,877,44100,28800,0,10,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,4090,3,1,469,48600,28800,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4090,3,1,439,55800,28800,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4090,3,1,851,57600,28800,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,4090,3,1,488,59400,28800,0,10,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,877
2,4090,3,1,877,61200,28800,0,10,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,4090,4,1,919,28800,28800,2,10,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,439
2,4090,4,1,499,32400,28800,0,20,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,4090,4,1,449,33780,28800,0,50,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,4090,4,1,899,37800,28800,0,20,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,4090,4,1,874,38700,28800,0,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,4090,4,1,899,40500,28800,0,20,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,4090,4,1,194,41400,28800,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,4090,4,1,439,43200,28800,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4090,4,1,877,45000,28800,0,10,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,4090,4,1,469,48600,28800,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4090,4,1,439,55800,28800,0,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4090,4,1,851,57600,28800,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,4090,4,1,488,59400,28800,0,10,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,4090,4,1,877,61200,28800,0,10,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,1224,3,2,469,30600,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1224,3,2,488,41400,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1224,3,2,488,42300,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1224,3,2,449,43680,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,722,3,4,449,28800,28800,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,962
2,722,3,4,481,30600,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,722,3,4,875,32400,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,722,3,4,942,37800,28800,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,722,3,4,449,41400,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,722,3,4,851,46800,28800,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,280,3,5,407,23400,28800,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,280,3,5,439,25200,28800,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,280,3,5,875,27000,28800,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,280,3,5,481,32400,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,280,3,5,488,39600,28800,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,280,3,5,481,41400,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,280,3,5,889,45000,28800,0,70,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,280,3,5,481,48600,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,280,3,5,919,52200,28800,9,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,889
2,280,3,5,481,54000,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,280,3,5,488,55800,28800,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3823,3,5,209,25200,28800,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3823,3,5,448,25800,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,3823,3,5,919,26400,28800,2,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,3823,3,5,481,27000,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3823,3,5,129,28800,28800,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3823,3,5,876,36000,28800,0,40,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3823,3,5,448,43200,28800,0,40,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3823,3,5,469,46800,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3823,3,5,407,54000,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3823,3,5,448,54900,28800,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3823,3,5,876,55800,28800,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3823,4,5,481,25200,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3823,4,5,449,39600,28800,0,40,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3823,4,5,481,42300,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3823,4,5,449,61200,28800,0,40,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,3823,4,5,481,63900,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5898,3,5,919,48600,28800,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5898,3,5,469,50400,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5898,3,5,877,52200,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5898,3,5,449,58500,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,5898,3,5,877,60300,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,4527,4,3,449,27000,28800,0,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4527,4,3,919,27900,28800,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,4527,4,3,469,39600,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4527,4,3,449,50400,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2,4527,4,3,919,52200,28800,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,4527,4,3,919,57600,28800,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,781,4,2,877,30600,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,781,4,2,875,32400,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,781,4,2,448,34200,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,781,4,2,875,35100,28800,0,70,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,781,4,2,851,39600,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,781,4,2,448,41400,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,781,4,2,862,43200,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,781,4,2,943,44100,28800,0,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,781,4,2,469,45000,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,781,4,2,919,52200,28800,9,40,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,781,4,2,448,54000,28800,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,781,4,2,876,55200,28800,0,70,0,0,0,0,0,0,0,1,0,0,1,9,9,9,9,9,9,9,9,9,9,9,0
2,1656,3,2,877,32400,28800,0,40,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1656,3,2,481,39600,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1656,3,2,919,50400,28800,2,40,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1656,3,2,876,54000,28800,0,40,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,5002,2,4,889,32400,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,5002,2,4,962,32700,28800,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,5002,2,4,929,33000,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,866
2,5002,2,4,875,34200,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5002,2,4,129,36000,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,862
2,5002,2,4,919,36600,28800,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,862
2,5002,2,4,919,37200,28800,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,485
2,5002,2,4,851,37800,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,962
2,5002,2,4,875,39600,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5002,2,4,919,41400,28800,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5002,2,4,449,42300,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,962
2,5002,2,4,875,43200,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,962
2,5002,2,4,875,43800,28800,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,485
2,3164,3,4,861,30600,28800,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,772
2,3164,3,4,481,32400,28800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3164,3,4,449,43200,28800,0,40,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,821
