FOHHRL97,FOHHID97,FOHHSN97,Q8A0,Q8A1,Q8A2,Q8A2A,Q8A3,Q8A4,Q8A4A,Q8OCC,Q8IND,Q8A8,Q8A8A,Q8A9,Q8A10,Q8A11,Q8A11A,Q8A11B,Q8A12M,Q8A12Y,Q8B0,Q8B1,Q8B2,Q8B3,Q8B4_1ST,Q8B4_2ND,Q8B4_3RD,Q8B4_4TH,Q8B5,Q8B6,Q8B7,Q8B8A,Q8B8B,Q8B8C,Q8B8D,Q8B9A,Q8B9B,Q8B9C,Q8B10,Q8B11,Q8B12,Q8B13A,Q8B13B,Q8B13C,Q8B13D,Q8B13E,Q8B13F,Q8B13G,Q8B13H,Q8B13I,Q8B14A,Q8B14B,Q8B14C,Q8B14D,Q8C1A,Q8C1B,Q8C1C,Q8C1D,Q8C1E,Q8C1F,Q8C1G,Q8C1H,Q8C1I,Q8C1J,Q8C1K,Q8C1L,Q8C1M,Q8C1N,Q8C1O,Q8C1P,Q8C1Q,Q8C1R,Q8C1S,Q8C1T,Q8C1U,Q8C1V,Q8C1W,Q8C1X,Q8C1Y,Q8C1Z,Q8C1AA,Q8C1BB,Q8C1CC,Q8C2A,Q8C2B,Q8C2C,Q8C2D,Q8C2E,Q8C2F,Q8C2G,Q8C2H,Q8C2I,Q8C2J,Q8C3A,Q8C3B,Q8C3C,Q8C3D,Q8C3E,Q8C3F,Q8C3G,Q8C4,Q8C5MO,Q8C5TU,Q8C5WE,Q8C5TH,Q8C5FR,Q8C5SA,Q8C5SU,Q8C5A,Q8C6,Q8C7MO,Q8C7TU,Q8C7WE,Q8C7TH,Q8C7FR,Q8C7SA,Q8C7SU,Q8C7A,Q8C8,Q8C9MO,Q8C9TU,Q8C9WE,Q8C9TH,Q8C9FR,Q8C9SA,Q8C9SU,Q8C9A,Q8C10
2,4153,4,38100,1,5,0,12,3,5,0,0,0,0,0,19000,0,0,0,4,1972,99999,2,1,2,1,5,4,3,1,1,1,5,3,5,3,5,1,5,2,1,2,5,2,1,1,2,1,1,2,1,4,4,1,2,2,2,3,3,2,3,3,2,2,2,3,2,2,3,3,2,2,3,3,2,2,2,3,2,2,3,2,3,2,3,5,5,9,3,3,3,2,5,5,5,5,5,1,1,1,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,39000
2,4153,2,38100,1,5,0,12,3,5,0,0,0,0,0,19000,0,0,0,4,1972,99999,2,1,2,1,5,4,3,1,1,1,5,3,5,3,5,1,5,2,1,2,5,2,1,1,2,1,1,2,1,4,4,1,2,2,2,3,3,2,3,3,2,2,2,3,2,2,3,3,2,2,3,3,2,2,2,3,2,2,3,2,3,2,3,5,5,9,3,3,3,2,5,5,5,5,5,1,1,1,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,39000
2,5605,4,62340,1,5,0,16,1,0,441,208,1500,4,40,50000,0,0,0,1,1966,99999,2,2,3,3,4,1,5,1,2,1,1,1,1,1,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,3,3,3,3,2,3,2,2,3,2,2,3,3,2,3,2,2,2,2,2,3,2,2,3,2,3,2,5,5,5,5,5,5,5,5,5,5,1,5,5,0,5,5,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,63240
2,6127,4,67260,3,5,0,12,1,0,715,417,500,3,40,30000,0,0,0,9,1960,99999,2,2,2,1,3,4,5,1,1,1,3,1,1,1,1,5,5,2,1,2,5,5,5,3,5,3,5,5,1,4,3,2,3,3,2,9,2,2,2,2,3,2,1,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,3,5,5,5,5,5,5,5,2,5,5,1,5,5,0,5,5,5,1,1,1,1,1,1,5,5,10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,68760
2,4111,5,37860,5,5,0,12,3,1,935,788,4,7,10,999998,5,1,0,1,1994,99999,2,2,3,1,3,4,5,1,2,1,5,1,5,5,5,5,5,5,2,2,3,1,3,1,1,3,3,5,1,2,2,1,1,2,2,3,2,2,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,3,2,2,2,5,5,5,5,3,5,5,5,5,5,5,5,5,1,1,5,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,38940
2,3792,5,57720,3,1,2,12,1,0,706,527,999999,9,30,999999,9,9,99,12,1956,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57840
2,5271,4,32820,5,5,0,14,3,5,0,0,0,0,0,999998,5,8,0,10,1973,33000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000
2,4252,5,58740,3,5,0,12,8,5,0,0,0,0,0,999998,5,3,0,10,1961,58980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58980
2,3002,3,77040,1,1,1,14,1,0,374,118,999999,9,40,12000,0,0,0,2,1960,99999,2,1,2,1,4,5,2,1,2,2,1,1,3,1,5,5,5,5,1,2,5,3,2,5,2,5,5,2,3,4,4,4,4,3,3,3,3,3,3,2,1,2,3,3,3,2,3,3,2,2,2,2,2,2,2,3,2,2,3,2,3,2,3,5,5,5,3,3,3,3,5,5,1,5,5,0,5,5,1,1,1,1,1,1,1,1,5,8.5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,78180
2,1444,3,32940,1,5,0,14,1,0,481,307,12,1,50,30000,0,0,0,12,1966,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33840
2,1609,5,64140,5,5,0,11,3,5,0,0,0,0,0,999998,1,0,4,6,1976,64380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64380
2,5212,2,63360,5,5,0,13,1,0,485,758,300,3,40,17000,0,0,0,6,1969,99999,2,2,4,4,5,3,1,1,2,2,1,1,1,1,5,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,3,2,2,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,5,5,5,5,5,5,5,5,5,5,1,5,5,0,5,1,5,1,1,1,1,1,5,5,1,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,64440
2,313,2,33600,3,5,0,16,1,0,5,838,50000,6,48,50000,0,0,0,4,1959,99999,2,4,4,3,4,5,1,1,2,2,2,1,2,2,1,5,1,5,2,2,3,2,5,1,2,5,3,2,3,5,4,2,4,3,2,2,3,2,3,2,3,3,2,3,2,2,3,4,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,5,5,5,5,5,5,5,5,5,1,5,5,0,5,1,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,34500
2,314,5,45900,2,5,0,12,1,0,753,917,999999,9,40,999999,1,0,2,4,1948,99999,2,1,1,1,4,3,5,1,1,1,5,1,1,1,5,5,5,4,2,2,1,3,1,1,1,1,1,1,1,1,4,1,1,1,1,3,1,3,1,1,1,1,1,3,1,1,2,3,1,1,3,1,1,3,1,1,1,1,1,1,2,2,3,3,3,3,3,3,5,3,5,5,1,5,5,0,5,1,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,47100
2,313,3,33600,3,5,0,16,1,0,5,838,50000,6,48,50000,0,0,0,4,1959,99999,2,4,4,3,4,5,1,1,2,2,2,1,2,2,1,5,1,5,2,2,3,2,5,1,2,5,3,2,3,5,4,2,4,3,2,2,3,2,3,2,3,3,2,3,2,2,3,4,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,5,5,5,5,5,5,5,5,5,1,5,5,0,5,1,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,34500
2,4112,2,61560,3,1,1,12,1,0,374,838,10,1,40,22000,0,0,0,2,1960,99999,2,1,1,1,4,3,5,1,1,1,1,1,1,3,1,1,1,3,2,2,1,1,3,1,2,2,3,5,2,4,2,1,2,2,2,2,3,2,3,2,3,3,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,3,2,3,2,3,5,5,5,5,5,5,5,5,5,1,5,5,0,5,5,5,1,1,1,1,1,1,5,5,9.5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,62700
2,2165,2,45960,3,1,2,11,1,0,680,157,310,3,47,28000,0,0,0,12,1956,99999,2,1,2,4,3,5,1,1,1,1,5,1,5,1,5,1,1,3,1,2,5,1,5,5,2,5,2,3,2,4,2,2,4,3,2,3,1,1,2,2,2,2,1,4,4,2,2,3,1,2,2,1,2,2,2,3,3,1,3,1,2,2,5,5,5,5,5,5,5,1,5,5,1,5,5,0,5,1,5,1,1,1,5,5,5,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,47220
2,2165,3,45960,3,1,2,11,1,0,680,157,310,3,47,28000,0,0,0,12,1956,99999,2,1,2,4,3,5,1,1,1,1,5,1,5,1,5,1,1,3,1,2,5,1,5,5,2,5,2,3,2,4,2,2,4,3,2,3,1,1,2,2,2,2,1,4,4,2,2,3,1,2,2,1,2,2,2,3,3,1,3,1,2,2,5,5,5,5,5,5,5,1,5,5,1,5,5,0,5,1,5,1,1,1,5,5,5,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,47220
2,1415,5,64500,1,5,0,13,1,0,706,139,700,3,60,40000,0,0,0,3,1958,99999,2,1,2,3,5,4,1,1,2,1,2,1,1,2,1,1,1,3,1,2,3,3,5,2,2,2,2,3,2,4,2,1,1,2,1,8,3,4,3,3,3,4,4,3,1,1,3,4,1,3,3,1,2,2,1,4,1,1,1,1,3,2,4,4,5,5,5,4,4,3,5,5,1,5,5,0,5,1,1,1,1,1,1,1,1,1,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,66300
2,3979,5,60000,5,5,0,12,1,0,762,628,5,1,20,999998,8,8,99,8,1976,99999,2,1,1,1,3,4,5,1,1,2,1,1,1,1,1,1,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,2,3,3,2,3,2,2,3,2,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2,5,5,5,5,5,5,3,4,5,5,1,5,5,0,5,5,1,1,1,1,1,1,1,5,5,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,61500
2,4565,4,40800,3,5,0,12,1,0,643,269,7,1,40,999998,1,0,3,7,1962,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41100
2,4565,5,40800,3,5,0,12,1,0,643,269,7,1,40,999998,1,0,3,7,1962,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41100
2,5663,2,36900,1,5,0,14,1,0,560,69,27000,6,40,999998,1,0,4,9,1955,99999,2,1,1,3,4,5,2,1,2,1,4,2,2,1,1,1,1,5,2,2,3,1,3,1,2,2,3,2,3,4,2,2,2,2,2,2,3,2,3,2,2,3,3,3,2,2,3,3,2,3,3,3,2,2,2,3,2,2,3,2,3,2,3,3,5,5,5,5,4,5,5,5,1,5,5,0,5,1,5,1,1,1,1,1,1,1,1,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,38100
2,5663,3,36900,1,5,0,14,1,0,560,69,27000,6,40,999998,1,0,4,9,1955,99999,2,1,1,3,4,5,2,1,2,1,4,2,2,1,1,1,1,5,2,2,3,1,3,1,2,2,3,2,3,4,2,2,2,2,2,2,3,2,3,2,2,3,3,3,2,2,3,3,2,3,3,3,2,2,2,3,2,2,3,2,3,2,3,3,5,5,5,5,4,5,5,5,1,5,5,0,5,1,5,1,1,1,1,1,1,1,1,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,38100
2,6060,2,60300,5,5,0,12,1,0,321,838,999999,9,40,999999,9,9,99,10,1966,99999,2,4,4,3,5,4,1,1,1,2,5,3,5,1,5,5,5,1,1,2,1,1,4,1,1,1,2,1,1,4,2,2,2,9,2,3,3,3,3,4,3,3,2,2,2,2,2,3,1,2,3,1,2,1,1,2,1,1,3,1,3,2,3,5,5,5,5,5,5,5,5,5,1,5,1,0,1,5,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,1,5,5,1,5,5,5,5,1.5,61500
2,5754,3,31860,1,1,2,16,1,0,600,838,29000,6,60,29000,0,0,0,5,1967,99999,2,2,2,3,4,5,1,1,1,1,5,2,2,2,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,5,4,1,4,1,1,1,2,1,3,4,3,2,1,2,2,1,3,3,2,1,4,2,1,1,1,2,1,1,3,1,3,2,3,5,5,5,3,5,5,1,5,5,1,1,5,0,5,5,5,1,1,1,1,1,1,5,5,10,1,5,5,1,5,5,5,5,2,2,0,0,0,0,0,0,0,0,33180
2,4616,2,60600,1,1,1,13,1,9,372,707,28000,6,45,55000,0,0,0,5,1964,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999
2,4616,3,67800,3,1,2,13,3,5,0,0,0,0,0,25000,0,0,0,10,1962,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68100
2,3762,4,34500,1,1,1,12,1,0,715,669,8,1,40,22000,0,0,0,8,1960,99999,2,1,4,3,1,5,4,1,2,1,1,1,1,1,1,1,5,3,1,2,5,2,5,2,2,2,2,2,2,4,4,2,2,3,1,2,2,3,3,3,2,3,2,3,3,3,2,3,2,3,3,2,2,2,2,3,2,2,2,2,3,2,4,5,5,5,5,5,5,5,5,5,1,5,5,0,5,1,5,1,1,1,1,1,1,1,1,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,35400
2,3762,5,34500,1,1,1,12,1,0,715,669,8,1,40,22000,0,0,0,8,1960,99999,2,1,4,3,1,5,4,1,2,1,1,1,1,1,1,1,5,3,1,2,5,2,5,2,2,2,2,2,2,4,4,2,2,3,1,2,2,3,3,3,2,3,2,3,3,3,2,3,2,3,3,2,2,2,2,3,2,2,2,2,3,2,4,5,5,5,5,5,5,5,5,5,1,5,5,0,5,1,5,1,1,1,1,1,1,1,1,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,35400
2,4140,7,48300,5,5,0,11,1,0,436,69,5,1,40,9000,0,0,0,6,1960,99999,2,1,2,1,5,3,2,1,1,2,5,4,4,1,5,5,1,2,1,2,1,1,3,1,1,5,5,5,3,2,1,1,2,1,1,2,3,2,2,2,2,2,2,2,3,2,2,3,1,2,3,2,2,2,2,3,2,2,2,2,2,3,5,5,5,5,5,5,5,5,5,5,1,5,5,0,5,5,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,49200
2,4140,8,48300,5,5,0,11,1,0,436,69,5,1,40,9000,0,0,0,6,1960,99999,2,1,2,1,5,3,2,1,1,2,5,4,4,1,5,5,1,2,1,2,1,1,3,1,1,5,5,5,3,2,1,1,2,1,1,2,3,2,2,2,2,2,2,2,3,2,2,3,1,2,3,2,2,2,2,3,2,2,2,2,2,3,5,5,5,5,5,5,5,5,5,5,1,5,5,0,5,5,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,49200
2,800,2,71280,5,5,0,15,1,0,953,809,800,5,38,30000,0,0,0,6,1948,99999,2,4,4,3,5,4,1,4,2,1,5,1,1,1,1,1,5,4,1,2,1,2,4,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,2,3,1,2,2,2,2,2,2,1,2,2,3,2,1,1,3,2,2,3,2,3,2,2,3,5,5,5,5,4,3,5,5,1,5,5,0,5,1,5,1,1,1,1,1,1,1,5,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,72420
2,1508,3,49140,2,1,4,12,1,0,706,698,230,3,40,30000,0,0,0,10,1955,99999,2,2,2,4,3,5,1,1,1,1,3,1,3,3,1,1,5,2,1,2,1,2,2,2,1,2,2,2,2,4,2,2,2,2,2,3,3,3,3,3,2,3,2,3,2,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2,3,3,5,5,3,3,3,3,5,5,1,5,5,0,5,5,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50100
2,1508,2,49140,2,1,4,12,1,0,706,698,230,3,40,30000,0,0,0,10,1955,99999,2,2,2,4,3,5,1,1,1,1,3,1,3,3,1,1,5,2,1,2,1,2,2,2,1,2,2,2,2,4,2,2,2,2,2,3,3,3,3,3,2,3,2,3,2,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2,3,3,5,5,3,3,3,3,5,5,1,5,5,0,5,5,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50100
2,801,2,32400,5,1,1,12,1,0,680,69,1500,3,65,27000,0,0,0,7,1970,99999,2,4,4,3,4,5,1,1,2,1,3,1,1,1,5,1,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,1,3,3,3,3,2,1,3,4,1,3,3,3,2,1,1,3,1,1,3,1,3,2,5,5,5,5,5,5,5,5,5,5,1,5,5,0,5,1,1,1,1,1,5,1,1,5,5,9,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,33600
2,1281,3,37080,2,5,0,11,2,0,753,427,8,1,4,999998,9,9,99,12,1957,99999,2,4,4,4,1,3,5,1,1,2,5,1,1,1,5,5,5,3,1,2,5,5,5,2,2,2,2,2,2,4,1,1,2,4,1,3,3,3,3,2,3,2,2,4,4,4,3,3,1,4,2,4,1,1,1,4,1,1,4,1,3,1,5,5,5,3,3,5,1,1,3,3,5,5,5,5,5,5,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,39000
2,3728,2,37260,1,5,0,14,1,0,45,359,38000,6,40,38000,0,0,0,6,1966,99999,2,3,4,3,4,5,1,1,1,1,4,1,1,2,1,5,1,1,1,2,1,1,3,1,1,1,1,1,1,4,1,1,2,1,1,4,4,4,4,4,3,3,2,2,2,1,3,4,1,3,2,3,1,2,1,3,1,1,2,1,4,1,3,5,5,5,5,5,4,4,5,5,1,5,5,0,5,5,5,1,1,1,1,1,1,5,5,8.5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,38400
2,6267,3,34680,2,1,1,10,1,0,245,67,8000,6,70,8000,0,0,0,10,1967,99999,2,2,2,4,3,5,1,1,1,1,5,1,3,1,1,1,5,5,3,2,5,1,3,3,2,5,5,4,2,4,2,1,5,3,2,3,3,3,3,1,3,2,2,3,2,2,3,3,1,3,2,3,1,2,1,2,1,2,3,1,3,3,5,4,5,5,3,3,4,5,3,5,1,5,5,0,5,5,5,1,1,1,1,1,1,1,1,10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,36000
2,6267,2,34680,2,1,1,10,1,0,245,67,8000,6,70,8000,0,0,0,10,1967,99999,2,2,2,4,3,5,1,1,1,1,5,1,3,1,1,1,5,5,3,2,5,1,3,3,2,5,5,4,2,4,2,1,5,3,2,3,3,3,3,1,3,2,2,3,2,2,3,3,1,3,2,3,1,2,1,2,1,2,3,1,3,3,5,4,5,5,3,3,4,5,3,5,1,5,5,0,5,5,5,1,1,1,1,1,1,1,1,10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,36000
2,3396,4,62460,5,5,0,12,1,0,455,407,850,3,40,90000,0,0,0,3,1961,99999,2,1,1,4,1,3,2,1,2,1,1,1,1,1,1,1,5,3,1,2,1,2,2,2,2,2,2,2,2,4,1,1,2,2,2,3,3,3,3,2,3,3,2,3,3,2,3,3,2,3,2,3,2,2,2,3,2,2,3,2,3,2,5,5,5,5,5,5,5,5,5,5,1,5,5,0,5,1,1,1,1,1,1,1,5,5,5,10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,63240
