CHILD_ID,CHILD_SN,CHILD_UID
603,5,3689
604,4,3690
606,4,3691
606,5,3692
615,2,3693
615,3,3694
616,2,3695
616,3,3696
620,4,3697
620,5,3698
621,4,3699
631,3,3700
632,2,3701
657,6,3702
657,7,3703
658,2,3704
659,4,3705
663,2,3706
664,2,3707
673,3,3708
673,4,3709
676,3,3710
689,2,3711
689,3,3712
691,3,3713
692,3,3714
692,5,3715
693,5,3716
693,7,3717
696,3,3718
701,3,3719
704,3,3720
704,4,3721
710,2,3722
710,3,3723
716,3,3724
717,4,3725
726,3,3726
726,5,3727
727,3,3728
727,5,3729
731,3,3730
731,4,3731
733,4,3732
733,6,3733
734,3,3734
734,4,3735
741,5,3736
741,6,3737
751,4,3738
751,5,3739
753,4,3740
772,3,3741
784,3,3742
789,3,3743
789,4,3744
796,3,3745
801,3,3746
801,4,3747
802,3,3748
804,3,3749
805,2,3750
815,2,3751
818,3,3752
819,3,3753
819,4,3754
821,2,3755
823,2,3756
824,4,3757
824,5,3758
833,5,3759
834,3,3760
834,4,3761
837,3,3762
840,2,3763
840,4,3764
841,3,3765
841,4,3766
842,2,3767
846,2,3768
846,3,3769
851,5,3770
852,5,3771
852,6,3772
858,3,3773
859,4,3774
861,2,3775
863,3,3776
871,2,3777
871,3,3778
874,3,3779
879,4,3780
883,3,3781
886,2,3782
886,3,3783
887,3,3784
891,4,3785
891,5,3786
893,3,3787
893,5,3788
894,3,3789
894,4,3790
896,4,3791
896,5,3792
898,2,3793
898,3,3794
907,2,3795
919,5,3796
927,2,3797
937,3,3798
937,4,3799
943,2,3800
943,3,3801
946,3,3802
946,4,3803
955,4,3804
957,3,3805
970,3,3806
970,4,3807
972,3,3808
979,3,3809
979,4,3810
983,2,3811
983,4,3812
987,3,3813
989,2,3814
1002,3,3815
1002,4,3816
1013,3,3817
1013,4,3818
1016,3,3819
1018,5,3820
1023,3,3821
1023,4,3822
1033,3,3823
1038,2,3824
1038,3,3825
1043,3,3826
1043,4,3827
1047,3,3828
1047,4,3829
1048,3,3830
1057,3,3831
1059,3,3832
1059,4,3833
1061,4,3834
1061,5,3835
1066,4,3836
1066,5,3837
1071,3,3838
1071,5,3839
1076,2,3840
1076,3,3841
1082,3,3842
1082,4,3843
1085,2,3844
1085,4,3845
1086,3,3846
1093,3,3847
1093,4,3848
1098,3,3849
1100,5,3850
1101,3,3851
1107,4,3852
1111,4,3853
1112,3,3854
1117,5,3855
1117,6,3856
1122,4,3857
1122,5,3858
1135,5,3859
1136,3,3860
1139,4,3861
1148,3,3862
1148,4,3863
1161,4,3864
1164,4,3865
1169,2,3866
1173,5,3867
1177,2,3868
1178,3,3869
1178,4,3870
1180,3,3871
1180,4,3872
1182,3,3873
1182,4,3874
1188,4,3875
1189,3,3876
1191,3,3877
1195,3,3878
1195,4,3879
1200,3,3880
1200,4,3881
1204,5,3882
1212,4,3883
1212,5,3884
1218,5,3885
1222,3,3886
1222,4,3887
1232,3,3888
1233,3,3889
1234,3,3890
1234,4,3891
1239,3,3892
1240,2,3893
1242,2,3894
1245,3,3895
1245,4,3896
1247,3,3897
1247,4,3898
1249,2,3899
1249,3,3900
1253,3,3901
1253,4,3902
1256,3,3903
1268,4,3904
1282,3,3905
1289,3,3906
1293,4,3907
1303,2,3908
1309,3,3909
1309,4,3910
1313,3,3911
1318,2,3912
1329,3,3913
1337,2,3914
1339,2,3915
1344,3,3916
1355,5,3917
1355,6,3918
1356,2,3919
1363,3,3920
1363,4,3921
1364,3,3922
1372,3,3923
1372,4,3924
1378,2,3925
1383,3,3926
1383,4,3927
1385,4,3928
1388,4,3929
1390,3,3930
1390,4,3931
1391,4,3932
1391,5,3933
1392,3,3934
1392,4,3935
1396,3,3936
1398,3,3937
1404,3,3938
1404,4,3939
1408,2,3940
1413,3,3941
1413,4,3942
1422,4,3943
1422,5,3944
1425,3,3945
1425,4,3946
1428,4,3947
1436,3,3948
1436,4,3949
1448,4,3950
1449,3,3951
1450,3,3952
1450,4,3953
1458,3,3954
1458,4,3955
1460,2,3956
1460,4,3957
1468,3,3958
1474,2,3959
1484,4,3960
1486,2,3961
1486,3,3962
1487,5,3963
1490,2,3964
1490,3,3965
1493,3,3966
1493,5,3967
1500,2,3968
1509,2,3969
1509,3,3970
1513,2,3971
1513,3,3972
1515,2,3973
1522,2,3974
1522,3,3975
1523,3,3976
1525,5,3977
1530,3,3978
1543,3,3979
1543,4,3980
1548,5,3981
1548,7,3982
1556,3,3983
1564,5,3984
1600,4,3985
1602,4,3986
1604,3,3987
1605,4,3988
1605,5,3989
1615,6,3990
1617,2,3991
1617,3,3992
1621,3,3993
1621,4,3994
1622,3,3995
1627,3,3996
1627,4,3997
1633,2,3998
1636,3,3999
1640,5,4000
1645,3,4001
1646,5,4002
1653,4,4003
1663,5,4004
1664,3,4005
1670,2,4006
1680,4,4007
1680,5,4008
1684,2,4009
1684,3,4010
1686,4,4011
1687,3,4012
1687,4,4013
1690,3,4014
1690,4,4015
1694,3,4016
1694,4,4017
1700,3,4018
1704,3,4019
1709,3,4020
1711,3,4021
1711,4,4022
1713,3,4023
1713,4,4024
1714,3,4025
1715,3,4026
1718,4,4027
1719,2,4028
1723,4,4029
1724,3,4030
1724,4,4031
1728,2,4032
1730,3,4033
1737,4,4034
1737,5,4035
1738,3,4036
1738,4,4037
1747,3,4038
1752,4,4039
1752,5,4040
1761,3,4041
1761,4,4042
1764,3,4043
1764,4,4044
1767,5,4045
1771,2,4046
1771,3,4047
1780,5,4048
1780,6,4049
1782,3,4050
1793,2,4051
1793,3,4052
1796,3,4053
1796,4,4054
1799,3,4055
1799,4,4056
1800,3,4057
1812,4,4058
1814,3,4059
1818,2,4060
1819,2,4061
1821,2,4062
1823,4,4063
1823,5,4064
1827,3,4065
1836,4,4066
1840,3,4067
1840,4,4068
1843,2,4069
1846,3,4070
1846,4,4071
1853,2,4072
1853,3,4073
1859,4,4074
1867,3,4075
1874,3,4076
1876,3,4077
1876,4,4078
1878,3,4079
1878,4,4080
1883,3,4081
1887,3,4082
1887,4,4083
1889,2,4084
1889,3,4085
1890,6,4086
1892,4,4087
1893,3,4088
1894,3,4089
1902,3,4090
1903,2,4091
1906,5,4092
1912,4,4093
1914,2,4094
1914,3,4095
1920,3,4096
1921,4,4097
1923,5,4098
1925,3,4099
1926,2,4100
1926,4,4101
1929,2,4102
1930,3,4103
1930,5,4104
1948,4,4105
1953,3,4106
1953,4,4107
1959,3,4108
1959,4,4109
1965,3,4110
1968,4,4111
1969,2,4112
1975,2,4113
1979,2,4114
1989,2,4115
1994,3,4116
1994,4,4117
2004,2,4118
2004,3,4119
2007,3,4120
2007,4,4121
2012,3,4122
2013,2,4123
2016,3,4124
2016,4,4125
2020,2,4126
2020,5,4127
2022,3,4128
2022,4,4129
2025,5,4130
2050,3,4131
2050,4,4132
2054,2,4133
2068,3,4134
2068,5,4135
2069,3,4136
2069,4,4137
2070,3,4138
2070,4,4139
2074,2,4140
2074,3,4141
2075,2,4142
2076,2,4143
2076,3,4144
2087,2,4145
2091,2,4146
2091,3,4147
2092,3,4148
2092,4,4149
2094,3,4150
2098,3,4151
2098,4,4152
2105,3,4153
2109,3,4154
2109,4,4155
2110,5,4156
2111,4,4157
2111,5,4158
2113,4,4159
2114,2,4160
2120,3,4161
2123,2,4162
2123,3,4163
2133,4,4164
2135,2,4165
2135,3,4166
2146,3,4167
2146,4,4168
2149,3,4169
2152,3,4170
2152,5,4171
2153,5,4172
2164,3,4173
2164,4,4174
2165,4,4175
2166,3,4176
2183,5,4177
2184,3,4178
2184,5,4179
2188,2,4180
2188,3,4181
2190,3,4182
2190,4,4183
2191,3,4184
2191,4,4185
2192,2,4186
2194,3,4187
2200,3,4188
2202,2,4189
2202,3,4190
2206,3,4191
2206,5,4192
2210,3,4193
2213,2,4194
2215,3,4195
2215,4,4196
2218,3,4197
2220,2,4198
2222,4,4199
2222,5,4200
2227,2,4201
2227,4,4202
2228,3,4203
2230,3,4204
2230,5,4205
2237,3,4206
2237,4,4207
2238,3,4208
2241,2,4209
2242,3,4210
2246,2,4211
2248,2,4212
2255,3,4213
2258,4,4214
2267,2,4215
2267,3,4216
2269,2,4217
2272,3,4218
2277,3,4219
2277,4,4220
2285,3,4221
2285,4,4222
2290,3,4223
2300,4,4224
2303,3,4225
2303,4,4226
2305,3,4227
2309,3,4228
2309,4,4229
2314,3,4230
2329,2,4231
2337,3,4232
2339,4,4233
2345,4,4234
2350,3,4235
2355,3,4236
2369,3,4237
2369,4,4238
2377,3,4239
2378,5,4240
2381,3,4241
2391,3,4242
2391,4,4243
2393,3,4244
2393,4,4245
2396,3,4246
2398,2,4247
2399,4,4248
2401,4,4249
2401,5,4250
2408,2,4251
2420,4,4252
2420,5,4253
2430,3,4254
2430,4,4255
2434,4,4256
2434,5,4257
2438,3,4258
2438,4,4259
2444,2,4260
2444,4,4261
2455,2,4262
2455,3,4263
2458,3,4264
2458,4,4265
2465,4,4266
2465,5,4267
2471,3,4268
2471,4,4269
2472,3,4270
2472,4,4271
2473,3,4272
2473,4,4273
2476,4,4274
2477,3,4275
2479,2,4276
2479,3,4277
2482,2,4278
2484,3,4279
2484,4,4280
2489,3,4281
2489,4,4282
2492,3,4283
2492,4,4284
2497,3,4285
2498,3,4286
2498,4,4287
2501,3,4288
2510,3,4289
2510,4,4290
2512,3,4291
2513,3,4292
2513,5,4293
2530,3,4294
2530,5,4295
2533,2,4296
2534,3,4297
2536,4,4298
2537,4,4299
2540,3,4300
2540,5,4301
2549,3,4302
2552,3,4303
2554,4,4304
2559,3,4305
2560,3,4306
2560,5,4307
2565,3,4308
2565,4,4309
2571,3,4310
2572,5,4311
2574,2,4312
2576,3,4313
2577,2,4314
2579,3,4315
2581,2,4316
2585,3,4317
2585,4,4318
2587,3,4319
2587,4,4320
2590,4,4321
2590,5,4322
2599,4,4323
2601,4,4324
2601,5,4325
2607,3,4326
2607,4,4327
2609,3,4328
2609,4,4329
2610,3,4330
2610,4,4331
2612,4,4332
2612,6,4333
2614,5,4334
2614,6,4335
2620,3,4336
2621,3,4337
2623,2,4338
2627,3,4339
2630,4,4340
2638,4,4341
2639,4,4342
2639,5,4343
2640,2,4344
2644,3,4345
2645,5,4346
2654,2,4347
2674,3,4348
2678,3,4349
2678,4,4350
2679,3,4351
2680,3,4352
2686,2,4353
2686,3,4354
2696,3,4355
2697,3,4356
2697,4,4357
2703,3,4358
2703,4,4359
2709,3,4360
2709,4,4361
2716,4,4362
2718,2,4363
2722,3,4364
2724,4,4365
2728,4,4366
2728,5,4367
2734,3,4368
2744,2,4369
2744,3,4370
2757,5,4371
2766,5,4372
2769,3,4373
2772,3,4374
2772,4,4375
2779,3,4376
2780,3,4377
2782,3,4378
2787,3,4379
2789,3,4380
2789,5,4381
2790,2,4382
2790,3,4383
2791,3,4384
2791,4,4385
2793,5,4386
2794,3,4387
2794,4,4388
2795,3,4389
2795,4,4390
2796,3,4391
2796,7,4392
2801,3,4393
2802,3,4394
2802,4,4395
2804,3,4396
2811,3,4397
2811,4,4398
2812,3,4399
2813,3,4400
2813,4,4401
2815,3,4402
2815,4,4403
2819,3,4404
2820,2,4405
2820,3,4406
2823,2,4407
2826,4,4408
2827,3,4409
2832,2,4410
2833,3,4411
2837,3,4412
2839,3,4413
2839,4,4414
2844,3,4415
2845,4,4416
2845,5,4417
2847,3,4418
2847,4,4419
2849,3,4420
2849,5,4421
2850,3,4422
2850,4,4423
2851,3,4424
2854,3,4425
2855,3,4426
2855,4,4427
2860,4,4428
2860,5,4429
2861,4,4430
2863,3,4431
2864,3,4432
2866,3,4433
2866,5,4434
2869,4,4435
2870,3,4436
2875,3,4437
2875,4,4438
2877,2,4439
2886,3,4440
2888,3,4441
2888,4,4442
2889,4,4443
2893,4,4444
2898,2,4445
2900,3,4446
2901,3,4447
2904,4,4448
2905,3,4449
2907,2,4450
2908,3,4451
2908,5,4452
2909,2,4453
2914,4,4454
2916,3,4455
2917,3,4456
2918,2,4457
2923,2,4458
2925,2,4459
2925,3,4460
2926,3,4461
2931,2,4462
2931,3,4463
2939,3,4464
2942,2,4465
2942,3,4466
2950,2,4467
2952,3,4468
2955,3,4469
2956,3,4470
2961,3,4471
2961,4,4472
2964,3,4473
2965,3,4474
2965,4,4475
2968,5,4476
2969,2,4477
2969,3,4478
2970,3,4479
2972,5,4480
2972,6,4481
2979,3,4482
2981,2,4483
2981,3,4484
2982,2,4485
2982,3,4486
2992,3,4487
2992,4,4488
2993,2,4489
3011,2,4490
3012,3,4491
3017,5,4492
3018,3,4493
3021,3,4494
3021,4,4495
3024,3,4496
3024,4,4497
3029,3,4498
3030,4,4499
3030,5,4500
3032,2,4501
3034,2,4502
3036,4,4503
3038,6,4504
3040,3,4505
3042,3,4506
3049,2,4507
3051,2,4508
3052,3,4509
3052,5,4510
3056,4,4511
3059,5,4512
3059,6,4513
3060,2,4514
3060,3,4515
3061,3,4516
3061,4,4517
3067,2,4518
3078,3,4519
3086,3,4520
3086,4,4521
3089,4,4522
3089,5,4523
3091,3,4524
3092,3,4525
3092,4,4526
3097,4,4527
3105,3,4528
3108,4,4529
3111,4,4530
3111,5,4531
3112,3,4532
3112,4,4533
3121,4,4534
3122,3,4535
3123,3,4536
3123,4,4537
3124,3,4538
3124,5,4539
3126,2,4540
3132,3,4541
3134,2,4542
3138,3,4543
3139,5,4544
3139,6,4545
3145,3,4546
3146,2,4547
3146,3,4548
3157,2,4549
3159,2,4550
3159,3,4551
3160,4,4552
3166,3,4553
3170,4,4554
3174,2,4555
3177,2,4556
3180,3,4557
3181,3,4558
3181,4,4559
3187,2,4560
3188,3,4561
3188,4,4562
3190,2,4563
3194,2,4564
3194,3,4565
3208,3,4566
3209,2,4567
3212,4,4568
3213,4,4569
3213,5,4570
3214,3,4571
3214,4,4572
3228,4,4573
3228,5,4574
3229,3,4575
3230,3,4576
3230,4,4577
3234,3,4578
3234,4,4579
3236,5,4580
3237,4,4581
3237,5,4582
3239,3,4583
3239,4,4584
3240,3,4585
3240,4,4586
3244,4,4587
3244,5,4588
3246,4,4589
3263,3,4590
3263,4,4591
3268,4,4592
3270,4,4593
3270,5,4594
3274,3,4595
3284,4,4596
3284,5,4597
3286,4,4598
3286,5,4599
3287,3,4600
3287,4,4601
3295,3,4602
3295,4,4603
3297,2,4604
3299,3,4605
3299,4,4606
3302,4,4607
3303,5,4608
3305,4,4609
3306,3,4610
3306,4,4611
3309,5,4612
3310,3,4613
3313,4,4614
3316,2,4615
3318,4,4616
3322,4,4617
3323,3,4618
3323,4,4619
3324,3,4620
3328,4,4621
3338,2,4622
3344,3,4623
3346,4,4624
3350,4,4625
3352,4,4626
3353,3,4627
3357,5,4628
3358,4,4629
3363,3,4630
3363,4,4631
3364,4,4632
3368,4,4633
3375,3,4634
3376,4,4635
3378,3,4636
3379,3,4637
3393,3,4638
3393,4,4639
3398,3,4640
3398,4,4641
3399,3,4642
3399,4,4643
3408,52,4644
3417,3,4645
3426,3,4646
3429,3,4647
3430,2,4648
3430,3,4649
3436,4,4650
3436,5,4651
3437,3,4652
3437,4,4653
3438,3,4654
3442,4,4655
3447,2,4656
3447,3,4657
3451,3,4658
3451,4,4659
3464,3,4660
3464,4,4661
3466,3,4662
3466,4,4663
3477,3,4664
3477,5,4665
3481,4,4666
3485,3,4667
3485,4,4668
3492,4,4669
3493,2,4670
3498,2,4671
3502,3,4672
3503,5,4673
3504,3,4674
3504,4,4675
3506,3,4676
3506,6,4677
3510,3,4678
3518,2,4679
3525,3,4680
3530,3,4681
3530,4,4682
3533,4,4683
3533,5,4684
3540,3,4685
3540,4,4686
3541,4,4687
3542,2,4688
3543,3,4689
3545,3,4690
3555,3,4691
3565,3,4692
3565,4,4693
3567,4,4694
3567,5,4695
3568,2,4696
3570,2,4697
3570,3,4698
3572,3,4699
3575,4,4700
3575,5,4701
3577,3,4702
3581,3,4703
3585,5,4704
3586,3,4705
3589,4,4706
3589,5,4707
3597,3,4708
3600,4,4709
3601,4,4710
3605,4,4711
3605,5,4712
3607,3,4713
3608,2,4714
3608,3,4715
3611,5,4716
3616,4,4717
3620,3,4718
3621,3,4719
3628,4,4720
3629,4,4721
3633,3,4722
3633,4,4723
3638,4,4724
3638,5,4725
3641,4,4726
3645,3,4727
3647,6,4728
3649,3,4729
3652,3,4730
3652,4,4731
3653,3,4732
3654,2,4733
3654,3,4734
3656,2,4735
3657,2,4736
3659,5,4737
3659,6,4738
3660,3,4739
3663,4,4740
3665,4,4741
3665,5,4742
3668,5,4743
3671,4,4744
3679,2,4745
3679,3,4746
3680,3,4747
3682,3,4748
3693,4,4749
3697,4,4750
3710,3,4751
3713,3,4752
3717,3,4753
3719,5,4754
3722,3,4755
3728,4,4756
3730,3,4757
3730,4,4758
3737,5,4759
3738,3,4760
3738,8,4761
3739,5,4762
3740,3,4763
3741,4,4764
3742,3,4765
3743,2,4766
3750,3,4767
3750,4,4768
3754,4,4769
3758,3,4770
3760,5,4771
3765,3,4772
3769,4,4773
3772,3,4774
3775,2,4775
3776,3,4776
3776,5,4777
3777,3,4778
3784,3,4779
3800,3,4780
3809,3,4781
3811,4,4782
3812,3,4783
3821,5,4784
3821,6,4785
3825,3,4786
3825,4,4787
3828,4,4788
3828,5,4789
3832,2,4790
3834,6,4791
3834,7,4792
3837,3,4793
3840,3,4794
3840,4,4795
3841,4,4796
3841,5,4797
3843,2,4798
3846,3,4799
3846,4,4800
3848,5,4801
3849,3,4802
3855,2,4803
3856,3,4804
3857,2,4805
3857,3,4806
3861,3,4807
3865,4,4808
3865,5,4809
3868,2,4810
3877,4,4811
3879,3,4812
3882,3,4813
3891,4,4814
3891,5,4815
3892,4,4816
3893,2,4817
3893,3,4818
3894,4,4819
3894,5,4820
3896,2,4821
3897,3,4822
3898,2,4823
3899,4,4824
3903,3,4825
3908,3,4826
3909,5,4827
3916,2,4828
3916,3,4829
3921,3,4830
3921,4,4831
3922,4,4832
3923,3,4833
3927,3,4834
3927,4,4835
3934,3,4836
3934,4,4837
3936,4,4838
3936,5,4839
3939,3,4840
3941,5,4841
3942,4,4842
3944,4,4843
3951,3,4844
3952,3,4845
3954,4,4846
3954,5,4847
3955,2,4848
3958,2,4849
3969,2,4850
3980,3,4851
3980,4,4852
3982,4,4853
3986,6,4854
3989,3,4855
3989,4,4856
3991,3,4857
3991,4,4858
3992,3,4859
3993,3,4860
3993,4,4861
4004,3,4862
4005,4,4863
4005,5,4864
4007,3,4865
4007,4,4866
4008,4,4867
4008,6,4868
4014,3,4869
4028,3,4870
4031,3,4871
4040,3,4872
4040,4,4873
4041,3,4874
4046,3,4875
4050,4,4876
4051,4,4877
4051,5,4878
4053,3,4879
4060,3,4880
4060,4,4881
4061,4,4882
4066,3,4883
4071,2,4884
4073,4,4885
4075,3,4886
4092,3,4887
4093,2,4888
4093,3,4889
4096,3,4890
4096,4,4891
4097,4,4892
4097,5,4893
4106,3,4894
4121,2,4895
4130,3,4896
4132,3,4897
4132,4,4898
4139,3,4899
4139,4,4900
4140,4,4901
4140,5,4902
4145,3,4903
4145,5,4904
4150,3,4905
4151,3,4906
4155,7,4907
4160,4,4908
4161,4,4909
4162,3,4910
4163,3,4911
4166,4,4912
4169,3,4913
4170,3,4914
4179,2,4915
4182,4,4916
4182,5,4917
4184,3,4918
4184,4,4919
4186,4,4920
4186,5,4921
4187,2,4922
4191,4,4923
4192,3,4924
4192,4,4925
4194,3,4926
4194,4,4927
4203,3,4928
4210,3,4929
4212,2,4930
4212,3,4931
4214,3,4932
4216,3,4933
4216,4,4934
4227,3,4935
4230,3,4936
4231,2,4937
4237,3,4938
4237,4,4939
4242,3,4940
4247,4,4941
4251,2,4942
4251,3,4943
4257,3,4944
4258,2,4945
4259,2,4946
4259,3,4947
4262,3,4948
4265,4,4949
4268,3,4950
4271,3,4951
4274,2,4952
4278,2,4953
4278,3,4954
4279,5,4955
4280,3,4956
4283,2,4957
4285,3,4958
4289,5,4959
4289,6,4960
4291,2,4961
4292,2,4962
4305,3,4963
4305,4,4964
4307,3,4965
4310,3,4966
4310,4,4967
4318,2,4968
4319,4,4969
4321,5,4970
4321,6,4971
4327,4,4972
4327,5,4973
4330,3,4974
4330,4,4975
4332,3,4976
4334,3,4977
4335,3,4978
4335,4,4979
4338,4,4980
4343,2,4981
4343,3,4982
4345,3,4983
4348,4,4984
4355,4,4985
4361,3,4986
4363,2,4987
4378,3,4988
4378,4,4989
4385,6,4990
4385,7,4991
4395,3,4992
4401,3,4993
4401,4,4994
4407,3,4995
4409,5,4996
4410,4,4997
4410,7,4998
4416,2,4999
4417,2,5000
4417,3,5001
4428,4,5002
4428,5,5003
4433,3,5004
4439,4,5005
4440,4,5006
4441,2,5007
4446,3,5008
4446,5,5009
4450,3,5010
4452,3,5011
4452,4,5012
4453,3,5013
4454,3,5014
4456,3,5015
4456,4,5016
4457,3,5017
4461,2,5018
4463,2,5019
4464,2,5020
4472,2,5021
4475,2,5022
4480,3,5023
4480,5,5024
4482,3,5025
4482,4,5026
4484,3,5027
4490,3,5028
4490,4,5029
4493,2,5030
4494,3,5031
4495,4,5032
4495,5,5033
4496,3,5034
4498,2,5035
4498,3,5036
4502,3,5037
4503,5,5038
4503,6,5039
4505,3,5040
4505,4,5041
4511,4,5042
4511,5,5043
4513,3,5044
4518,2,5045
4523,2,5046
4523,5,5047
4536,5,5048
4536,6,5049
4540,3,5050
4545,4,5051
4546,3,5052
4557,5,5053
4562,2,5054
4563,2,5055
4563,3,5056
4567,3,5057
4568,3,5058
4568,4,5059
4573,3,5060
4577,3,5061
4577,4,5062
4580,4,5063
4581,3,5064
4583,4,5065
4584,7,5066
4584,8,5067
4585,3,5068
4592,2,5069
4592,5,5070
4596,3,5071
4596,4,5072
4600,3,5073
4604,2,5074
4607,3,5075
4608,3,5076
4608,4,5077
4613,3,5078
4613,4,5079
4614,3,5080
4616,5,5081
4616,6,5082
4622,3,5083
4623,3,5084
4623,4,5085
4626,3,5086
4626,4,5087
4627,3,5088
4627,4,5089
4628,3,5090
4628,4,5091
4629,2,5092
4632,3,5093
4632,4,5094
4643,3,5095
4644,5,5096
4644,6,5097
4646,3,5098
4649,3,5099
4649,4,5100
4651,3,5101
4655,4,5102
4655,5,5103
4656,3,5104
4659,3,5105
4661,2,5106
4663,2,5107
4673,2,5108
4677,3,5109
4681,2,5110
4684,2,5111
4690,3,5112
4690,4,5113
4692,3,5114
4695,4,5115
4699,3,5116
4701,3,5117
4701,4,5118
4706,5,5119
4711,3,5120
4712,3,5121
4714,2,5122
4715,2,5123
4715,3,5124
4716,3,5125
4718,2,5126
4721,3,5127
4723,5,5128
4724,3,5129
4733,5,5130
4733,7,5131
4738,2,5132
4738,4,5133
4750,5,5134
4753,3,5135
4753,4,5136
4755,3,5137
4755,4,5138
4756,3,5139
4756,4,5140
4758,2,5141
4758,3,5142
4767,2,5143
4771,4,5144
4775,5,5145
4775,6,5146
4779,4,5147
4780,3,5148
4780,4,5149
4782,3,5150
4782,4,5151
4785,3,5152
4785,5,5153
4788,3,5154
4793,3,5155
4799,3,5156
4800,4,5157
4800,5,5158
4802,3,5159
4802,4,5160
4806,3,5161
4808,3,5162
4808,4,5163
4809,3,5164
4809,4,5165
4810,3,5166
4810,4,5167
4812,4,5168
4812,6,5169
4814,2,5170
4814,3,5171
4817,4,5172
4819,3,5173
4821,3,5174
4822,4,5175
4822,5,5176
4830,3,5177
4830,4,5178
4832,4,5179
4837,5,5180
4837,6,5181
4838,4,5182
4841,3,5183
4841,4,5184
4842,3,5185
4843,3,5186
4843,4,5187
4848,3,5188
4848,4,5189
4850,3,5190
4850,4,5191
4859,2,5192
4859,3,5193
4860,2,5194
4861,3,5195
4863,3,5196
4868,3,5197
4868,4,5198
4870,3,5199
4873,2,5200
4873,3,5201
4874,3,5202
4875,2,5203
4875,3,5204
4879,3,5205
4882,3,5206
4882,4,5207
4888,3,5208
4893,3,5209
4893,4,5210
4895,3,5211
4896,2,5212
4896,3,5213
4897,3,5214
4905,3,5215
4905,4,5216
4908,3,5217
4908,4,5218
4913,3,5219
4915,3,5220
4915,4,5221
4918,4,5222
4918,5,5223
4923,3,5224
4923,4,5225
4924,3,5226
4930,2,5227
4930,3,5228
4934,3,5229
4934,4,5230
4935,2,5231
4939,2,5232
4940,3,5233
4941,3,5234
4945,3,5235
4946,3,5236
4946,4,5237
4952,4,5238
4956,5,5239
4957,2,5240
4957,3,5241
4961,3,5242
4963,4,5243
4965,3,5244
4967,2,5245
4969,4,5246
4969,5,5247
4970,3,5248
4970,4,5249
4972,3,5250
4972,4,5251
4973,3,5252
4973,5,5253
4974,3,5254
4974,4,5255
4977,4,5256
4977,5,5257
5001,2,5258
5001,3,5259
5008,3,5260
5008,4,5261
5012,3,5262
5012,4,5263
5015,3,5264
5015,4,5265
5024,4,5266
5026,4,5267
5026,5,5268
5031,3,5269
5031,4,5270
5034,2,5271
5040,3,5272
5047,2,5273
5047,3,5274
5048,4,5275
5048,5,5276
5056,2,5277
5060,3,5278
5060,4,5279
5062,3,5280
5062,4,5281
5077,4,5282
5080,3,5283
5080,4,5284
5084,2,5285
5084,3,5286
5085,2,5287
5090,3,5288
5092,5,5289
5092,6,5290
5096,2,5291
5097,4,5292
5099,3,5293
5100,3,5294
5100,4,5295
5102,4,5296
5107,3,5297
5117,2,5298
5118,3,5299
5119,3,5300
5120,3,5301
5120,5,5302
5122,3,5303
5122,4,5304
5126,3,5305
5128,3,5306
5128,4,5307
5129,3,5308
5129,4,5309
5131,2,5310
5140,6,5311
5140,7,5312
5143,4,5313
5146,4,5314
5147,4,5315
5154,2,5316
5154,3,5317
5155,4,5318
5157,2,5319
5160,4,5320
5169,3,5321
5170,3,5322
5176,4,5323
5176,5,5324
5177,3,5325
5183,3,5326
5183,5,5327
5186,2,5328
5188,2,5329
5188,3,5330
5190,2,5331
5191,3,5332
5193,5,5333
5194,10,5334
5194,11,5335
5196,2,5336
5196,3,5337
5199,4,5338
5204,2,5339
5207,5,5340
5209,3,5341
5210,2,5342
5211,2,5343
5211,3,5344
5212,4,5345
5221,2,5346
5221,3,5347
5227,4,5348
5232,2,5349
5232,3,5350
5233,4,5351
5233,5,5352
5238,2,5353
5239,4,5354
5241,2,5355
5241,3,5356
5244,4,5357
5249,4,5358
5249,5,5359
5256,2,5360
5263,3,5361
5263,4,5362
5273,2,5363
5277,3,5364
5277,5,5365
5283,2,5366
5283,3,5367
5290,2,5368
5290,3,5369
5294,3,5370
5294,4,5371
5304,2,5372
5306,2,5373
5311,4,5374
5317,2,5375
5320,2,5376
5320,3,5377
5323,4,5378
5323,5,5379
5328,4,5380
5329,2,5381
5329,3,5382
5332,2,5383
5349,3,5384
5349,4,5385
5351,3,5386
5351,4,5387
5352,4,5388
5355,4,5389
5356,4,5390
5356,5,5391
5360,8,5392
5360,9,5393
5362,3,5394
5362,4,5395
5369,5,5396
5369,7,5397
5373,3,5398
5376,2,5399
5380,3,5400
5380,4,5401
5384,3,5402
5386,6,5403
5386,7,5404
5387,3,5405
5388,2,5406
5390,2,5407
5394,3,5408
5394,4,5409
5395,3,5410
5395,5,5411
5398,3,5412
5406,3,5413
5409,3,5414
5411,3,5415
5411,4,5416
5417,3,5417
5417,5,5418
5423,3,5419
5423,4,5420
5428,3,5421
5428,4,5422
5432,4,5423
5436,3,5424
5438,3,5425
5440,5,5426
5441,5,5427
5447,2,5428
5458,4,5429
5459,3,5430
5466,3,5431
5467,3,5432
5467,4,5433
5468,3,5434
5472,2,5435
5472,3,5436
5474,3,5437
5478,3,5438
5483,4,5439
5484,3,5440
5490,4,5441
5491,4,5442
5492,2,5443
5498,3,5444
5498,4,5445
5506,3,5446
5506,4,5447
5515,4,5448
5518,2,5449
5522,2,5450
