ID_1997,SN_1997,weekly_avg_hrs_cat_3901_97,weekly_avg_hrs_cat_3902_97,weekly_avg_hrs_cat_3903_97,weekly_avg_hrs_cat_3904_97,weekly_avg_hrs_cat_3905_97,weekly_avg_hrs_cat_3906_97,weekly_avg_hrs_cat_3907_97,weekly_avg_hrs_cat_3908_97,weekly_avg_hrs_cat_3909_97,weekly_avg_hrs_cat_3910_97,weekly_avg_hrs_cat_3911_97,weekly_avg_hrs_cat_3912_97,weekly_avg_hrs_cat_3913_97,weekly_avg_hrs_cat_3914_97,weekly_avg_hrs_cat_3915_97,weekly_avg_hrs_cat_3916_97,weekly_avg_hrs_cat_3917_97,weekly_avg_hrs_cat_3918_97,weekly_avg_hrs_cat_3919_97,weekly_avg_hrs_cat_3920_97,weekly_avg_hrs_cat_3921_97,weekly_avg_hrs_cat_3923_97,weekly_avg_hrs_cat_3924_97,weekly_avg_hrs_cat_3925_97,weekly_avg_hrs_cat_3926_97,weekly_avg_hrs_cat_3927_97,weekly_avg_hrs_cat_3928_97,weekly_avg_hrs_cat_3929_97,weekly_avg_hrs_cat_3930_97,weekly_avg_hrs_cat_3931_97,weekly_avg_hrs_cat_3932_97,weekly_avg_hrs_cat_3933_97,weekly_avg_hrs_cat_3934_97,weekly_avg_hrs_cat_3935_97,weekly_avg_hrs_cat_3936_97,weekly_avg_hrs_cat_3937_97,weekly_avg_hrs_cat_3938_97,weekly_avg_hrs_cat_3939_97,parent_interactive_skill_hrs_wk_97
3717,5,0.0,0.0,0.0,0.0,0.0,0.0,5.583333333333333,2.5,106.58333333333333,0.0,3.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,44.083333333333336,0.0,0.3333333333333333,0.0
3728,2,0.0,0.5,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,114.75,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,31.416666666666668,8.0,0.0,0.0
3729,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.41666666666667,0.0,0.0,1.8333333333333333,39.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,11.083333333333334,19.25,0.0,0.0
3735,4,55.555,55.971666666666664,55.555,55.555,55.555,55.555,55.555,60.555,122.63833333333334,55.555,55.555,55.555,92.22166666666666,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,66.38833333333334,55.555,0.0
3735,5,55.555,56.555,55.555,55.555,55.555,55.555,55.555,60.555,122.47166666666666,55.555,55.555,55.555,91.38833333333334,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,66.805,55.555,0.0
3736,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.5,11.733333333333333,1.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.3333333333333335,0.0,0.0,3.75,0.0,12.6,22.833333333333332,0.0,0.0
3736,5,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,1.5,112.66666666666667,1.5,10.75,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0
3737,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,81.76666666666667,4.0,4.75,0.0,46.25,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,6.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.483333333333333,0.0,0.0
3737,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,81.76666666666667,0.0,2.25,0.0,46.25,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,6.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.483333333333333,0.0,0.0
3741,5,0.0,1.9166666666666667,3.5,0.9166666666666666,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,39.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.9166666666666665,1.25,0.0,0.0,0.0,0.0,15.833333333333334,7.25,0.8333333333333334,0.0
3742,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.58333333333333,0.0,1.0,0.0,38.666666666666664,0.0,5.666666666666667,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,8.333333333333334,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,13.083333333333334,0.0,0.0
3743,3,0.0,0.0,0.0,0.0,0.0,0.0,12.5,2.9166666666666665,109.75,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.916666666666666,9.166666666666666,0.0,0.0
3746,5,0.0,0.0,0.0,0.0,0.0,0.0,1.25,4.583333333333333,86.21666666666667,0.0,0.8333333333333334,0.0,35.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,2.066666666666667,0.0,0.0,0.0,0.0,16.0,7.883333333333334,0.8333333333333334,0.0
3746,6,0.0,0.0,0.0,0.0,0.0,0.0,1.25,4.583333333333333,87.25,0.0,0.8333333333333334,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,17.833333333333332,2.5,0.0,0.0
3747,3,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,3.6666666666666665,0.3333333333333333,108.58333333333333,0.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,20.316666666666666,25.066666666666666,1.25,0.0
3753,2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,80.75,0.0,10.5,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.5,14.75,0.0
3757,4,0.0,1.5,0.0,2.2666666666666666,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,38.75,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.316666666666666,17.0,0.0,0.0
3757,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,1.5,0.0,25.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.233333333333333,0.0,0.0,0.0,0.0,21.266666666666666,18.833333333333332,0.0,0.0
3762,4,0.0,4.75,0.0,0.0,0.0,0.0,2.2666666666666666,1.7333333333333334,96.5,5.0,0.5,0.0,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0
3762,5,0.0,4.25,0.0,0.0,0.0,0.0,2.6666666666666665,2.8333333333333335,96.33333333333333,0.0,0.5,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.1666666666666665,1.75,0.0,0.0,0.0,0.0,0.0,5.0,2.5,0.0,0.0
3763,3,0.0,0.0,0.0,1.0,0.0,0.0,6.166666666666667,3.8333333333333335,86.08333333333333,0.0,3.1666666666666665,0.0,42.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,21.166666666666668,0.0,0.0
3763,4,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,82.08333333333333,0.0,68.41666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.166666666666667,5.333333333333333,0.0,0.0
3764,7,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.5,0.5,88.16666666666667,0.0,2.0,0.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.733333333333333,13.166666666666666,0.0,0.0
3764,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.66666666666667,0.0,0.0,0.0,45.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2666666666666666,0.0,0.0,0.0,0.0,12.233333333333333,19.0,0.0,0.0
3770,4,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,89.83333333333333,0.0,3.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.75,0.0,0.0
3770,5,0.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,98.41666666666667,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.833333333333333,9.416666666666666,0.0,0.0
3771,3,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,2.0,74.41666666666667,0.0,7.583333333333333,0.0,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,30.166666666666668,0.8333333333333334,0.0,0.0
3773,3,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.6666666666666667,86.6,0.0,47.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,3.5,0.0,15.083333333333334,8.5,0.0,0.0
3774,4,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,62.583333333333336,0.0,54.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,30.0,14.5,0.0,0.0
3778,4,0.0,2.0,0.0,0.0,0.0,0.0,1.6,0.13333333333333333,78.26666666666667,0.0,0.0,10.0,34.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.5,2.3333333333333335,0.0
3780,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,1.1666666666666667,78.33333333333333,0.0,0.0,0.0,34.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,2.0,41.25,0.0,0.0
3780,5,0.0,1.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.0,83.16666666666667,0.0,0.0,0.0,34.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.866666666666666,0.0,0.0,0.0,0.0,7.5,0.0,2.1333333333333333,30.25,0.0,0.0
3786,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,88.16666666666667,0.0,0.0,5.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,4.583333333333333,0.0,0.0,0.0,0.0,23.916666666666668,13.916666666666666,0.0,0.0
3786,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.41666666666667,0.0,9.333333333333334,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583333333333333,0.0,0.0,0.0,0.0,32.833333333333336,29.916666666666668,0.0,0.0
3788,6,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,87.5,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,22.5,1.0,0.0
3794,3,0.0,0.0,0.0,4.333333333333333,0.0,0.0,6.5,17.166666666666668,89.06666666666666,0.0,10.683333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,5.833333333333333,0.0,18.333333333333332,10.166666666666666,0.0,0.0
3795,3,0.0,0.0,4.583333333333333,0.0,0.0,0.0,0.0,7.916666666666667,120.75,0.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,15.083333333333334,0.0,0.0
3797,3,0.0,4.983333333333333,0.0,0.0,0.0,0.0,6.083333333333333,17.583333333333332,102.43333333333334,0.0,2.1,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,22.9,7.5,0.0,0.0
3800,4,0.0,0.0,0.0,0.0,0.0,0.0,14.75,8.083333333333334,98.0,0.0,9.25,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,7.583333333333333,6.666666666666667,0.0
3806,2,0.0,5.583333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,83.58333333333333,0.0,17.166666666666668,0.0,38.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.833333333333334,8.333333333333334,0.0,0.0
3806,3,0.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,86.58333333333333,0.0,14.75,0.0,37.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.0,0.0,0.6666666666666666,16.75,0.0,0.0
3807,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.75,0.0,0.0
3807,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.45,0.0,7.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.05,2.0,0.3333333333333333,0.0
3813,4,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,110.58333333333333,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.233333333333334,25.433333333333334,0.0,0.0
3814,2,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,107.63833333333334,55.555,56.388333333333335,55.555,102.22166666666666,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,65.555,56.805,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,64.72166666666666,55.555,0.0
3814,3,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,110.555,55.555,59.305,55.555,102.22166666666666,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,57.221666666666664,55.555,55.555,68.47166666666666,55.555,0.0
3817,3,0.0,5.833333333333333,0.0,2.4166666666666665,0.0,0.0,3.3333333333333335,0.8333333333333334,77.95,0.0,1.6666666666666667,0.0,39.983333333333334,0.0,2.433333333333333,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,22.0,5.816666666666666,0.0,0.0
3817,4,0.0,3.5833333333333335,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,78.08333333333333,0.0,1.6666666666666667,0.0,34.666666666666664,0.0,2.433333333333333,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,20.166666666666668,20.0,0.0,0.0
3818,3,0.0,0.9333333333333333,0.0,0.06666666666666667,0.23333333333333334,0.0,3.1166666666666667,7.15,82.76666666666667,0.0,0.0,0.0,29.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,15.466666666666667,24.783333333333335,1.0,0.0
3818,4,0.0,4.033333333333333,0.0,0.1,0.0,0.0,3.1166666666666667,7.15,81.4,0.0,0.0,0.0,41.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,16.95,0.0,0.0
3822,2,0.0,0.5,0.0,0.0,0.0,0.0,1.5,0.5,64.08333333333333,0.0,0.0,0.0,51.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,15.0,25.0,0.0
3822,3,0.0,0.5,0.0,0.0,0.0,0.0,1.5,0.5,66.83333333333333,0.0,1.6666666666666667,0.0,47.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,32.916666666666664,0.0
3823,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.5,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18.25,0.0,0.0
3823,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.833333333333334,103.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.5,3.5,0.0
3833,3,0.0,1.1,0.0,0.16666666666666666,0.0,0.0,1.8333333333333333,1.5833333333333333,95.3,0.0,2.5833333333333335,0.0,20.416666666666668,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.3333333333333333,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.683333333333334,18.25,0.0,0.0
3833,4,0.0,1.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,107.15,0.0,8.516666666666667,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.766666666666667,31.233333333333334,0.0,0.0
3836,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,84.16666666666667,0.0,5.0,0.0,53.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,4.5,6.0,0.0,0.0
3836,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,84.16666666666667,0.0,24.166666666666668,0.0,31.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,7.0,6.0,0.0,0.0
3843,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.16666666666667,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,53.083333333333336,0.0,0.0,0.0
3845,3,0.0,0.0,0.0,0.0,0.0,0.0,3.75,9.583333333333334,102.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.533333333333333,0.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,28.766666666666666,0.6666666666666666,0.0
3851,4,0.0,1.75,0.0,0.0,0.0,0.0,0.0,9.416666666666666,75.58333333333333,0.0,0.0,5.666666666666667,37.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.833333333333333,26.25,1.25,0.0
3852,3,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,15.0,3.75,85.85,0.25,5.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.1333333333333333,0.0,0.5,0.0,0.0,20.333333333333332,32.93333333333333,0.0,0.0
3853,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.25,0.0,0.0,0.0,47.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.833333333333332,0.0,0.0
3854,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.08333333333333,0.0,7.75,0.0,40.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,12.233333333333333,10.766666666666667,0.5,0.0
3858,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.5,72.63333333333334,0.0,8.166666666666666,0.0,49.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.966666666666667,19.9,0.0,0.0
3861,4,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,80.16666666666667,0.0,0.0,13.25,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,11.5,16.0,0.0,0.0
3861,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,89.91666666666667,0.0,0.0,3.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.25,26.5,0.0,0.0
3867,6,0.0,1.8333333333333333,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,85.75,0.0,0.0,2.1666666666666665,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.2,16.333333333333332,0.0,0.0
3868,5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,86.16666666666667,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.833333333333334,15.0,0.0
3868,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.76666666666667,0.0,1.0,0.0,27.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.083333333333334,13.233333333333333,9.75,0.0
3869,3,0.0,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,88.41666666666667,0.0,0.0,0.0,38.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,11.75,25.666666666666668,0.0,0.0
3869,4,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,86.08333333333333,0.0,3.3333333333333335,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31.5,0.0,0.0
3871,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.75,0.0,10.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,48.416666666666664,3.3333333333333335,0.0,0.0
