ID_2001,SN_2001,weekly_avg_hrs_cat_3901,weekly_avg_hrs_cat_3902,weekly_avg_hrs_cat_3903,weekly_avg_hrs_cat_3904,weekly_avg_hrs_cat_3905,weekly_avg_hrs_cat_3906,weekly_avg_hrs_cat_3907,weekly_avg_hrs_cat_3908,weekly_avg_hrs_cat_3909,weekly_avg_hrs_cat_3910,weekly_avg_hrs_cat_3911,weekly_avg_hrs_cat_3912,weekly_avg_hrs_cat_3913,weekly_avg_hrs_cat_3914,weekly_avg_hrs_cat_3915,weekly_avg_hrs_cat_3916,weekly_avg_hrs_cat_3917,weekly_avg_hrs_cat_3918,weekly_avg_hrs_cat_3919,weekly_avg_hrs_cat_3920,weekly_avg_hrs_cat_3921,weekly_avg_hrs_cat_3922,weekly_avg_hrs_cat_3923,weekly_avg_hrs_cat_3924,weekly_avg_hrs_cat_3925,weekly_avg_hrs_cat_3926,weekly_avg_hrs_cat_3927,weekly_avg_hrs_cat_3928,weekly_avg_hrs_cat_3929,weekly_avg_hrs_cat_3930,weekly_avg_hrs_cat_3931,weekly_avg_hrs_cat_3932,weekly_avg_hrs_cat_3933,weekly_avg_hrs_cat_3934,weekly_avg_hrs_cat_3935,weekly_avg_hrs_cat_3936,weekly_avg_hrs_cat_3937,weekly_avg_hrs_cat_3938,weekly_avg_hrs_cat_3939,parent_interactive_skill_hrs_wk
4361,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.91666666666667,0.0,0.0,0.0,37.083333333333336,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,27.416666666666668,0.0,0.0
4361,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,38.75,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.25,0.0,0.0
4362,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.91666666666667,0.0,2.0833333333333335,0.0,41.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,27.916666666666668,0.0,2.5
4362,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.41666666666667,0.0,1.6666666666666667,0.0,42.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,4.833333333333333,27.75,0.0,1.9666666666666666
4370,3,0.0,0.0,0.0,7.566666666666666,0.0,0.0,0.0,0.0,101.68333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,19.5,0.0,0.0
4378,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,1.5,0.0,1.25,0.0,1.0,0.0,8.5,16.0,1.25,0.0
4378,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91.25,0.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.25,16.0,0.0,7.5
4385,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,34.5,0.0,0.0
4385,7,15.333333333333334,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.23333333333333334,78.5,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.916666666666664,0.0,0.0,0.0,0.0,1.0,0.0,4.583333333333333,0.0,0.0,0.0,15.416666666666666,3.816666666666667,0.0,0.0
4394,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.25,0.0,0.5,2.0,63.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.083333333333332,0.0,11.5
4395,3,0.0,2.5833333333333335,0.0,0.0,1.1666666666666667,0.0,5.333333333333333,0.6666666666666666,88.66666666666667,0.0,0.0,9.0,46.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.833333333333334,0.0,0.0
4401,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,120.83333333333333,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.166666666666664,0.0,0.0
4401,4,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,122.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.833333333333334,33.5,0.0,0.0
4407,3,0.0,2.0,0.0,0.0,0.0,0.0,0.8333333333333334,2.5,90.35,0.0,0.0,0.0,37.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.233333333333333,0.0,6.666666666666667,0.0,2.1666666666666665,2.5,0.0,0.0,0.0,0.0,0.0,2.0,14.833333333333334,0.0,0.0
4409,5,0.0,5.0,2.0,0.0,0.0,0.0,2.5,1.5,96.41666666666667,0.0,1.6666666666666667,0.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,6.916666666666667,19.25,2.5,0.0
4410,4,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,78.91666666666667,0.0,0.0,4.0,47.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
4410,7,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,2.8333333333333335,81.41666666666667,0.0,2.6666666666666665,0.0,27.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,0.0,0.0,0.0,1.0,0.0,10.583333333333334,35.333333333333336,0.0,0.0
4416,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,1.0,15.75,34.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.833333333333333,0.0,0.0
4417,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,69.75,0.0,0.0,0.5,45.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,43.583333333333336,0.0,0.0
4417,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,84.66666666666667,0.0,0.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,11.5,0.0,0.5
4433,3,0.0,1.4333333333333333,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,73.9,0.3333333333333333,0.0,6.25,37.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,5.833333333333333,22.333333333333332,0.0,0.0
4439,4,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,73.38333333333334,0.0,0.0,0.0,45.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,28.2,0.0,1.5
4440,4,0.0,2.5,0.0,0.0,0.0,0.0,7.916666666666667,1.8333333333333333,84.0,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.416666666666668,0.0,0.0
4441,2,0.0,0.0,0.0,0.0,2.0,0.0,7.5,1.0,91.5,0.0,0.0,0.0,48.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,13.166666666666666,0.0,0.0
4442,4,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,83.5,0.0,0.0,0.0,45.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,21.5,0.0,0.0
4446,3,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,1.0,61.916666666666664,0.0,0.0,0.0,45.833333333333336,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,5.5,0.0,0.0,0.0,9.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.333333333333336,0.0,0.0
4446,5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,73.5,0.0,0.0,0.0,47.5,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,0.0,0.0
4450,3,8.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,101.08333333333333,0.0,0.5,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.25,0.0,0.0,0.0,0.0,1.6666666666666667,35.166666666666664,5.0,0.0
4452,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.91666666666667,0.0,0.0,32.0,37.5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.166666666666667,21.083333333333332,0.0,0.0
4452,4,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,76.08333333333333,0.0,0.0,10.666666666666666,43.5,0.0,3.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,20.333333333333332,0.0,15.0
4453,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.08333333333333,0.0,2.0,0.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,5.5,0.0,0.0
4454,3,0.0,0.0,0.0,0.0,0.0,0.0,15.416666666666666,5.5,71.5,0.0,0.0,15.0,41.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,0.0,0.0
4456,3,0.0,4.25,0.0,5.333333333333333,0.0,0.0,5.833333333333333,1.6666666666666667,106.41666666666667,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,30.333333333333332,0.0,0.0
4456,4,0.0,2.6666666666666665,0.0,5.166666666666667,0.0,0.0,0.0,0.0,102.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,7.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,17.25,0.0,0.0
4457,3,0.0,1.0,0.0,0.0,0.0,0.0,6.0,4.5,77.33333333333333,0.4166666666666667,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166666666666667,28.583333333333332,4.166666666666667,0.8333333333333334
4461,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.58333333333333,0.0,0.0,0.0,45.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
4463,2,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.25,0.8333333333333334,85.33333333333333,0.0,5.0,4.0,36.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.666666666666664,0.0,0.0
4464,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,0.0,0.0,0.6666666666666666,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.166666666666664,0.0,0.0
4480,3,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,80.33333333333333,0.0,0.0,2.0,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,5.0,0.0,0.0
4480,5,0.0,1.25,0.0,0.0,0.0,0.0,4.5,1.0,77.58333333333333,0.0,1.0,0.0,36.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.25,0.5,0.0,0.0,0.0,0.0,0.0,6.0,4.25,0.0,0.0
4482,3,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,84.5,0.0,0.0,0.0,43.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,12.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,3.75,9.5,0.0,0.0
4482,4,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,86.58333333333333,0.0,0.16666666666666666,0.0,52.5,0.0,6.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,9.583333333333334,0.0,0.0
4490,3,0.0,4.75,0.0,0.0,2.0,0.0,0.0,0.0,84.75,0.0,0.0,0.0,34.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.75,12.916666666666666,14.416666666666666,0.0,0.0
4490,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,88.23333333333333,0.0,0.0,0.0,29.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.833333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.25,1.6666666666666667,13.516666666666667,16.833333333333332,0.0,0.5
4494,3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.666666666666666,69.91666666666667,3.0,0.0,0.0,41.833333333333336,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.583333333333336,0.0,0.0
4495,4,0.0,0.0,0.0,0.0,0.0,0.0,16.25,6.25,59.083333333333336,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.16666666666667,8.75,0.0
4495,5,0.0,6.0,0.0,0.0,0.0,0.0,7.083333333333333,0.4166666666666667,81.41666666666667,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,13.083333333333334,0.0,0.0
4496,3,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,107.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.666666666666668,33.5,0.0,0.0
4498,2,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,105.555,55.555,55.555,55.555,77.63833333333334,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,71.805,55.555,55.555,55.555,55.555,55.555,55.555,55.555,87.22166666666666,55.555,0.0
4498,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.25,0.0,0.0,0.0,17.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,5.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,55.833333333333336,0.0,0.0
4502,3,0.0,9.666666666666666,0.0,0.0,0.0,0.0,5.0,2.1666666666666665,78.33333333333333,0.0,0.0,0.0,47.083333333333336,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0
4503,5,0.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,91.08333333333333,0.0,2.933333333333333,0.0,44.0,0.0,8.916666666666666,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,1.25,0.0
4505,3,0.0,0.5,0.0,0.0,0.0,21.666666666666668,0.0,0.0,72.25,0.0,0.0,8.166666666666666,48.78333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,10.3,0.0,5.0
4505,4,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,1.3333333333333333,1.2333333333333334,76.8,0.0,0.0,4.916666666666667,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.033333333333333,17.433333333333334,0.0,0.0
4511,4,0.0,1.0,0.0,0.0,0.0,0.0,2.5,2.0,87.83333333333333,0.0,1.25,0.0,42.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,23.083333333333332,0.0,1.6666666666666667
4511,5,0.0,1.0,0.0,0.0,1.0,0.0,2.5,2.1666666666666665,89.5,0.0,2.5833333333333335,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,3.4166666666666665,17.416666666666668,0.0,0.5
4513,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58333333333333,0.0,1.6666666666666667,0.0,39.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,2.0,0.0,12.75,16.416666666666668,0.0,6.5
4518,2,7.5,7.0,0.0,1.0,1.25,2.5,0.0,2.5,83.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,27.333333333333332,0.0,0.0
4523,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,79.08333333333333,0.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,40.416666666666664,7.083333333333333,0.0
4523,5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.6666666666666667,88.91666666666667,0.0,0.0,0.0,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.333333333333334,21.5,0.0,0.0
4536,5,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,3.4166666666666665,55.166666666666664,0.0,1.3333333333333333,3.0833333333333335,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,12.833333333333334,3.1666666666666665,0.0
4536,6,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,51.5,0.0,0.0,0.0,34.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.583333333333334,65.75,0.0,0.0
4537,3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,82.91666666666667,0.0,0.0,3.25,41.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,13.75,23.666666666666668,0.0,0.0
4537,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,84.5,0.0,0.0,5.75,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,20.0,11.25,0.0,5.5
4540,3,47.916666666666664,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.5,62.833333333333336,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.083333333333334,0.0,0.0
4545,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,0.0,0.8333333333333334,1.0,41.666666666666664,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.75,0.0,1.0,0.0,0.0,0.0,7.0,8.25,0.0,0.0,0.0,0.0,0.0,5.0,2.5,0.0,1.0
4546,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,0.0,0.0,1.0,42.5,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,2.0,10.25,10.083333333333334,2.5,1.0
4557,3,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,120.555,55.555,55.555,55.555,89.72166666666666,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,55.555,75.22166666666666,55.555,55.555,55.555,55.555,55.555,55.555,56.721666666666664,55.555,55.555,0.0
4557,5,0.0,0.0,0.0,0.0,0.0,0.0,2.2333333333333334,0.7666666666666667,78.0,0.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.083333333333334,0.0,4.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,9.5,9.0,0.0
4562,2,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,82.33333333333333,0.0,4.25,0.0,46.833333333333336,0.0,0.0,0.0,0.0,7.916666666666667,0.0,0.0,0.0,0.0,0.0,2.75,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0
4563,2,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,93.08333333333333,0.0,0.0,0.0,38.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,3.0,2.5,1.5,0.0,0.0,0.0,0.0,15.333333333333334,10.166666666666666,0.0,0.0
4563,3,0.0,2.8333333333333335,3.0,0.0,0.0,0.0,0.0,0.0,83.25,0.0,0.0,0.0,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,6.5,0.5,0.0,0.0,0.0,0.0,0.0,8.0,12.666666666666666,0.0,2.0
4567,3,0.0,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.6666666666666666,1.0,42.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,17.083333333333332,2.9166666666666665,4.1
