DEMREL02,DEMID01,DEMSN01,RELPCG02,RELOCG02,SIBIND02,CH02PRWT,PCGRES02,OCGRES02,ASMRES02,CHRES02,TDRES02,CCDRES02,EMSRES02,IWER02,SBLNUM03,SBLNUM01,BIOPR03,BIOPR01,BIOGPR03,BIOGPR01,PCGEMS02
6,2572,5,1,4,1,67.038002,1,1,1,1,1,1,0,2014,3,3,1,1,2,2,0
6,2574,2,1,0,1,1.712,1,0,5,5,5,5,0,2107,1,1,2,2,2,2,5
6,2574,3,1,0,1,1.697,1,0,5,5,5,5,0,2107,1,1,2,2,2,2,5
6,2576,3,1,4,5,33.622002,1,1,5,0,1,5,1,2092,1,1,1,1,2,2,1
6,2577,2,4,7,5,26.500999,1,5,1,1,1,0,0,2046,0,0,3,3,0,0,0
6,2579,3,1,4,5,8.9910002,1,1,1,5,1,1,1,2042,1,1,1,1,2,2,1
6,2581,2,1,0,5,10.985,1,0,1,1,1,5,0,2010,96,96,2,2,0,2,0
6,2585,3,1,4,1,19.421,1,1,1,1,1,5,0,2061,1,1,1,1,2,2,0
6,2585,4,1,4,1,18.881001,1,1,1,1,1,5,0,2061,1,1,1,1,2,2,0
6,2587,3,1,4,1,29.066999,1,5,5,5,5,5,0,2023,1,1,1,1,2,2,5
6,2587,4,1,4,1,28.809999,1,5,5,5,5,5,0,2023,1,1,1,1,2,2,5
6,2590,4,1,4,1,15.253,1,1,5,5,5,1,0,2099,9,1,1,1,2,2,0
6,2590,5,3,6,1,19.934,1,1,1,1,1,1,0,2099,0,0,4,4,0,0,0
6,2599,3,1,0,1,40.173,1,0,1,1,1,1,0,2018,1,1,2,2,2,1,0
6,2599,4,1,0,1,37.638,1,0,1,1,1,1,0,2018,1,1,2,2,2,1,0
6,2601,4,1,5,1,38.847,1,5,1,5,5,1,0,2104,2,2,2,2,2,2,0
6,2601,5,1,5,1,38.153999,1,5,1,1,5,1,0,2104,2,2,2,2,2,2,0
6,2607,3,1,4,1,21.721001,1,1,1,1,1,0,0,2054,1,1,1,1,0,0,0
6,2607,4,1,4,1,21.773001,1,1,1,1,1,0,0,2054,1,1,1,1,0,0,0
6,2609,3,1,4,1,30.848,1,1,1,1,1,1,0,2029,2,2,1,1,0,0,0
6,2609,4,1,4,1,29.806999,1,1,1,1,1,5,5,2029,2,2,1,1,0,0,1
6,2610,3,1,4,1,28.830999,1,1,1,1,1,1,5,2029,1,1,1,1,0,0,1
6,2610,4,1,4,1,27.941999,1,1,1,1,1,1,5,2029,1,1,1,1,0,0,1
6,2612,4,1,0,1,67.038002,1,0,1,1,1,1,0,2029,6,6,2,2,0,0,0
6,2612,6,1,0,1,63.359001,1,0,1,1,1,1,5,2029,6,6,2,2,0,0,1
6,2614,5,1,5,1,31.066,1,5,1,1,1,1,5,2019,4,4,2,2,0,0,1
6,2614,6,1,5,1,30.614,1,5,1,1,1,1,5,2019,4,4,2,2,0,0,1
6,2620,3,1,4,5,18.245001,1,1,5,5,1,1,1,2029,2,2,1,1,0,0,1
6,2621,3,4,1,5,64.551003,1,1,1,1,1,1,0,2013,9,9,1,1,0,0,0
6,2623,2,7,12,5,3.6199999,1,1,1,1,1,1,0,2028,96,96,4,4,1,1,0
6,2627,3,1,19,5,1.033,1,1,1,1,1,5,0,2110,1,0,2,2,2,2,5
6,2630,4,1,4,5,25.554001,1,1,1,1,1,5,0,2108,96,1,1,1,2,2,0
6,2631,4,1,4,5,34.757,1,1,1,1,1,1,0,2001,96,1,1,1,2,2,0
6,2638,4,1,4,5,18.921,1,1,1,1,1,1,0,2035,1,1,1,1,2,2,0
6,2639,4,1,4,1,2.428,1,1,1,1,1,1,0,2009,2,2,1,1,0,0,0
6,2639,5,1,4,1,2.434,1,1,1,1,1,1,0,2009,2,2,1,1,0,0,0
6,2640,2,7,0,5,6.9200001,1,0,1,1,1,1,5,2051,1,1,4,2,1,2,1
6,2644,3,7,8,5,4.9099998,1,1,1,1,1,1,1,2075,96,1,4,2,1,2,1
6,2645,5,1,4,5,17.940001,1,1,1,1,1,1,0,2025,2,2,1,1,1,1,0
6,2654,2,1,0,5,3.1300001,1,0,1,0,1,1,1,2076,96,96,2,2,2,2,1
6,2674,3,1,6,5,26.604,1,1,1,1,1,1,1,2073,1,1,2,2,2,2,1
6,2678,3,1,5,1,44.722,1,1,1,1,1,0,0,2070,2,2,2,2,2,2,0
6,2678,4,1,5,1,43.287998,1,1,1,1,1,5,0,2070,2,2,2,2,2,2,0
6,2679,3,1,4,1,23.339001,1,1,1,5,1,1,1,2042,2,2,1,1,2,2,1
6,2679,4,1,4,1,23.339001,1,1,1,0,1,1,1,2042,2,2,1,1,2,2,1
6,2680,3,1,4,5,15.288,1,1,1,1,1,1,0,2088,0,0,1,1,1,1,0
6,2686,2,7,0,1,27.240999,1,0,1,1,5,1,0,2106,1,1,0,0,1,1,0
6,2686,3,7,0,1,27.462999,1,0,1,1,5,1,1,2106,1,1,0,0,1,1,1
6,2696,3,1,4,5,18.673,1,1,1,0,1,1,1,2057,0,0,1,1,2,2,1
6,2697,3,1,4,1,17.127001,1,1,1,1,1,1,0,2057,1,1,1,1,2,2,0
6,2697,4,1,4,1,16.782,1,1,1,5,1,1,5,2057,1,1,1,1,2,2,1
6,2703,3,1,4,1,29.243,1,1,1,1,1,5,0,2069,1,1,1,1,0,0,0
6,2703,4,1,4,1,28.555,1,1,1,1,1,1,1,2069,1,1,1,1,0,0,1
6,2709,3,3,6,1,40.379002,1,5,1,1,1,0,0,2031,0,0,4,4,0,0,0
6,2709,4,3,6,1,40.245998,1,5,1,1,1,0,0,2031,0,0,4,4,0,0,0
6,2715,3,1,4,5,10.787,1,1,5,5,1,5,1,2104,0,0,0,1,0,2,1
6,2716,4,1,4,5,3.362,1,1,1,1,1,1,0,2054,9,1,1,1,0,0,0
6,2718,2,1,0,5,3.4460001,1,0,1,1,1,0,0,2026,0,0,2,2,2,2,0
6,2722,3,1,4,5,18.315001,1,1,1,1,1,0,1,2088,0,0,1,1,2,2,1
6,2724,4,1,4,5,20.551001,1,1,5,5,1,5,0,2092,9,1,1,1,2,2,0
6,2728,4,1,0,1,24.712,1,0,5,5,5,5,0,2075,2,2,2,2,2,2,5
6,2728,5,1,0,1,23.988001,1,0,5,5,5,5,0,2075,2,2,2,2,2,2,5
6,2734,3,1,4,1,27.815001,1,1,1,1,1,1,0,2116,10,1,6,1,4,2,0
6,2744,2,4,2,1,5.9990001,1,1,1,1,1,1,0,2026,3,2,2,2,0,0,0
6,2744,3,1,0,1,5.7189999,1,0,1,1,1,1,0,2026,3,2,2,2,0,0,0
6,2745,3,4,0,5,5.4310002,1,0,1,1,1,1,0,2073,1,1,3,3,0,0,0
6,2754,3,1,4,1,18.971001,1,1,1,1,1,1,0,2002,1,1,1,1,2,2,0
6,2754,4,1,4,1,18.878,1,1,1,1,5,0,0,2002,1,1,1,1,2,2,0
6,2757,5,1,4,5,22.844,1,1,1,1,1,1,0,2095,96,2,1,1,0,0,0
6,2758,3,1,4,5,19.120001,1,1,1,1,1,1,1,2004,1,1,1,1,2,2,1
6,2766,5,1,4,5,38.681,1,1,1,1,1,1,0,2092,9,2,1,1,2,2,0
6,2769,3,1,4,5,20.898001,1,1,1,1,1,1,0,2030,96,96,1,1,1,0,0
6,2772,3,1,4,1,18.014999,1,1,1,1,1,1,1,2014,2,1,1,1,2,2,1
6,2772,4,1,4,1,17.723,1,1,1,5,1,1,1,2014,2,1,1,1,2,2,1
6,2779,3,7,8,5,3.5309999,1,1,1,1,1,0,0,2115,0,0,4,4,1,1,0
6,2780,3,1,4,5,23.045,1,1,1,1,1,1,0,2042,0,0,1,1,2,2,0
6,2782,3,1,4,5,19.323999,1,1,1,1,1,1,1,2054,0,0,1,1,2,2,1
6,2787,3,1,4,5,18.212,1,1,1,1,1,1,5,2034,96,9,1,1,2,2,1
6,2789,3,4,1,1,7.8299999,1,1,1,1,1,1,5,2053,2,2,1,1,0,0,1
6,2789,5,4,1,1,5.375,1,1,1,5,1,1,5,2053,2,2,1,1,0,0,1
6,2790,2,1,0,1,2.4089999,1,0,1,1,1,1,0,2051,1,1,2,2,0,0,0
6,2790,3,1,0,1,2.3540001,1,0,1,1,1,1,0,2051,1,1,2,2,0,0,0
6,2791,3,1,0,1,2.27,1,0,1,1,1,1,0,2073,1,2,2,2,2,2,0
6,2791,4,1,0,1,2.276,1,0,1,1,1,1,5,2073,1,2,2,2,2,2,1
6,2793,5,4,1,5,5.204,1,1,1,0,1,1,1,2040,3,2,1,1,0,0,1
6,2794,3,1,4,1,18.806999,1,1,1,1,1,1,5,2019,1,1,1,1,0,0,1
6,2794,4,1,4,1,18.76,1,1,1,0,1,1,1,2019,1,1,1,1,0,0,1
6,2795,3,1,4,1,2.7090001,1,1,1,1,1,1,0,2020,2,2,1,1,0,0,0
6,2795,4,1,4,1,2.7119999,1,1,1,1,1,1,1,2020,2,2,1,1,0,0,1
6,2796,3,1,4,1,51.957001,1,1,1,1,1,1,0,2083,4,4,1,1,0,0,0
6,2796,7,1,4,1,47.923,1,1,1,0,1,1,5,2083,4,4,1,1,0,0,1
6,2801,3,1,5,5,10.247,1,1,1,1,1,1,0,2014,96,96,2,2,2,2,0
6,2802,3,1,4,1,9.1409998,1,1,1,1,1,1,1,2104,2,2,1,1,2,2,1
6,2802,4,1,4,1,9.1409998,1,1,1,1,1,1,1,2104,2,2,1,1,2,2,1
6,2804,3,7,0,1,12.432,1,0,5,1,1,1,0,2101,5,4,2,0,1,1,0
6,2804,4,7,0,1,15.373,1,0,1,1,1,1,0,2101,5,4,2,0,1,1,0
6,2809,3,3,6,5,9.7379999,1,1,1,1,1,1,0,2002,0,0,4,4,0,0,0
6,2811,3,1,4,1,33.838001,1,1,1,1,1,1,0,2097,1,1,1,1,2,2,0
6,2811,4,1,4,1,32.789001,1,1,1,1,1,1,0,2097,1,1,1,1,2,2,0
6,2812,3,1,4,5,57.577999,1,1,1,1,1,0,0,2111,9,9,1,1,0,0,0
6,2813,3,1,4,1,18.518,1,1,1,1,1,1,0,2004,1,1,1,1,2,2,0
6,2813,4,1,4,1,18.261,1,1,1,1,1,1,0,2004,1,1,1,1,2,2,0
6,2814,4,1,4,5,25.381001,1,1,1,1,1,1,0,2035,1,1,1,1,2,2,0
6,2815,3,1,4,1,18.205,1,5,1,1,1,1,0,2019,2,1,1,1,0,0,0
6,2815,4,1,4,1,18.472,1,5,1,1,1,1,0,2019,2,1,1,1,0,0,0
6,2819,3,1,4,1,25.048,1,1,1,1,1,1,0,2044,1,1,1,1,2,2,0
6,2819,4,1,4,1,24.874001,1,1,1,1,1,1,0,2044,1,1,1,1,2,2,0
6,2820,2,1,0,1,17.532,1,0,1,1,1,1,0,2088,1,1,2,2,2,2,0
6,2820,3,1,0,1,17.292,1,0,1,1,1,1,0,2088,1,1,2,2,2,2,0
6,2823,2,1,0,5,26.056999,1,0,1,1,5,1,0,2038,0,0,2,2,0,0,0
6,2826,4,7,0,5,12.713,1,0,1,1,1,0,0,2054,2,2,4,4,1,1,0
6,2827,3,1,0,5,23.113001,1,0,1,1,1,1,0,2076,1,0,2,2,2,1,0
6,2830,3,1,4,5,7.6409998,1,1,1,1,1,1,1,2104,1,1,1,1,2,2,1
6,2832,2,1,7,5,3.382,1,1,1,1,1,1,1,2057,0,0,2,2,1,0,1
6,2833,3,1,0,5,8.3290005,1,0,1,1,1,1,0,2076,1,1,2,2,0,0,0
6,2837,3,1,4,1,23.759001,1,5,1,1,1,0,0,2111,1,1,1,1,0,0,0
6,2837,4,1,4,1,22.941,1,5,1,1,1,0,0,2111,1,1,1,1,0,0,5
6,2839,3,1,4,1,12.085,1,1,1,1,1,1,1,2034,2,2,1,1,2,2,1
6,2839,4,1,4,1,11.706,1,1,1,1,1,1,1,2034,2,2,1,1,2,2,1
6,2844,3,1,4,5,3.4630001,1,1,1,1,1,1,1,2026,1,1,1,1,0,0,1
6,2845,4,1,4,1,2.0610001,1,1,1,1,1,1,0,2026,2,2,1,1,0,0,0
6,2845,5,1,4,1,2.0109999,1,1,1,1,1,1,1,2026,2,2,1,1,0,0,1
6,2846,2,1,7,5,2.5009999,1,1,5,1,5,1,1,2040,1,1,2,2,2,2,1
6,2847,3,1,4,1,19.666,1,1,1,1,1,1,0,2083,4,4,1,1,0,0,0
6,2847,4,1,4,1,19.375,1,1,1,1,1,1,1,2083,4,4,1,1,0,0,1
6,2849,3,1,8,1,47.233002,1,1,1,1,1,0,0,2083,2,2,1,1,0,0,0
6,2849,5,1,8,1,44.257,1,1,1,5,1,1,1,2083,2,2,1,1,0,0,1
6,2850,3,1,4,1,19.784,1,1,1,1,1,1,0,2083,1,2,1,1,0,0,0
6,2850,4,1,4,1,19.209999,1,1,1,1,1,1,0,2083,1,2,1,1,0,0,0
6,2851,3,1,4,5,2.891,1,1,1,1,1,1,0,2054,0,0,1,1,2,2,0
6,2854,3,1,0,5,1.033,1,0,1,1,1,1,5,2091,1,1,2,2,2,2,1
6,2855,3,4,1,1,28.139,1,1,1,1,1,1,0,2041,1,1,1,1,2,2,0
6,2855,4,4,1,1,27.613001,1,5,5,5,5,1,0,2041,1,1,1,1,2,2,0
6,2860,4,1,4,1,50.862999,1,1,1,1,1,1,1,2070,3,3,1,1,2,2,1
6,2860,5,1,4,1,50.342999,1,1,1,0,1,1,5,2070,3,3,1,1,2,2,1
6,2861,4,1,4,1,21.355,1,1,1,1,1,0,0,2108,1,1,1,1,2,2,0
6,2862,3,1,4,5,30.438,1,1,1,1,1,1,0,2018,0,0,1,1,0,0,0
6,2863,3,1,4,5,10.496,1,1,1,1,1,1,0,2102,96,96,1,1,0,0,0
6,2864,3,1,5,5,21.542,1,1,1,1,1,0,0,2045,0,0,2,2,0,0,0
6,2866,3,1,4,1,33.999001,1,1,1,1,1,1,0,2089,2,2,1,1,0,0,0
6,2866,5,1,4,1,32.646999,1,1,1,1,1,1,1,2089,2,2,1,1,0,0,1
6,2869,4,1,4,5,9.849,1,1,1,0,1,1,1,2096,1,1,1,1,2,2,1
6,2870,2,1,0,1,7.5900002,1,0,1,1,1,1,5,2031,2,2,2,2,2,2,1
6,2870,3,1,0,1,7.6110001,1,0,1,1,1,1,1,2031,2,2,2,2,2,2,1
6,2875,3,1,5,1,67.038002,1,1,5,5,1,0,0,2096,96,2,4,2,0,2,5
6,2875,4,1,5,1,67.038002,1,1,5,5,5,5,0,2096,96,2,2,2,0,2,0
6,2877,2,1,0,5,5.25,1,0,1,1,1,1,0,2060,1,1,2,2,0,0,0
6,2878,3,1,4,5,2.809,1,5,1,1,5,1,0,2060,96,1,1,1,2,2,0
6,2882,3,1,0,5,5.0819998,1,0,1,1,1,1,1,2023,1,1,2,1,2,2,1
6,2886,2,1,11,1,3.8380001,1,5,1,1,5,1,5,2075,2,2,2,2,0,0,1
6,2886,3,1,11,1,3.799,1,5,1,5,5,1,5,2075,2,2,2,2,0,0,1
6,2888,3,1,4,1,18.618,1,1,1,1,1,1,0,2005,1,1,1,1,2,2,0
6,2888,4,1,4,1,18.424,1,1,1,1,1,1,1,2005,1,1,1,1,2,2,1
6,2889,4,1,4,5,24.131001,1,1,1,1,1,0,0,2063,2,2,1,1,2,2,0
6,2893,4,1,0,5,3.0739999,1,0,1,1,1,1,0,2076,96,1,2,2,0,0,0
6,2898,2,4,9,5,24.25,1,1,1,1,1,1,0,2034,96,96,3,3,2,2,0
6,2900,3,1,4,5,1.712,1,1,1,1,1,1,0,2068,96,96,1,1,2,2,0
6,2901,3,1,4,5,4.5159998,1,1,1,0,1,1,5,2084,2,2,1,1,3,1,1
6,2904,4,1,4,5,18.396999,1,5,5,5,5,5,0,2032,9,1,1,1,0,0,5
6,2905,3,1,5,5,1.941,1,1,1,1,1,1,0,2026,1,9,2,2,2,2,0
6,2907,2,1,0,5,2.826,1,0,1,1,1,1,0,2073,96,96,2,2,0,0,0
6,2908,3,1,4,1,14.302,1,1,1,1,1,0,0,2050,4,4,1,1,0,0,0
6,2908,5,1,4,1,13.835,1,1,1,1,1,1,0,2050,4,4,1,1,0,0,0
6,2909,2,1,0,1,3.1229999,1,0,5,5,5,5,0,2073,2,2,2,2,2,2,5
6,2909,4,1,0,1,2.461,1,0,5,5,5,5,0,2073,2,2,2,2,2,2,5
6,2914,4,1,4,5,4.2639999,1,1,1,1,1,1,0,2026,1,2,1,1,0,0,0
6,2916,3,1,0,5,4.658,1,0,1,1,1,1,5,2026,1,1,2,2,0,0,1
6,2917,3,1,4,5,4.7950001,1,1,1,5,1,1,1,2008,0,1,0,1,0,2,1
6,2918,2,1,0,1,3.447,1,0,1,1,1,1,0,2073,1,1,2,2,2,2,0
6,2918,3,1,0,1,3.3889999,1,0,5,5,5,5,0,2073,1,1,2,2,2,2,5
6,2923,2,13,0,5,3.619,1,0,1,1,1,1,0,2094,1,1,2,2,0,0,0
6,2925,2,1,14,1,30.632,1,1,1,1,1,1,0,2028,2,2,2,2,2,2,0
6,2925,3,1,14,1,28.639999,1,1,1,5,1,1,1,2028,2,2,2,2,2,2,1
6,2926,3,1,0,5,8.3879995,1,0,1,1,1,1,0,2093,1,1,2,2,0,0,0
6,2931,2,1,7,1,6.4310002,1,1,1,1,1,1,1,2050,1,1,2,2,2,2,1
6,2931,3,1,7,1,6.3629999,1,1,1,0,1,1,5,2050,1,1,2,2,2,2,1
6,2939,3,1,4,5,55.991001,1,1,1,1,1,1,0,2035,9,9,1,1,2,2,0
6,2942,2,1,0,1,55.272999,1,0,5,5,1,5,0,2010,1,1,2,2,0,0,0
6,2942,3,1,0,1,53.674999,1,0,5,5,1,5,5,2010,1,1,2,2,0,0,1
6,2945,3,1,0,1,21.586,1,0,1,1,5,1,0,2028,2,3,2,2,2,2,0
6,2945,4,1,0,1,21.111,1,0,1,1,5,1,0,2028,2,3,2,2,2,2,0
6,2950,2,1,7,5,3.9089999,1,1,1,5,1,1,5,2055,1,1,2,2,1,1,1
6,2952,3,1,4,5,31.388,1,1,1,1,1,1,0,2018,0,0,1,1,0,0,0
6,2953,3,1,4,1,43.044998,1,1,1,1,1,0,0,2098,2,2,1,1,0,0,0
6,2953,4,1,4,1,42.591,1,1,1,1,1,0,0,2098,2,2,1,1,0,0,0
6,2955,3,1,19,5,5.7810001,1,1,1,1,1,1,0,2105,0,0,2,2,0,0,0
6,2956,3,1,5,5,10.069,1,1,1,1,1,1,1,2105,0,0,2,2,2,2,1
6,2959,3,1,4,5,17.691999,1,1,5,5,1,5,0,2016,1,1,1,1,2,2,5
6,2961,3,1,4,1,48.702999,1,1,1,1,1,1,0,2049,2,2,1,1,0,0,0
6,2961,4,1,4,1,46.666,1,1,1,0,1,1,5,2049,2,2,1,1,0,0,1
6,2964,3,1,7,5,8.8479996,1,1,1,5,1,1,1,2034,1,1,2,1,2,2,1
6,2965,3,1,0,1,4.0289998,1,0,1,1,1,1,0,2091,2,2,2,2,0,0,0
6,2965,4,1,0,1,3.7980001,1,0,1,1,1,1,0,2091,2,2,2,2,0,0,0
6,2968,4,1,4,1,44.813,1,1,1,1,1,1,1,2007,2,2,1,1,2,2,1
6,2968,5,1,4,1,44.584999,1,1,1,0,1,1,1,2007,2,2,1,1,2,2,1
6,2969,2,1,0,1,6.7389998,1,0,1,1,5,1,1,2087,2,2,2,2,0,0,1
6,2969,3,1,0,1,5.1539998,1,0,1,1,5,5,1,2087,2,2,2,2,0,0,1
6,2970,3,1,5,5,4.04,1,1,1,1,1,1,0,2046,1,1,2,2,0,0,0
6,2972,5,1,4,1,29.077,1,1,1,1,1,0,0,2032,3,3,1,1,2,2,0
6,2972,6,1,4,1,28.738001,1,1,1,1,1,0,0,2032,3,3,1,1,2,2,0
6,2979,3,1,0,5,2.684,1,0,1,1,1,1,0,2026,1,1,2,2,0,0,0
6,2980,3,1,13,5,3.7320001,1,5,1,1,1,1,0,2026,1,1,2,2,0,0,0
6,2981,2,1,7,1,3.612,1,5,5,5,5,1,0,2026,1,1,2,2,1,1,5
6,2981,3,1,7,1,3.596,1,5,5,5,5,5,0,2026,1,1,2,2,1,1,5
6,2982,2,1,0,1,2.9979999,1,0,1,1,1,1,0,2088,2,1,2,2,0,0,0
6,2982,3,1,0,1,2.9649999,1,0,1,1,1,1,1,2088,2,1,2,2,0,0,1
6,2992,3,1,4,1,25.704,1,5,1,1,1,1,0,2037,1,1,1,1,2,2,0
6,2992,4,1,4,1,25.129999,1,5,1,1,1,1,1,2037,1,1,1,1,2,2,1
6,2993,2,1,10,5,22.479,1,1,1,1,1,1,0,2108,96,9,2,2,2,2,0
6,3000,3,1,0,1,3.0869999,1,0,1,1,1,1,5,2114,2,2,2,2,0,0,1
6,3000,4,1,0,1,3.0869999,1,0,1,1,1,1,5,2114,2,2,2,2,0,0,1
6,3011,2,1,0,5,18.292,1,0,5,0,5,5,5,2012,9,1,2,2,0,0,1
6,3012,3,1,4,5,22.368,1,1,1,1,1,1,0,2098,0,0,1,1,2,2,0
6,3017,5,1,5,5,57.104,1,1,1,1,1,1,0,2013,2,2,2,2,2,2,0
6,3018,3,1,4,5,11.39,1,1,1,0,1,1,1,2096,1,0,1,1,2,2,1
6,3021,3,1,4,1,53.318001,1,1,1,1,1,0,0,2096,2,2,1,1,2,2,0
6,3021,4,1,4,1,53.410999,1,1,1,1,1,1,0,2096,2,2,1,1,2,2,0
6,3024,3,1,4,1,27.209,1,1,1,1,1,0,0,2032,1,1,1,1,2,2,0
6,3024,4,1,4,1,26.962,1,1,1,1,1,1,0,2032,1,1,1,1,2,2,0
6,3029,3,4,1,5,3.2909999,1,1,1,1,1,1,0,2073,0,0,1,1,0,0,0
6,3030,4,4,1,1,3.4820001,1,1,1,1,1,1,0,2073,2,2,1,1,0,0,0
6,3030,5,4,1,1,3.4330001,1,1,1,1,1,1,5,2073,2,2,1,1,0,0,1
6,3032,2,1,0,5,29.173,1,0,1,1,1,1,0,2038,96,96,2,2,2,2,0
6,3034,2,1,0,5,4.8070002,1,0,1,1,1,1,0,2046,0,0,2,2,0,0,0
6,3036,3,1,4,1,3.5439999,1,5,5,5,5,5,0,2064,1,1,1,1,0,0,5
6,3036,4,1,4,1,3.483,1,5,5,5,5,5,0,2064,1,1,1,1,0,0,5
6,3038,6,1,4,5,5.381,1,5,1,1,1,1,0,2041,2,3,1,1,2,2,0
6,3040,3,1,0,5,5.132,1,0,1,1,1,1,0,2039,96,1,2,2,2,2,0
6,3042,3,1,4,5,17.981001,1,1,1,1,1,1,0,2042,0,0,1,1,0,0,0
6,3046,4,1,4,5,31.024,1,1,1,1,1,1,0,2089,1,1,1,1,2,2,0
6,3049,2,1,0,5,9.3319998,1,0,1,1,5,1,0,2017,0,0,2,2,2,2,0
6,3051,2,1,0,5,5.9520001,1,0,1,1,1,0,0,2064,9,9,2,2,0,0,0
6,3052,3,7,0,1,18.299,1,0,1,1,1,1,5,2007,2,2,0,4,2,2,1
6,3052,5,7,0,1,18.157,1,0,1,5,1,1,1,2007,2,2,0,4,2,2,1
6,3056,4,1,7,1,6.7480001,1,1,1,1,1,1,0,2094,1,1,2,2,1,1,0
6,3059,5,4,0,1,3.8840001,1,0,1,1,1,1,0,2026,96,1,3,4,0,0,0
6,3059,6,11,0,1,3.757,1,0,1,1,1,1,0,2026,1,1,4,4,0,0,0
6,3060,2,1,0,1,1.951,1,0,1,1,1,1,0,2075,0,1,0,2,0,0,0
6,3060,3,1,0,1,1.929,1,0,1,1,1,1,1,2075,0,1,0,2,0,0,1
6,3061,3,1,4,1,21.301001,1,1,1,1,1,1,0,2105,1,1,1,1,2,2,0
6,3061,4,1,4,1,21.093,1,1,1,1,1,1,0,2105,1,1,1,1,2,2,0
6,3063,3,1,4,5,5.678,1,1,1,1,1,1,0,2075,9,9,1,1,2,2,0
6,3067,2,1,0,5,7.6880002,1,0,1,1,1,1,0,2054,9,1,2,2,0,0,0
6,3078,3,1,0,5,2.9760001,1,0,1,1,1,5,0,2038,9,1,2,2,2,2,0
6,3086,3,1,4,1,15.974,1,1,1,1,1,1,1,2046,1,1,1,1,2,2,1
6,3086,4,1,4,1,15.938,1,1,1,1,1,1,5,2046,1,1,1,1,2,2,1
6,3089,4,1,4,1,10.015,1,1,1,1,1,1,1,2028,2,2,1,1,2,2,1
6,3089,5,1,4,1,10.04,1,1,1,0,1,1,1,2028,2,2,1,1,2,2,1
6,3091,3,1,4,5,28.311001,1,1,1,5,1,1,5,2105,2,1,1,1,2,2,1
6,3092,3,1,4,1,29.129999,1,1,1,1,1,0,0,2044,1,1,1,1,2,2,0
6,3092,4,1,4,1,28.934999,1,1,1,1,1,0,0,2044,1,1,1,1,2,2,0
6,3097,4,1,4,5,4.3899999,1,1,1,1,1,1,0,2026,1,1,1,1,2,2,0
6,3100,3,1,4,5,57.583,1,1,1,0,1,1,5,2067,2,1,1,1,2,2,1
6,3105,3,1,4,5,12.065,1,1,1,0,1,5,5,2023,1,1,1,1,2,2,1
6,3108,4,1,14,5,1.673,1,1,1,1,1,1,0,2115,2,3,2,2,0,0,0
6,3111,4,1,5,1,2.7620001,1,1,1,1,1,1,0,2073,2,2,2,2,0,0,0
6,3111,5,1,5,1,2.7019999,1,1,1,1,1,1,0,2073,2,2,2,2,0,0,0
6,3112,3,1,0,1,33.183998,1,0,1,1,1,5,0,2006,1,1,2,1,2,2,0
6,3112,4,1,0,1,32.278,1,0,1,1,1,5,0,2006,1,1,2,1,2,2,0
6,3121,4,1,4,1,1.419,1,1,1,1,1,1,0,2026,2,2,1,1,2,2,0
6,3121,5,1,4,1,1.396,1,1,1,1,1,5,0,2026,2,2,1,1,2,2,9
6,3122,3,1,4,5,4.4450002,1,1,1,1,1,0,0,2050,96,96,1,1,0,0,0
6,3123,3,1,4,1,29.753,1,5,1,1,1,1,1,2083,2,1,1,1,2,2,1
6,3123,4,1,4,1,29.028,1,5,1,0,1,1,1,2083,2,1,1,1,2,2,1
6,3124,3,1,4,1,53.800999,1,1,1,1,1,1,0,2083,3,3,1,1,0,0,0
6,3124,5,1,4,1,52.047001,1,1,1,1,1,1,5,2083,3,3,1,1,0,0,1
6,3126,2,1,13,5,3.2049999,1,1,1,1,1,1,0,2014,96,96,2,2,2,2,0
6,3132,3,1,0,1,4.211,1,0,1,1,1,1,0,2094,1,2,2,2,0,0,0
6,3134,2,1,0,5,67.038002,1,0,1,1,1,1,1,2106,0,0,2,2,2,2,1
6,3138,3,1,4,5,16.215,1,5,1,1,1,1,5,2025,1,0,1,1,2,2,1
6,3139,5,1,4,1,19.146,1,5,1,1,1,1,0,2032,2,3,1,1,2,2,0
6,3139,6,1,4,1,18.943001,1,5,1,1,1,1,0,2032,2,3,1,1,2,2,0
6,3145,3,1,4,5,13.784,1,1,5,5,1,1,0,2103,0,0,1,1,2,2,0
6,3146,2,1,0,1,29.900999,1,0,1,1,5,0,0,2103,1,1,2,2,0,0,0
6,3146,3,1,0,1,29.437,1,0,1,1,5,1,0,2103,1,1,2,2,0,0,0
6,3157,2,1,5,5,4.0939999,1,1,1,5,1,1,1,2051,3,0,2,2,0,0,1
6,3159,2,1,0,1,4.5510001,1,0,1,1,5,1,0,2039,2,2,2,2,0,0,0
6,3159,3,1,0,1,4.1880002,1,0,1,5,5,1,5,2039,2,2,2,2,0,0,1
6,3160,3,7,19,1,2.622,1,1,1,1,1,1,0,2060,1,1,4,4,1,1,0
6,3160,4,7,19,1,2.54,1,1,1,1,1,1,5,2060,1,1,4,4,1,1,1
6,3166,3,1,4,5,20.169001,1,1,1,0,1,1,1,2035,1,1,1,1,2,2,1
6,3170,3,1,4,1,13.637,1,1,1,1,1,1,0,2095,1,1,1,1,2,2,0
6,3170,4,1,4,1,13.395,1,1,1,1,1,1,0,2095,1,1,1,1,2,2,0
