GENREL02,GENID01,GENSN01,CH_ID68,CH_PN,OCG_ID68,OCG_PN,PCG_ID68,PCG_PN
3,5060,4,1258,31,1258,170,1258,3
3,5062,3,1383,37,1383,174,1383,31
3,5062,4,1383,40,1383,174,1383,31
3,5071,3,5693,49,5693,935,5693,32
3,5077,3,6583,49,0,0,6583,30
3,5077,4,6583,52,0,0,6583,30
3,5078,7,5052,49,0,0,5052,8
3,5078,8,5052,192,0,0,5052,8
3,5080,3,1168,35,0,0,1168,3
3,5080,4,1168,36,0,0,1168,3
3,5084,2,6684,34,0,0,6684,4
3,5084,3,6684,41,0,0,6684,4
3,5085,2,6588,40,0,0,6588,3
3,5090,3,473,36,473,172,473,177
3,5092,5,652,33,652,5,652,171
3,5092,6,652,35,652,5,652,171
3,5096,2,5499,33,5499,195,5499,8
3,5097,4,2354,35,0,0,2354,3
3,5099,3,6802,174,6802,3,6802,171
3,5100,3,1430,30,1430,170,1430,4
3,5100,4,1430,31,1430,170,1430,4
3,5102,3,5154,44,0,0,5154,33
3,5102,4,5154,46,0,0,5154,33
3,5107,3,727,30,727,171,727,3
3,5117,2,5693,196,0,0,5693,2
3,5118,3,6706,34,0,0,6706,1
3,5119,3,5120,32,5120,183,5120,177
3,5120,3,5031,39,0,0,5031,5
3,5120,5,5031,50,0,0,5031,32
3,5122,3,749,33,749,1,749,171
3,5122,4,749,34,749,1,749,171
3,5126,3,1051,44,1051,183,1051,36
3,5128,3,2341,31,2341,5,2341,172
3,5128,4,2341,32,2341,5,2341,172
3,5129,3,891,31,891,178,891,177
3,5129,4,891,32,891,178,891,177
3,5131,2,1432,31,0,0,1432,170
3,5140,6,6179,38,6179,3,6179,170
3,5140,7,6179,41,6179,3,6179,170
3,5143,3,2701,48,0,0,2701,41
3,5143,4,2701,52,0,0,2701,41
3,5146,2,5784,32,0,0,5784,5
3,5146,4,5784,37,0,0,5784,5
3,5147,4,6377,35,6377,2,6377,170
3,5150,4,6589,34,0,0,6589,6
3,5154,2,3131,2,0,0,3131,1
3,5154,3,3131,3,0,0,3131,1
3,5155,4,1919,41,1919,6,1919,173
3,5157,2,6370,41,0,0,6370,172
3,5160,4,1579,42,1579,6,1579,172
3,5169,3,6583,200,6583,7,6583,199
3,5169,4,6583,48,6583,7,6583,199
3,5170,3,6583,50,0,0,6583,37
3,5176,4,3207,4,3207,1,3207,2
3,5176,5,3207,5,3207,1,3207,2
3,5177,3,652,37,652,6,652,173
3,5180,3,6376,34,6376,4,6376,172
3,5183,3,5493,39,0,0,5493,7
3,5183,5,5493,42,0,0,5493,7
3,5186,2,5677,43,5677,40,5677,36
3,5188,2,5678,38,0,0,5678,30
3,5188,3,5678,41,0,0,5678,30
3,5190,2,6145,37,0,0,6145,32
3,5191,3,6088,34,6088,176,6088,31
3,5192,6,5234,30,5234,3,5234,171
3,5192,7,5234,31,5234,3,5234,171
3,5193,5,6205,182,6205,4,6205,175
3,5194,10,6205,193,6205,183,6205,5
3,5194,11,6205,42,6205,183,6205,5
3,5195,3,6205,41,6205,195,6205,177
3,5196,2,5872,38,0,0,5872,175
3,5196,3,5872,40,0,0,5872,175
3,5199,4,3312,5,3312,1,3312,2
3,5204,2,5332,42,0,0,5332,188
3,5207,5,6583,45,6583,177,6583,8
3,5209,3,6588,42,6588,177,6588,35
3,5210,2,6793,36,0,0,6793,170
3,5211,2,6793,37,0,0,6793,31
3,5211,3,6793,38,0,0,6793,31
3,5212,2,6110,41,0,0,6110,30
3,5212,4,6110,46,0,0,6110,30
3,5218,3,2224,45,2224,190,2224,33
3,5220,3,5462,36,0,0,5462,6
3,5221,2,5016,33,0,0,5016,170
3,5221,3,5016,34,0,0,5016,170
3,5227,4,1178,177,1178,5,1178,175
3,5232,2,6832,35,0,0,6832,3
3,5232,3,6832,42,0,0,6832,3
3,5233,4,6444,34,6444,3,6444,171
3,5233,5,6444,35,6444,3,6444,171
3,5238,2,5430,52,5430,173,5430,200
3,5239,4,5430,195,5430,190,5430,3
3,5241,2,6066,30,6066,174,6066,5
3,5241,3,6066,31,6066,174,6066,5
3,5242,3,5142,33,0,0,5142,171
3,5244,4,1700,38,0,0,1700,5
3,5247,3,174,37,174,174,174,6
3,5247,4,174,40,174,174,174,6
3,5249,4,2302,198,0,0,2302,195
3,5249,5,2302,199,0,0,2302,195
3,5256,2,982,32,0,0,982,3
3,5261,3,1258,32,1258,175,1258,171
3,5261,4,1258,34,1258,175,1258,171
3,5263,3,5900,36,0,0,5900,7
3,5263,4,5900,39,0,0,5900,7
3,5273,2,5814,40,0,0,5814,30
3,5277,3,2435,31,2435,4,2435,175
3,5277,5,2435,36,2435,4,2435,175
3,5283,2,5031,42,5031,33,5031,3
3,5283,3,5031,46,5031,33,5031,3
3,5290,2,1048,38,1048,207,1048,206
3,5290,3,1048,39,1048,207,1048,206
3,5294,3,5821,173,5821,5,5821,176
3,5294,4,5821,174,5821,5,5821,176
3,5295,3,455,34,455,180,455,30
3,5304,2,1571,181,0,0,1571,171
3,5306,2,5459,32,0,0,5459,176
3,5311,4,652,34,652,170,652,3
3,5315,3,5897,31,5897,170,5897,5
3,5315,4,5897,32,5897,170,5897,5
3,5317,2,105,35,105,181,105,4
3,5320,2,2518,33,0,0,2518,9
3,5320,3,2518,176,0,0,2518,9
3,5323,4,173,35,173,172,173,3
3,5323,5,173,37,173,172,173,3
3,5328,4,2030,38,2030,7,2030,174
3,5329,2,5136,180,0,0,5136,10
3,5329,3,5136,181,0,0,5136,10
3,5332,2,10,33,0,0,10,177
3,5348,2,2895,32,0,0,2895,2
3,5349,3,1167,44,0,0,1167,30
3,5349,4,1167,45,0,0,1167,30
3,5351,3,1168,174,0,0,1168,31
3,5351,4,1168,175,0,0,1168,31
3,5352,4,2011,33,2011,4,2011,174
3,5355,4,941,34,941,189,941,4
3,5356,4,2238,35,2238,5,2238,171
3,5356,5,2238,36,2238,5,2238,171
3,5360,8,2224,42,2224,7,2224,184
3,5360,9,2224,44,2224,7,2224,184
3,5362,3,2224,39,2224,179,2224,6
3,5362,4,2224,30,2224,179,2224,6
3,5369,5,1426,36,1426,180,1426,2
3,5369,7,1426,40,1426,180,1426,2
3,5370,3,2416,35,2416,172,2416,6
3,5370,4,2416,36,2416,172,2416,6
3,5373,3,6537,36,0,0,6537,31
3,5376,2,6840,32,0,0,6840,3
3,5380,3,1994,177,1994,7,1994,176
3,5380,4,1994,178,1994,7,1994,176
3,5384,3,1100,34,1100,170,1100,3
3,5386,6,2280,42,2280,4,2280,173
3,5386,7,2280,43,2280,4,2280,173
3,5387,3,5656,44,5656,195,5656,11
3,5388,2,5348,33,0,0,5348,5
3,5390,2,5503,176,0,0,5503,3
3,5390,3,5503,185,0,0,5503,3
3,5394,3,2177,31,2177,4,2177,177
3,5394,4,2177,33,2177,4,2177,177
3,5395,3,6583,51,6583,205,6583,36
3,5395,5,6583,47,6583,205,6583,36
3,5398,3,6803,33,0,0,6803,170
3,5399,3,6793,40,6793,32,6793,33
3,5406,3,6053,39,6053,190,6053,31
3,5409,3,6646,179,0,0,6646,4
3,5411,3,563,43,563,6,563,183
3,5411,4,563,45,563,6,563,183
3,5414,3,1345,35,1345,175,1345,4
3,5417,3,769,36,769,1,769,173
3,5417,5,769,37,769,1,769,173
3,5423,3,3059,3,3059,1,3059,2
3,5423,4,3059,4,3059,1,3059,2
3,5428,3,5429,33,5429,181,5429,7
3,5428,4,5429,35,5429,181,5429,7
3,5432,4,1415,31,1415,170,1415,4
3,5436,3,6706,195,0,0,6706,179
3,5438,3,5621,31,5621,170,5621,7
3,5440,5,846,44,846,38,846,170
3,5441,4,5560,40,0,0,5560,30
3,5441,5,5560,41,0,0,5560,30
3,5447,2,3027,2,0,0,3027,1
3,5458,4,2801,180,0,0,2801,8
3,5459,3,2897,36,2897,5,2897,176
3,5466,3,6649,34,0,0,6649,3
3,5467,3,5182,43,5182,185,5182,30
3,5467,4,5182,45,5182,185,5182,30
3,5468,3,5182,42,5182,10,5182,176
3,5472,2,1670,35,0,0,1670,30
3,5472,3,1670,36,0,0,1670,30
3,5474,3,971,30,971,4,971,171
3,5478,3,53,205,53,30,53,202
3,5483,4,2224,40,2224,3,2224,174
3,5484,3,6166,177,6166,8,6166,44
3,5490,3,2422,35,2422,179,2422,171
3,5490,4,2422,36,2422,179,2422,171
3,5491,4,5045,33,5045,176,5045,3
3,5492,2,5036,31,5036,173,5036,2
3,5497,3,3250,3,3250,1,3250,2
3,5497,4,3250,4,3250,1,3250,2
3,5498,3,2916,31,2916,30,2916,177
3,5498,4,2916,32,2916,30,2916,177
3,5506,3,5015,36,5015,184,5015,30
3,5506,4,5015,177,5015,184,5015,30
3,5511,3,2800,35,2800,4,2800,171
3,5515,3,323,32,323,172,323,4
3,5515,4,323,33,323,172,323,4
3,5518,2,5841,35,0,0,5841,32
3,5518,3,5841,38,0,0,5841,32
3,5522,2,5375,30,5375,3,5375,170
3,5525,3,486,30,486,4,486,171
3,5526,3,5170,43,5170,188,5170,32
3,5528,2,6649,35,0,0,6649,30
3,5529,3,1431,30,1431,3,1431,170
3,5532,4,1281,34,1281,172,1281,5
3,5533,3,1611,177,1611,175,1611,4
3,5535,2,2921,31,0,0,2921,4
3,5535,3,2921,33,0,0,2921,4
3,5541,3,5061,34,5061,176,5061,4
3,5543,4,5621,32,5621,5,5621,171
3,5545,3,631,35,0,0,631,171
3,5550,3,5960,43,5960,8,5960,181
3,5550,5,5960,47,5960,8,5960,181
3,5554,2,6475,42,0,0,6475,170
3,5559,3,5395,37,0,0,5395,7
3,5562,2,6166,54,6166,45,6166,6
3,5562,4,6166,57,6166,45,6166,6
3,5563,2,6166,58,0,0,6166,38
3,5564,3,6166,62,6166,178,6166,33
3,5572,3,1227,34,1227,22,1227,180
3,5574,3,3133,3,3133,1,3133,2
3,5575,3,3135,3,3135,1,3135,2
3,5575,4,3135,4,3135,1,3135,2
3,5576,3,5904,44,5904,2,5904,177
3,5581,3,5170,38,5170,180,5170,9
3,5581,4,5170,40,5170,180,5170,9
3,5585,3,6779,37,6779,186,6779,8
3,5588,3,5663,46,0,0,5663,181
3,5588,4,5663,50,0,0,5663,181
3,5596,3,6736,37,0,0,6736,182
3,5596,4,6736,38,0,0,6736,30
3,5600,3,1841,37,1841,172,1841,3
3,5600,4,1841,39,1841,172,1841,3
3,5602,2,5501,39,0,0,5501,6
3,5606,5,3162,5,3162,1,3162,2
3,5606,6,3162,6,3162,1,3162,2
3,5611,2,6413,39,0,0,6413,35
3,5611,3,6413,42,0,0,6413,35
3,5614,2,5684,38,0,0,5684,3
3,5617,3,1225,31,0,0,1225,170
3,5619,4,5619,38,5619,170,5619,3
3,5623,3,5964,30,5964,3,5964,170
3,5623,4,5964,32,5964,3,5964,170
3,5624,2,6615,36,0,0,6615,31
3,5626,3,6828,31,6828,171,6828,3
3,5626,4,6828,32,6828,171,6828,3
3,5630,3,1533,32,1533,172,1533,3
3,5636,3,2248,33,2248,31,2248,172
3,5636,4,2248,34,2248,31,2248,172
3,5637,4,6478,48,6478,6,6478,179
3,5639,4,5600,32,0,0,5600,5
3,5639,5,5600,30,0,0,5600,5
3,5641,3,2075,177,2075,185,2075,186
3,5642,3,750,31,750,4,750,170
3,5642,4,750,32,750,4,750,170
3,5645,3,6365,46,0,0,6365,9
3,5647,3,5182,46,5182,190,5182,33
3,5647,4,5182,47,5182,190,5182,33
3,5653,2,6366,31,6366,4,6366,2
3,5653,3,6366,32,6366,4,6366,2
3,5655,4,5539,191,0,0,5539,188
3,5661,2,5241,172,0,0,5241,30
3,5663,4,53,41,53,216,53,217
3,5671,2,6832,36,0,0,6832,4
3,5671,3,6832,39,0,0,6832,4
3,5672,3,6832,38,0,0,6832,32
3,5672,4,6832,41,0,0,6832,32
3,5673,4,2716,32,2716,170,2716,3
3,5675,2,6862,47,6862,182,6862,35
3,5679,2,6635,50,0,0,6635,171
3,5681,2,5780,31,5780,1,5780,4
3,5699,3,2501,32,2501,177,2501,5
3,5699,4,2501,34,2501,177,2501,5
3,5704,5,6103,43,6103,179,6103,8
3,5705,2,581,173,0,0,581,171
3,5705,3,581,172,0,0,581,171
3,5708,3,1167,42,1167,178,1167,33
3,5708,4,1167,46,1167,178,1167,33
3,5709,2,2688,36,0,0,2688,31
3,5711,4,1473,32,1473,3,1473,170
3,5712,3,1533,33,1533,5,1533,173
3,5712,4,1533,34,1533,5,1533,173
3,5713,3,1475,31,1475,170,1475,3
3,5713,4,1475,32,1475,170,1475,3
3,5715,3,1220,30,1220,1,1220,171
3,5715,4,1220,31,1220,1,1220,171
3,5716,2,6694,32,6694,905,6694,30
3,5722,3,3078,3,3078,1,3078,2
3,5724,3,5417,182,0,0,5417,4
3,5724,4,5417,183,0,0,5417,4
3,5726,2,5926,31,0,0,5926,6
3,5729,3,3041,3,3041,1,3041,2
3,5729,4,3041,4,3041,1,3041,2
3,5732,4,1192,34,1192,172,1192,5
3,5733,2,3012,2,0,0,3012,1
3,5737,4,3200,4,3200,1,3200,2
3,5737,6,3200,6,3200,1,3200,2
3,5739,3,508,33,508,3,508,175
3,5744,3,47,37,47,177,47,173
3,5744,4,47,38,47,177,47,173
3,5749,6,6210,40,0,0,6210,171
3,5752,2,5863,40,0,0,5863,31
3,5752,4,5863,38,0,0,5863,31
3,5756,3,6093,39,6093,10,6093,170
3,5760,4,1000,32,1000,5,1000,171
3,5762,3,5336,30,5336,179,5336,7
3,5763,3,2435,35,2435,176,2435,7
3,5766,3,1242,34,1242,4,1242,176
3,5766,4,1242,36,1242,4,1242,176
3,5768,2,2881,33,0,0,2881,32
3,5768,3,2881,36,0,0,2881,32
3,5774,4,2895,33,2895,176,2895,30
3,5774,5,2895,34,2895,176,2895,30
3,5776,3,6165,37,6165,176,6165,4
3,5779,5,6684,40,6684,173,6684,3
3,5779,6,6684,42,6684,173,6684,3
3,5783,2,5984,34,0,0,5984,30
3,5783,3,5984,35,0,0,5984,30
3,5793,2,6485,42,0,0,6485,5
3,5796,4,496,32,496,179,496,185
3,5822,4,5916,37,5916,4,5916,171
3,5822,5,5916,39,5916,4,5916,171
3,5823,2,5177,33,0,0,5177,7
3,5823,3,5177,35,0,0,5177,7
3,5826,2,2108,31,0,0,2108,3
3,5826,3,2108,32,0,0,2108,3
3,5830,2,3198,2,0,0,3198,1
3,5832,4,3356,6,3356,1,3356,3
3,5833,3,6849,32,6849,196,6849,5
3,5838,3,6589,35,0,0,6589,7
3,5839,5,3155,5,3155,1,3155,2
3,5839,6,3155,6,3155,1,3155,2
3,5840,2,5904,50,0,0,5904,37
3,5845,3,5977,35,5977,6,5977,173
3,5847,3,1093,31,1093,170,1093,3
3,5847,4,1093,34,1093,170,1093,3
3,5848,2,6127,39,0,0,6127,33
3,5850,3,2418,34,2418,5,2418,173
3,5854,4,1542,31,1542,179,1542,6
3,5854,5,1542,39,1542,179,1542,6
3,5857,2,1722,37,0,0,1722,31
3,5859,3,1722,38,0,0,1722,33
3,5860,3,1033,31,0,0,1033,171
3,5862,2,6591,36,0,0,6591,175
3,5871,6,6682,33,6682,3,6682,174
3,5873,3,1935,172,1935,170,1935,4
3,5873,4,1935,173,1935,170,1935,4
3,5875,3,5182,44,5182,34,5182,182
3,5875,4,5182,48,5182,34,5182,182
3,5878,3,5503,32,5503,30,5503,174
3,5882,2,6475,41,0,0,6475,30
3,5884,2,5065,43,5065,2,5065,36
3,5885,3,5052,51,0,0,5052,33
3,5885,4,5052,52,0,0,5052,33
3,5888,2,6054,32,0,0,6054,5
3,5890,2,1906,31,0,0,1906,30
3,5891,3,2882,33,2882,4,2882,171
3,5891,4,2882,34,2882,4,2882,171
3,5903,3,6591,38,0,0,6591,6
3,5904,3,3275,3,3275,1,3275,2
3,5904,4,3275,4,3275,1,3275,2
3,5914,2,6832,40,0,0,6832,33
3,5914,3,6832,44,0,0,6832,33
3,5916,4,6350,33,6350,170,6350,3
3,5917,3,6350,34,6350,6,6350,171
3,5919,3,6121,50,0,0,6121,35
3,5919,4,6121,52,0,0,6121,35
3,5920,3,5858,188,0,0,5858,179
3,5920,4,5858,38,0,0,5858,179
3,5921,3,6275,31,6275,173,6275,3
3,5921,4,6275,33,6275,173,6275,3
3,5926,2,6633,36,0,0,6633,4
3,5926,3,6633,37,0,0,6633,4
3,5931,3,6093,40,0,0,6093,7
3,5932,3,3310,3,3310,1,3310,2
3,5934,3,5904,49,5904,196,5904,33
3,5934,4,5904,52,5904,196,5904,33
3,5938,2,6287,44,0,0,6287,32
3,5940,3,5182,40,5182,175,5182,9
3,5940,4,5182,41,5182,175,5182,9
3,5942,3,3179,4,3179,2,3179,3
3,5942,5,3179,6,3179,2,3179,3
3,5947,3,5393,36,0,0,5393,34
3,5956,2,6864,34,0,0,6864,2
3,5957,2,5623,53,0,0,5623,37
3,5958,2,5623,55,5623,189,5623,40
3,5963,4,245,34,245,21,245,170
3,5970,3,6040,35,6040,177,6040,8
3,5970,4,6040,36,6040,177,6040,8
3,5975,2,40,35,0,0,40,178
3,5980,3,3177,3,3177,1,3177,2
3,5983,3,5560,42,5560,186,5560,35
3,5986,4,1542,37,1542,177,1542,7
3,5986,5,1542,40,1542,177,1542,7
3,5988,4,5396,34,5396,173,5396,170
3,5992,2,5501,182,0,0,5501,12
3,5996,6,2151,38,2151,173,2151,5
3,6004,3,6721,32,0,0,6721,6
3,6008,2,961,34,0,0,961,5
3,6008,3,961,35,0,0,961,5
3,6016,2,2177,32,0,0,2177,174
3,6017,3,5526,47,5526,201,5526,16
3,6017,4,5526,48,5526,201,5526,16
3,6022,4,5570,189,5570,186,5570,3
3,6025,2,5430,44,0,0,5430,183
3,6025,3,5430,184,0,0,5430,183
3,6030,3,7,45,7,31,7,175
3,6032,2,6602,194,0,0,6602,195
3,6039,3,5693,42,0,0,5693,5
3,6043,2,1066,32,1066,171,1066,3
3,6043,3,1066,34,1066,171,1066,3
3,6044,3,5926,33,5926,4,5926,174
3,6046,2,6121,60,0,0,6121,30
3,6047,2,6121,61,0,0,6121,34
3,6048,3,5548,42,5548,173,5548,30
3,6049,3,6121,47,0,0,6121,180
3,6049,4,6121,57,0,0,6121,180
3,6051,2,5463,44,0,0,5463,5
3,6052,3,6802,175,6802,177,6802,176
3,6055,3,709,40,709,181,709,34
3,6067,3,6054,33,6054,186,6054,30
3,6068,3,5067,35,5067,172,5067,2
3,6068,4,5067,36,5067,172,5067,2
3,6069,3,2599,174,2599,4,2599,173
3,6069,4,2599,175,2599,4,2599,173
3,6076,3,632,176,0,0,632,3
3,6076,4,632,177,0,0,632,173
3,6079,4,5230,42,5230,181,5230,8
3,6088,3,3110,3,3110,1,3110,2
3,6089,4,3258,4,3258,1,3258,2
3,6089,5,3258,5,3258,1,3258,2
3,6091,4,3108,4,3108,1,3108,2
3,6096,2,5900,175,0,0,5900,174
3,6096,3,5900,40,0,0,5900,174
3,6097,3,5463,41,5463,183,5463,9
3,6101,4,6646,38,6646,33,6646,3
3,6101,5,6646,40,6646,3,6646,33
3,6109,2,2292,36,0,0,2292,7
3,6111,3,6657,31,6657,170,6657,5
3,6111,4,6657,32,6657,170,6657,5
3,6112,3,6750,34,0,0,6750,30
3,6112,4,6750,35,0,0,6750,30
3,6120,4,760,176,760,3,760,174
3,6120,5,760,30,760,3,760,174
3,6122,2,5871,30,0,0,5871,172
3,6126,4,6398,31,6398,173,6398,2
3,6130,4,6159,33,6159,170,6159,3
3,6157,3,5821,30,5821,8,5821,172
3,6161,4,6516,33,0,0,6516,176
3,6165,2,6738,181,0,0,6738,180
3,6165,3,6738,182,0,0,6738,180
3,6166,5,2586,32,2586,6,2586,173
3,6166,6,2586,34,2586,6,2586,173
3,6170,3,3294,4,3294,5,3294,3
3,6171,4,166,33,166,21,166,170
3,6173,3,5215,32,0,0,5215,3
3,6174,2,6413,36,6413,2,6413,9
3,6174,3,6413,37,6413,2,6413,9
3,6176,3,3149,3,3149,1,3149,2
3,6181,3,5308,33,5308,174,5308,173
3,6183,2,5462,34,0,0,5462,3
3,6186,3,3239,3,3239,1,3239,2
3,6186,4,3239,4,3239,1,3239,2
3,6187,3,3257,3,3257,1,3257,2
3,6187,4,3257,4,3257,1,3257,2
3,6188,3,3223,3,3223,1,3223,2
3,6188,4,3223,4,3223,1,3223,2
3,6189,2,3225,3,0,0,3225,2
3,6189,5,3225,6,0,0,3225,2
3,6190,3,3240,3,3240,1,3240,2
3,6190,6,3240,6,3240,1,3240,2
3,6191,3,3231,3,3231,1,3231,2
3,6193,3,6849,31,6849,2,6849,188
3,6193,4,6849,33,6849,2,6849,188
3,6194,2,6114,48,0,0,6114,183
3,6195,3,2835,30,2835,170,2835,4
3,6195,4,2835,31,2835,170,2835,4
3,6196,3,709,38,709,177,709,7
3,6196,4,709,39,709,177,709,7
3,6200,3,3136,3,3136,1,3136,2
3,6201,2,5942,174,0,0,5942,8
3,6201,3,5942,38,0,0,5942,8
3,6203,3,6699,32,0,0,6699,2
3,6208,3,6200,34,6200,170,6200,9
3,6208,5,6200,38,6200,170,6200,9
3,6209,4,6200,40,6200,175,6200,11
3,6209,5,6200,41,6200,175,6200,11
3,6211,4,846,40,0,0,846,7
3,6211,5,846,43,0,0,846,7
3,6217,4,3427,4,3427,1,3427,2
3,6217,5,3427,5,3427,1,3427,2
3,6218,4,5537,44,5537,4,5537,170
3,6224,3,2392,36,2392,173,2392,5
3,6224,4,2392,37,2392,173,2392,5
3,6228,6,6602,192,6602,7,6602,188
3,6228,8,6602,40,6602,7,6602,188
3,6229,3,6413,38,6413,190,6413,10
3,6229,4,6413,40,6413,190,6413,10
3,6230,3,6830,30,6830,171,6830,2
3,6230,4,6830,31,6830,171,6830,2
3,6232,3,1100,32,0,0,1100,4
3,6237,2,5864,178,0,0,5864,3
3,6237,3,5864,179,0,0,5864,3
3,6240,4,5071,35,5071,3,5071,32
3,6240,5,5071,36,5071,3,5071,32
3,6242,3,2586,35,2586,5,2586,172
3,6245,3,3228,3,3228,1,3228,2
3,6245,6,3228,6,3228,1,3228,2
3,6246,3,3227,3,3227,1,3227,2
3,6246,4,3227,4,3227,1,3227,2
3,6247,3,3095,3,0,0,3095,1
3,6247,4,3095,4,0,0,3095,1
3,6251,4,6121,48,6121,8,6121,176
3,6254,3,5549,33,5549,175,5549,3
3,6257,2,5430,198,0,0,5430,171
3,6257,3,5430,197,0,0,5430,930
3,6259,2,5463,40,0,0,5463,6
3,6260,2,6114,193,0,0,6114,182
3,6263,3,6616,177,6616,6,6616,176
3,6268,2,6370,36,0,0,6370,181
3,6273,4,2011,34,2011,173,2011,5
3,6273,5,2011,35,2011,173,2011,5
3,6278,3,2526,35,2526,31,2526,173
3,6280,4,5614,34,5614,4,5614,170
3,6280,6,5614,37,5614,4,5614,170
3,6282,5,5619,39,0,0,5619,4
3,6287,2,5363,32,0,0,5363,4
3,6287,3,5363,35,0,0,5363,4
3,6291,3,122,37,122,3,122,171
3,6295,4,1522,35,1522,5,1522,170
3,6307,3,1611,32,1611,172,1611,5
3,6311,3,5592,177,5592,176,5592,2
3,6311,5,5592,179,5592,176,5592,2
3,6312,3,3010,3,3010,1,3010,2
3,6312,4,3010,4,3010,1,3010,2
3,6317,2,5610,33,0,0,5610,5
3,6317,3,5610,34,0,0,5610,5
3,6318,4,6114,189,0,0,6114,170
3,6318,6,6114,53,0,0,6114,170
3,6319,2,1355,174,0,0,1355,5
3,6323,3,2590,41,2590,178,2590,30
3,6323,4,2590,42,2590,178,2590,30
3,6327,4,692,33,692,171,692,5
3,6334,3,1887,37,1887,179,1887,5
3,6339,3,5537,38,5537,177,5537,10
3,6339,4,5537,42,5537,177,5537,10
3,6342,3,3189,3,3189,1,3189,2
3,6346,3,2302,49,0,0,2302,200
3,6346,4,2302,52,0,0,2302,200
3,6349,3,6657,33,0,0,6657,30
3,6359,3,5835,181,5835,185,5835,184
3,6360,4,5495,33,5495,177,5495,178
3,6361,3,2238,37,2238,174,2238,172
3,6365,2,6166,60,0,0,6166,50
3,6365,3,6166,63,0,0,6166,50
3,6372,5,5037,34,5037,172,5037,5
3,6372,6,5037,185,5037,172,5037,5
3,6375,3,22,30,22,2,22,3
3,6376,2,22,31,0,0,22,173
3,6377,4,5363,34,0,0,5363,30
3,6380,4,3099,4,3099,1,3099,2
3,6380,5,3099,5,3099,1,3099,2
3,6384,4,6845,40,6845,32,6845,3
3,6384,5,6845,42,6845,32,6845,3
3,6389,4,3420,4,3420,1,3420,2
3,6389,5,3420,5,3420,1,3420,2
3,6392,3,79,32,79,171,79,3
3,6395,2,6602,36,0,0,6602,179
3,6395,3,6602,181,0,0,6602,179
3,6396,3,2129,33,2129,4,2129,181
3,6396,4,2129,36,2129,4,2129,181
3,6400,5,5749,47,5749,6,5749,36
3,6406,3,2278,41,2278,37,2278,182
3,6406,4,2278,43,2278,37,2278,182
3,6420,4,5055,44,0,0,5055,2
3,6422,2,6108,32,6108,180,6108,175
3,6425,3,1161,30,1161,4,1161,171
3,6433,5,5770,31,0,0,5770,3
3,6435,3,1978,31,1978,3,1978,171
3,6440,2,6801,38,6801,189,6801,187
3,6443,3,3249,4,3249,1,3249,2
3,6443,6,3249,7,3249,1,3249,2
3,6444,4,6275,34,0,0,6275,7
3,6444,5,6275,35,0,0,6275,7
3,6446,4,5876,33,0,0,5876,4
3,6455,3,1644,30,1644,171,1644,4
3,6455,5,1644,32,1644,171,1644,4
3,6459,2,5397,36,0,0,5397,30
3,6460,3,844,34,844,3,844,172
3,6461,3,5463,45,5463,178,5463,30
3,6463,4,2030,39,2030,172,2030,6
3,6463,5,2030,40,2030,172,2030,6
3,6465,3,6478,31,6478,183,6478,5
3,6471,2,5381,32,0,0,5381,6
3,6473,3,2510,33,2510,3,2510,172
3,6473,4,2510,35,2510,3,2510,172
3,6476,4,2126,32,2126,21,2126,170
3,6477,3,6172,180,0,0,6172,6
3,6481,3,6539,174,6539,175,6539,170
3,6483,3,2712,32,2712,3,2712,170
3,6486,3,409,33,409,178,409,30
3,6489,2,941,184,0,0,941,3
3,6493,2,5612,37,0,0,5612,9
3,6493,3,5612,41,0,0,5612,9
3,6496,3,3096,3,3096,1,3096,2
3,6499,3,556,37,556,33,556,177
3,6502,3,6602,41,6602,204,6602,9
3,6504,3,1068,32,1068,177,1068,30
3,6512,5,5748,35,5748,33,5748,6
3,6512,6,5748,36,5748,33,5748,6
3,6517,3,5521,171,0,0,5521,3
3,6519,4,6159,38,6159,176,6159,30
3,6519,5,6159,35,6159,176,6159,30
3,6523,2,2653,30,2653,2,2653,4
3,6526,2,5430,50,5430,208,5430,192
3,6527,2,5430,196,0,0,5430,191
3,6529,3,5430,45,5430,203,5430,31
3,6530,4,3224,6,3224,1,3224,2
3,6530,5,3224,7,3224,1,3224,2
3,6532,4,5047,31,0,0,5047,3
3,6532,5,5047,32,0,0,5047,3
3,6540,4,5430,43,5430,178,5430,4
3,6542,2,6156,182,0,0,6156,181
3,6543,5,6350,35,6350,174,6350,7
3,6544,2,6411,33,0,0,6411,170
3,6545,4,5548,38,0,0,5548,9
3,6553,4,6494,35,6494,3,6494,185
3,6553,5,6494,36,6494,3,6494,185
3,6554,2,5749,46,0,0,5749,30
3,6554,3,5749,48,0,0,5749,30
3,6555,4,1163,39,1163,5,1163,173
3,6555,5,1163,43,1163,5,1163,173
3,6557,3,1163,40,1163,7,1163,174
3,6557,4,1163,41,1163,7,1163,174
3,6560,3,1798,40,1798,191,1798,9
3,6561,3,6281,39,6281,198,6281,179
3,6565,2,2019,32,0,0,2019,175
3,6567,3,5537,37,0,0,5537,6
3,6572,3,5612,42,5612,31,5612,184
3,6577,3,2059,33,2059,178,2059,176
3,6579,2,3018,2,3018,172,3018,1
3,6579,3,3018,3,3018,172,3018,1
3,6589,4,6560,33,0,0,6560,3
