TDFOREL,TDFOID01,TDFOSN01,Q28_WD,Q28_WE,Q28WDDAY,Q28WEDAY,Q28WDIWM,Q28WDIWD,Q28WDIWY,Q28WEIWM,Q28WEIWD,Q28WEIWY,Q28WDSAQ,Q28WESAQ,Q28WDFTF,Q28WEFTF,Q28WDTEL,Q28WETEL,Q28R_CH,Q28R_PCG,Q28WD_A1,Q28WE_A1,Q28WD_A2,Q28WE_A2,Q28WDA3M,Q28WDA3D,Q28WDA3Y,Q28WEA3M,Q28WEA3D,Q28WEA3Y,Q28WDA4M,Q28WDA4D,Q28WDA4Y,Q28WEA4M,Q28WEA4D,Q28WEA4Y,Q28WDA5,Q28WEA5,Q28WDA6,Q28WEA6,Q28WDA6A,Q28WEA6A,Q28WDA6B,Q28WEA6B,Q28WDA6C,Q28WEA6C,Q28WDA6D,Q28WEA6D,Q28WDA6E,Q28WEA6E,Q28WDA7,Q28WEA7,Q28WDA7A,Q28WEA7A,Q28WDA7B,Q28WEA7B,Q28WDA8,Q28WEA8,Q28WDA8A,Q28WEA8A,Q28WDA8B,Q28WEA8B,Q28WDA8C,Q28WEA8C,Q28WDA8D,Q28WEA8D,Q28WDA8E,Q28WEA8E,Q28WDA9,Q28WEA9,Q28WDA9A,Q28WEA9A,Q28WDA9B,Q28WEA9B
2,3647,6,1,1,3,7,2,8,2003,2,8,2003,5,5,1,1,5,5,1,5,3,3,1,1,2,4,2003,2,1,2003,2,8,2003,2,8,2003,15,20,1,1,28800,28800,57600,57600,5,9,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3649,3,1,1,5,7,2,27,2003,2,27,2003,5,5,1,1,5,5,1,5,3,3,1,1,2,20,2003,2,22,2003,2,27,2003,2,27,2003,25,25,1,5,18000,0,69000,0,5,0,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0
2,3652,3,1,1,3,1,12,14,2002,12,14,2002,1,1,1,1,5,5,5,1,1,1,1,4,11,26,2002,11,30,2002,11,26,2002,11,30,2002,15,15,1,5,28800,0,61200,0,5,0,0,0,0,0,5,5,0,0,0,0,5,1,0,99999,0,99999,9,5,0,0,0,0,5,5,0,0,0,0
2,3652,4,1,1,3,1,12,14,2002,12,14,2002,1,1,1,1,5,5,5,1,1,1,1,1,11,26,2002,11,30,2002,11,26,2002,12,14,2002,15,15,1,5,28800,0,61200,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3653,3,1,1,3,1,11,23,2002,11,23,2002,1,1,1,1,5,5,5,1,1,1,1,1,11,19,2002,11,23,2002,11,19,2002,11,23,2002,45,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3654,2,1,1,6,7,2,23,2003,2,23,2003,1,1,5,5,5,1,1,5,3,3,4,4,11,30,2002,11,30,2002,11,30,2002,11,30,2002,40,40,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3654,3,1,1,6,7,2,23,2003,2,23,2003,1,1,5,5,5,1,5,1,3,3,4,4,11,30,2002,11,30,2002,11,30,2002,11,30,2002,40,40,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3656,2,1,1,4,7,11,30,2002,11,30,2002,1,1,1,1,5,5,1,1,2,2,5,5,11,27,2002,11,23,2002,11,30,2002,11,30,2002,60,60,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3657,2,1,1,6,7,2,3,2003,2,3,2003,1,1,1,1,5,5,1,1,1,1,2,2,1,31,2003,2,1,2003,1,31,2003,2,1,2003,20,20,1,5,32400,0,63000,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3659,5,1,1,5,1,1,21,2003,1,21,2003,5,5,1,1,5,5,1,5,3,3,2,3,1,16,2003,1,19,2003,1,21,2003,1,21,2003,15,11,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,1,14400,14400,49800,48600,5,5,0,0,0,0,5,5,0,0,0,0
2,3659,6,1,1,5,1,1,21,2003,1,21,2003,5,5,1,1,5,5,1,5,3,3,1,5,99,99,9999,1,19,2003,99,99,9999,1,21,2003,999,31,9,5,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,9,1,0,16200,0,48600,9,5,0,0,0,0,9,5,0,0,0,0
2,3660,3,1,1,5,1,12,30,2002,12,30,2002,1,1,1,1,5,5,1,5,3,3,3,5,12,26,2002,12,22,2002,12,28,2002,12,23,2002,45,30,1,5,34200,0,64800,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,10800,0,52200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3663,4,1,1,6,7,11,5,2002,11,5,2002,5,5,1,1,5,5,1,5,2,3,4,5,11,1,2002,11,2,2002,11,1,2002,11,2,2002,30,20,1,5,29100,0,48600,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,27000,0,57600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3665,4,1,1,2,1,2,1,2003,2,1,2003,1,1,1,1,5,5,1,5,3,3,1,1,1,27,2003,1,26,2003,2,1,2003,2,1,2003,15,15,1,5,28800,0,58500,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,29700,0,60300,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3665,5,1,1,2,1,2,1,2003,2,1,2003,1,1,1,1,5,5,1,5,3,3,2,2,1,27,2003,1,26,2003,1,28,2003,2,1,2003,15,15,1,5,28800,0,57600,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,30600,0,19800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3668,4,1,1,4,1,11,9,2002,11,9,2002,1,1,5,5,5,5,1,1,2,1,9,2,99,99,9999,11,3,2002,99,99,9999,11,5,2002,999,60,9,5,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,9,5,0,0,0,0,9,9,0,0,0,0,9,5,0,0,0,0
2,3668,5,1,1,4,1,11,8,2002,11,8,2002,1,1,5,5,5,5,1,1,1,2,1,9,11,6,2002,99,99,9999,11,6,2002,99,99,9999,20,999,5,9,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,5,9,0,0,0,0,9,9,0,0,0,0,5,9,0,0,0,0
2,3671,4,1,1,5,7,4,7,2003,4,7,2003,5,5,1,1,5,5,1,5,3,3,2,3,4,3,2003,4,5,2003,4,7,2003,4,7,2003,25,25,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,54000,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3675,3,1,1,2,7,11,20,2002,11,20,2002,1,1,1,1,5,5,5,1,2,2,5,5,11,11,2002,11,9,2002,11,11,2002,11,9,2002,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,19800,0,55800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3679,2,1,1,4,7,1,14,2003,1,14,2003,5,1,1,1,5,5,1,5,3,3,3,3,1,8,2003,1,11,2003,1,14,2003,1,13,2003,20,10,1,5,28800,0,57600,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3679,3,1,1,4,7,1,14,2003,1,14,2003,5,1,1,1,5,5,1,5,3,3,2,1,1,8,2003,1,11,2003,1,14,2003,1,13,2003,15,15,1,5,28800,0,57600,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3680,3,1,1,3,1,12,28,2002,12,28,2002,1,1,5,5,1,1,5,1,1,1,4,2,12,24,2002,12,22,2002,12,24,2002,12,22,2002,25,25,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3682,3,1,1,3,1,12,26,2002,12,26,2002,5,5,5,1,1,5,5,1,1,1,1,1,12,18,2002,12,22,2002,12,26,2002,12,26,2002,15,15,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,75600,0,1,9,63000,0,75600,0,5,5,0,0,0,0
2,3693,4,1,1,3,7,4,5,2003,4,5,2003,5,5,1,1,5,5,1,5,3,3,1,1,4,1,2003,3,29,2003,4,5,2003,4,5,2003,20,20,1,1,18000,18000,50400,50400,5,5,0,0,0,0,5,5,0,0,0,0,1,5,32400,0,64800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3697,4,1,1,5,7,11,21,2002,11,21,2002,1,1,1,1,5,5,1,5,3,3,2,4,11,14,2002,11,16,2002,11,14,2002,11,16,2002,20,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,54000,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3710,3,1,1,4,7,12,13,2002,12,13,2002,1,1,5,5,1,1,5,1,2,2,1,2,12,11,2002,12,7,2002,99,99,9999,12,8,2002,30,30,1,5,24300,0,56400,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,25200,0,63000,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3713,3,1,1,6,1,1,24,2003,1,24,2003,1,1,5,5,5,5,5,1,1,1,2,1,1,17,2003,1,12,2003,1,18,2003,1,13,2003,15,15,1,5,28800,0,59400,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3716,3,1,1,6,1,1,31,2003,1,31,2003,5,5,1,1,5,5,1,5,2,2,1,5,1,24,2003,1,26,2003,1,31,2003,1,27,2003,30,45,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,63000,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3716,4,1,1,6,1,1,31,2003,1,31,2003,5,5,5,1,5,5,1,5,2,2,1,5,1,24,2003,1,26,2003,1,31,2003,1,27,2003,45,45,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,63000,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3717,3,1,1,5,7,2,6,2003,2,6,2003,5,5,1,1,5,5,1,5,3,3,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999,999,999,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0
2,3717,4,1,1,5,7,2,6,2003,2,6,2003,5,5,1,1,5,5,1,5,3,3,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999,999,999,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0
2,3719,5,1,1,2,7,1,9,2003,1,9,2003,1,1,1,1,5,5,1,5,3,3,3,3,1,6,2003,1,4,2003,1,6,2003,1,5,2003,45,40,1,5,22800,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,1,1,29400,32400,68400,57600,5,5,0,0,0,0,5,5,0,0,0,0
2,3722,3,1,1,4,7,3,25,2003,3,25,2003,5,5,1,1,5,5,1,5,3,3,2,2,99,99,9999,3,23,2003,99,99,9999,3,24,2003,60,60,1,5,99999,0,99999,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,99999,0,99999,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3728,4,1,1,5,1,1,11,2003,1,11,2003,1,1,5,5,5,5,5,1,2,2,5,3,11,28,2002,12,1,2002,12,1,2002,12,2,2002,15,15,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3737,5,1,1,6,1,2,23,2003,2,23,2003,1,1,5,5,5,5,1,5,3,3,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999,999,999,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3738,3,1,1,3,1,12,19,2002,12,19,2002,1,1,5,5,5,5,5,1,1,1,1,4,12,10,2002,12,8,2002,12,10,2002,12,9,2002,999,20,1,5,34200,0,72600,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,50400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3738,8,1,1,3,1,12,19,2002,12,19,2002,1,5,5,1,5,5,5,5,2,1,1,4,12,10,2002,12,8,2002,12,10,2002,12,9,2002,999,20,1,5,34200,0,72600,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,28800,0,50400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3739,5,1,1,6,7,1,20,2003,1,20,2003,5,5,1,1,5,5,1,5,3,3,9,1,99,99,9999,99,99,9999,99,99,9999,99,99,9999,999,20,9,5,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3740,3,1,1,4,7,12,7,2002,12,7,2002,5,5,1,1,5,5,1,1,1,1,5,5,12,7,2002,12,1,2002,12,7,2002,12,1,2002,30,30,1,5,30600,0,63000,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3741,4,1,1,4,1,3,15,2003,3,15,2003,1,1,1,1,5,5,1,5,3,3,2,1,3,5,2003,3,9,2003,3,9,2003,3,9,2003,15,30,1,5,82800,0,25200,0,1,0,61200,0,79200,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3742,3,1,1,6,7,1,20,2003,1,20,2003,1,1,1,1,5,5,1,1,2,2,3,1,1,17,2003,1,18,2003,1,18,2003,1,18,2003,40,25,5,1,0,43200,0,64800,0,5,0,0,0,0,5,5,0,0,0,0,1,5,57600,0,82800,0,5,9,0,0,0,0,1,5,30600,0,54600,0
2,3742,4,1,1,2,7,1,23,2003,1,23,2003,1,1,1,1,1,1,1,1,1,1,3,4,1,20,2003,1,18,2003,1,23,2003,1,18,2003,40,45,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3747,3,1,1,3,1,11,11,2002,11,8,2002,1,1,1,1,1,5,5,1,1,1,4,5,11,5,2002,11,3,2002,11,11,2002,11,3,2002,25,50,1,5,28800,0,57600,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,25200,0,60300,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3750,3,1,1,4,7,2,6,2003,2,6,2003,5,5,1,1,5,5,1,1,2,1,2,2,1,29,2003,2,1,2003,1,29,2003,2,2,2003,30,40,1,5,25500,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,30600,0,59400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3750,4,1,1,4,7,2,6,2003,2,6,2003,1,1,1,1,5,5,1,1,3,2,2,4,1,29,2003,2,1,2003,1,30,2003,2,2,2003,20,45,1,5,27000,0,53100,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,30600,0,59400,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3758,3,1,1,2,1,11,19,2002,11,19,2002,1,1,5,5,1,1,5,1,1,1,1,1,11,18,2002,11,17,2002,11,18,2002,11,17,2002,60,60,1,5,32400,0,45000,0,5,0,0,0,0,0,5,5,0,0,0,0,1,1,25200,25200,64800,54000,5,5,0,0,0,0,5,5,0,0,0,0
2,3760,5,1,1,2,7,12,8,2002,12,8,2002,1,1,1,1,5,5,5,1,1,1,1,1,12,2,2002,12,7,2002,12,3,2002,12,7,2002,45,90,1,5,30600,0,61200,0,5,0,0,0,0,0,1,5,66600,0,72000,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3765,3,1,1,2,7,1,22,2003,1,22,2003,1,1,1,1,5,5,5,1,1,1,5,3,1,20,2003,1,18,2003,1,20,2003,1,18,2003,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3765,4,1,1,2,7,1,22,2003,1,22,2003,1,1,1,1,5,5,5,1,1,1,9,3,1,20,2003,1,18,2003,1,20,2003,1,18,2003,30,30,9,5,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3769,4,1,1,6,7,12,22,2002,12,22,2002,5,5,1,1,5,5,5,1,1,1,3,2,12,19,2002,12,21,2002,12,19,2002,12,22,2002,45,35,1,5,32400,0,57600,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3770,5,1,1,4,1,2,17,2003,2,17,2003,5,5,1,1,5,5,1,5,3,3,3,1,1,29,2003,2,1,2003,1,29,2003,2,2,2003,999,10,9,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,21600,0,57600,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3772,3,1,1,4,1,2,2,2003,2,2,2003,1,5,1,1,5,5,5,1,1,1,1,2,1,30,2003,1,26,2003,2,2,2003,2,2,2003,15,15,1,5,25200,0,64800,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,27000,0,63000,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3775,2,1,1,5,1,11,21,2002,12,2,2002,5,5,1,1,5,5,1,1,1,2,1,1,12,2,2002,12,1,2002,12,2,2002,12,2,2002,30,40,1,5,32400,0,64800,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3776,3,1,1,2,7,11,15,2002,11,15,2002,1,1,1,1,5,5,5,1,1,1,4,3,11,11,2002,11,9,2002,11,13,2002,11,15,2002,60,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3776,5,1,1,2,7,11,15,2002,11,15,2002,1,1,1,1,5,5,5,1,1,1,3,3,11,11,2002,11,9,2002,11,12,2002,11,13,2002,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3777,3,1,1,4,1,11,25,2002,11,25,2002,5,5,1,1,5,5,1,5,3,3,3,1,11,20,2002,11,24,2002,11,20,2002,11,25,2002,999,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3800,3,1,1,5,7,12,2,2002,12,2,2002,1,1,5,5,1,1,5,1,1,1,5,4,11,26,2002,11,30,2002,11,26,2002,12,1,2002,30,25,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3800,4,1,1,5,7,12,2,2002,12,2,2002,1,1,5,5,1,1,5,1,1,1,5,4,11,26,2002,11,30,2002,11,26,2002,12,1,2002,30,25,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3809,3,1,1,2,1,2,8,2003,2,8,2003,1,1,1,1,5,5,1,5,3,3,1,4,12,9,2002,12,8,2002,12,9,2002,12,8,2002,10,10,1,5,28800,0,61200,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3811,4,1,1,3,7,11,14,2002,11,14,2002,1,1,1,1,5,5,1,1,1,1,1,1,11,13,2002,11,9,2002,11,13,2002,11,13,2002,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3812,3,1,1,4,1,11,25,2002,11,25,2002,1,1,1,1,5,5,1,5,3,3,1,3,11,20,2002,11,24,2002,11,20,2002,11,24,2002,25,25,1,5,28800,0,57600,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3814,3,1,1,5,7,11,13,2002,11,13,2002,5,5,1,1,5,5,5,1,2,1,2,3,11,7,2002,11,9,2002,11,7,2002,11,13,2002,30,10,1,5,23400,0,50400,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,28800,0,59400,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3821,5,1,1,5,1,4,27,2003,4,27,2003,5,1,1,5,5,5,1,5,3,3,3,3,3,27,2003,4,20,2003,3,27,2003,4,27,2003,15,15,1,5,28800,0,59400,0,5,0,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0
2,3821,6,1,1,5,1,4,27,2003,4,27,2003,5,5,1,1,5,5,1,5,3,3,1,3,4,27,2003,4,20,2003,4,27,2003,4,27,2003,20,15,1,5,99999,0,99999,0,9,0,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0
2,3825,3,1,1,3,1,12,15,2002,1,13,2003,5,5,5,5,5,5,5,5,1,1,3,2,12,3,2002,12,1,2002,12,5,2002,12,2,2002,30,30,1,5,32400,0,64800,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3825,4,1,1,3,1,12,15,2002,1,13,2003,5,5,5,5,5,1,5,1,2,1,2,2,12,3,2002,12,1,2002,12,5,2002,12,2,2002,30,30,1,5,32400,0,64800,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3828,4,1,1,6,7,2,8,2003,2,8,2003,1,1,1,1,5,5,1,5,3,3,2,1,1,17,2003,1,18,2003,1,17,2003,1,18,2003,10,5,1,5,50400,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3828,5,1,1,6,7,2,8,2003,2,8,2003,5,5,1,1,5,5,1,1,1,1,1,1,2,3,2003,2,2,2003,2,3,2003,2,3,2003,25,25,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3832,2,1,1,2,7,1,25,2003,1,25,2003,1,5,1,1,5,5,1,5,3,3,5,1,1,20,2003,1,18,2003,1,25,2003,1,25,2003,15,12,1,5,54000,0,1800,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3834,6,1,1,5,7,2,17,2003,2,17,2003,1,1,1,1,5,5,1,5,3,3,1,1,2,13,2003,2,15,2003,2,13,2003,2,15,2003,30,45,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,1,23400,21600,64800,43200,5,5,0,0,0,0,5,5,0,0,0,0
2,3834,7,1,1,5,7,2,17,2003,2,17,2003,1,1,1,1,5,5,1,5,3,3,1,1,2,13,2003,2,15,2003,2,13,2003,2,15,2003,45,45,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,23400,0,64800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3837,3,1,1,2,7,2,24,2003,2,24,2003,1,1,1,1,1,1,5,1,1,1,2,3,1,11,2003,2,15,2003,1,28,2003,2,24,2003,60,999,1,9,32400,0,61200,0,5,0,0,0,0,0,5,9,0,0,0,0,5,9,0,0,0,0,9,9,0,0,0,0,5,9,0,0,0,0
2,3840,3,1,1,2,1,12,8,2002,12,8,2002,1,1,5,5,5,5,1,5,3,3,2,3,11,25,2002,11,24,2002,11,25,2002,11,24,2002,15,20,1,5,32400,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,32400,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3840,4,1,1,2,1,12,8,2002,12,8,2002,1,1,5,5,5,5,1,5,3,3,2,2,11,25,2002,11,24,2002,11,25,2002,11,24,2002,15,999,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,32400,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3841,4,1,1,2,7,2,2,2003,2,2,2003,1,1,5,5,5,5,5,1,1,1,1,1,1,27,2003,1,18,2003,1,27,2003,1,27,2003,20,20,1,5,30600,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3841,5,1,1,2,7,2,2,2003,2,2,2003,1,1,5,5,5,5,5,1,1,1,1,1,1,27,2003,1,18,2003,1,27,2003,1,27,2003,20,20,1,5,30600,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3846,3,1,1,6,1,1,2,2003,1,2,2003,1,1,1,1,5,5,5,1,2,1,1,2,12,20,2002,12,22,2002,12,21,2002,12,23,2002,30,30,1,5,30600,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,25200,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3846,4,1,1,6,1,1,2,2003,1,2,2003,1,1,1,1,5,5,1,1,2,2,1,2,12,20,2002,12,22,2002,12,21,2002,12,23,2002,30,30,1,5,30600,0,54000,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,25200,0,61200,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3848,5,1,1,3,1,2,17,2003,2,17,2003,5,5,1,1,5,5,1,1,2,2,2,2,2,11,2003,2,16,2003,2,17,2003,2,17,2003,18,25,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3849,3,1,1,5,1,11,9,2002,11,9,2002,5,5,1,1,5,5,1,5,1,1,1,2,11,7,2002,11,3,2002,11,7,2002,11,3,2002,45,45,1,5,28800,0,62700,0,5,0,0,0,0,0,5,5,0,0,0,0,1,5,39600,0,82800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3855,2,1,1,2,7,1,24,2003,1,24,2003,1,1,1,1,5,5,1,5,3,3,5,1,1,20,2003,1,18,2003,1,20,2003,1,18,2003,30,30,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,9,9,0,0,0,0,5,5,0,0,0,0
2,3856,3,1,1,4,1,12,13,2002,12,13,2002,1,1,1,1,5,5,5,1,1,1,1,3,12,10,2002,12,6,2002,12,10,2002,12,12,2002,20,20,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,36000,0,73800,0,5,9,0,0,0,0,5,5,0,0,0,0
2,3857,2,1,1,6,1,12,3,2002,12,3,2002,1,1,1,1,5,5,5,1,1,2,3,2,11,29,2002,12,1,2002,11,29,2002,12,1,2002,45,45,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,5,61200,0,79200,0,5,9,0,0,0,0,5,5,0,0,0,0
